Position,Track Name,Artist,Streams,date,region,spotify_id
58,No Me Acuerdo,Thalia,454676,2019-01-04--2019-01-11,es,1G586ld1gbaECg4Bc6w40O
59,Say My Name,David Guetta,446594,2019-01-04--2019-01-11,es,0YammaEkYSeo9vQYZ1OwS6
60,Él no soy yo,Blas Cantó,446000,2019-01-04--2019-01-11,es,38mCl4EuWhML4eaZPdNQ3a
61,Lo Malo - Operación Triunfo 2017,Aitana,440274,2019-01-04--2019-01-11,es,7aJP1XcWcSU9w0eqSvaeZR
62,Te echo de menos,Beret,436055,2019-01-04--2019-01-11,es,3gPOFPYLgpvQz0ZMwmv7NE
63,Caro,Bad Bunny,434869,2019-01-04--2019-01-11,es,6it15CsDlkqB7N4lF0C1qM
64,No Es Justo,J Balvin,434156,2019-01-04--2019-01-11,es,5qFeMRz4TvetPmzjre9Dq7
65,Ya No Quiero Ná,Lola Indigo,424945,2019-01-04--2019-01-11,es,2A2Q4CYBcVvBF2OqgJ3OWX
66,De La Tierra Hasta Marte,Alfred García,419118,2019-01-04--2019-01-11,es,5JeYtXkFiWoQ6nEjtURNMm
67,Mala Mía - Remix,Maluma,404568,2019-01-04--2019-01-11,es,6sAwJPgaSQ9Q4XGnbx1gZb
68,A Partir De Hoy,David Bisbal,403877,2019-01-04--2019-01-11,es,7ojH6H4wE6XJNgzU4uvNc8
69,Un Veneno,C. Tangana,399592,2019-01-04--2019-01-11,es,42C5Bbb4dHwS5OFMvtGkG2
70,Shallow,Lady Gaga,392611,2019-01-04--2019-01-11,es,2VxeLyX666F8uXCJ0dZF8B
71,La Cintura,Alvaro Soler,389713,2019-01-04--2019-01-11,es,1BFmBgVOnLy3Ekrxz1lBOK
72,Besos En Guerra,Morat,387083,2019-01-04--2019-01-11,es,1mlGScrDQqHqmhdIqE8MmA
73,DI MI NOMBRE - Cap.8: Éxtasis,ROSALÍA,385640,2019-01-04--2019-01-11,es,2Sfl7odHUmG7qc8SbqUyzE
74,Vuelve,Sebastian Yatra,383895,2019-01-04--2019-01-11,es,6WSAPEkvEfcEUgSTAo1D3S
75,Ya No Tiene Novio,Sebastian Yatra,383829,2019-01-04--2019-01-11,es,7uQmJ1jgNzBpATSoWKSPFu
76,Amigos Con Derechos,Reik,383000,2019-01-04--2019-01-11,es,2zDj4WjbNDmrRL6Z4YjjCA
77,Me Niego (feat. Ozuna & Wisin),Reik,378364,2019-01-04--2019-01-11,es,6jA8JUuPCGYjFcgw0AoM5T
78,Mala Mía,Maluma,373301,2019-01-04--2019-01-11,es,62o8KoI44JfN7aYxgTnPvh
79,Bien Duro,C. Tangana,370430,2019-01-04--2019-01-11,es,3joo84oco9CD4dBsKNWRRW
80,Quiere Beber,Anuel AA,360111,2019-01-04--2019-01-11,es,3rPAD722s5FFNnwjC91t7Z
81,Solo (feat. Demi Lovato),Clean Bandit,358941,2019-01-04--2019-01-11,es,3NuK5xMlSlB6K2Qp16zf3h
82,La Forma en Que Me Miras,Super Yei,357396,2019-01-04--2019-01-11,es,6t94PGXYAuo9GbJEnMpPcW
83,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,347336,2019-01-04--2019-01-11,es,4QtiVmuA88tPQiCOHZuQ5b
84,One Kiss (with Dua Lipa),Calvin Harris,346331,2019-01-04--2019-01-11,es,7ef4DlsgrMEH11cDZd32M6
85,Promises (with Sam Smith),Calvin Harris,345974,2019-01-04--2019-01-11,es,5N5k9nd479b1xpDZ4usjrg
86,I Like It,Cardi B,343190,2019-01-04--2019-01-11,es,58q2HKrzhC3ozto2nDdN4z
87,Happier,Marshmello,342367,2019-01-04--2019-01-11,es,2dpaYNEQHiRxtZbfNsse99
88,Esta Vez,Cepeda,340846,2019-01-04--2019-01-11,es,4xLg8ilWzOYwHeB92ZDmoD
89,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,333808,2019-01-04--2019-01-11,es,5bITfqKGaPakO1l99hOMsI
90,Callao,Wisin & Yandel,329969,2019-01-04--2019-01-11,es,3gu0fRSgFuc4FmrtIv0DnC
91,Baila Baila Baila,Ozuna,329773,2019-01-04--2019-01-11,es,7uH27oIt4a6cIFCA8ZPcyG
92,200 Mph,Bad Bunny,328341,2019-01-04--2019-01-11,es,5jGUJXnELDaDTgiRjD9lsg
93,Flames,David Guetta,327024,2019-01-04--2019-01-11,es,66BjcDhhwWCcQIBxHMpKXh
94,Te Vi,Piso 21,325498,2019-01-04--2019-01-11,es,059bcIhyc2SBwm6sw2AZzd
95,Without Me,Halsey,325113,2019-01-04--2019-01-11,es,5p7ujcrUXASCNwRaWNHR1C
96,No Hay Nadie Más,Sebastian Yatra,317679,2019-01-04--2019-01-11,es,3IPJg1sdqLj12kFIndaonN
97,In My Mind,Dynoro,314427,2019-01-04--2019-01-11,es,0E9ZjEAyAwOXZ7wJC0PD33
98,Estamos Bien,Bad Bunny,313399,2019-01-04--2019-01-11,es,2OWVCFTolecLiGZPquvWvT
99,Clandestino,Shakira,309392,2019-01-04--2019-01-11,es,7DrluKkTviBwCc8AV3VGmf
100,Sola,Manuel Turizo,308329,2019-01-04--2019-01-11,es,675w3ACw5xZR3ODhUJlEVN
101,Sweet but Psycho,Ava Max,308302,2019-01-04--2019-01-11,es,25sgk305KZfyuqVBQIahim
102,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,300760,2019-01-04--2019-01-11,es,3KkXRkHbMCARz0aVfEt68P
103,Fuego,Eleni Foureira,299965,2019-01-04--2019-01-11,es,4TwWOcvjY1qt3QJvtveAGm
104,Cuando Perriabas,Bad Bunny,299890,2019-01-04--2019-01-11,es,5mj8WVFcKdGA8p9HWGTSLc
105,Sin Culpa (feat. DrefQuila),Duki,299144,2019-01-04--2019-01-11,es,3dLiBBKbeUIhzGNeuo5JGS
106,Si Estuviésemos Juntos,Bad Bunny,299036,2019-01-04--2019-01-11,es,35wvL50xvKpCHEJPxLOLPI
107,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,295812,2019-01-04--2019-01-11,es,27rdGxbavYJeBphck5MZAF
108,Échame La Culpa,Luis Fonsi,294222,2019-01-04--2019-01-11,es,2hl6q70unbviGo3g1R7uFx
109,Otra Noche en Miami,Bad Bunny,290448,2019-01-04--2019-01-11,es,4vCAzANUWDE24URV6wQ4ra
110,Hipócrita,Anuel AA,288947,2019-01-04--2019-01-11,es,6XBjCetHKdO5L9cwMDVffw
111,Déjame Ser,Manuel Carrasco,285588,2019-01-04--2019-01-11,es,3cJGFgemiI7gROm7AzRAiR
112,Kiss and Make Up,Dua Lipa,284571,2019-01-04--2019-01-11,es,13hvHEstJ4sNbzdroPrPI3
113,La Romana,Bad Bunny,281141,2019-01-04--2019-01-11,es,1khmgu0pveJbkbpbkyvcQv
114,Duro y Suave,Leslie Grace,280859,2019-01-04--2019-01-11,es,31M5m42C3EGlbydf9XB5to
115,Me Dijeron,Ozuna,277461,2019-01-04--2019-01-11,es,17UUYZ290omPaJY4wKeyHh
116,Te esperaré toda la vida,Dani Fernández,275960,2019-01-04--2019-01-11,es,6MCPhEshiLRXgdFKqvr478
117,BAGDAD - Cap.7: Liturgia,ROSALÍA,274644,2019-01-04--2019-01-11,es,1zZ7vl1amOLI4GE5oUn0YB
118,Another One Bites The Dust - Remastered 2011,Queen,273250,2019-01-04--2019-01-11,es,5vdp5UmvTsnMEMESIF2Ym7
119,Déjalo,Nacho,273002,2019-01-04--2019-01-11,es,4VTTpwcAxVSQNzEZLi75d0
120,Wow.,Post Malone,272167,2019-01-04--2019-01-11,es,6MWtB6iiXyIwun0YzU6DFP
121,No Tengo Nada,Alejandro Sanz,271572,2019-01-04--2019-01-11,es,2gXclup5H2J9dInrVLFs3n
122,Noche De Fantasia,Bryant Myers,268409,2019-01-04--2019-01-11,es,3gcAbJ38vIQvT6No64cIcn
123,Me Rehúso,Danny Ocean,268028,2019-01-04--2019-01-11,es,6De0lHrwBfPfrhorm9q1Xl
124,Calypso,Luis Fonsi,267854,2019-01-04--2019-01-11,es,4178A5NkEjcsGc64jpBO6d
125,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,261605,2019-01-04--2019-01-11,es,4Uy3kNxW2kB8AEoXljEcth
126,La player (Bandolera),Zion & Lennox,260611,2019-01-04--2019-01-11,es,0VKkyBKCXyR99navhVRqcP
127,Chica Paranormal,Paulo Londra,259418,2019-01-04--2019-01-11,es,7zAGi1cps7yYhAajGXlFTH
128,La Llamada,Leiva,258798,2019-01-04--2019-01-11,es,5ZCamgcqvkckdf2FdfYuth
129,Don't Stop Me Now - Remastered 2011,Queen,255991,2019-01-04--2019-01-11,es,5T8EDUDqKcs6OSOwEsfqG7
130,Rise,Jonas Blue,250671,2019-01-04--2019-01-11,es,3KLygy1YWhmrQx0GRs7IOx
131,TELÉFONO - Remix,Aitana,248366,2019-01-04--2019-01-11,es,5GYM4rUDvbT9ov3eS1YMll
132,Dicen,Antonio Orozco,246650,2019-01-04--2019-01-11,es,1tHWjExSM4oJZRzC8UO0Sg
133,IDGAF,Dua Lipa,246400,2019-01-04--2019-01-11,es,76cy1WJvNGJTj78UqeA5zr
134,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,243754,2019-01-04--2019-01-11,es,2LskIZrCeLxRvCiGP8gxlh
135,Baby,Amenazzy,243739,2019-01-04--2019-01-11,es,2IA8cFA46DkjgbsRG7kKbp
136,Reggaetón en lo Oscuro,Wisin & Yandel,242481,2019-01-04--2019-01-11,es,7LLXLd0pisbEAdIVK502VM
137,when the party's over,Billie Eilish,242313,2019-01-04--2019-01-11,es,14JzyD6FlBD5z0wV5P07YI
138,Shape of You,Ed Sheeran,239448,2019-01-04--2019-01-11,es,7qiZfU4dY1lWllzX7mPBI3
139,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,237017,2019-01-04--2019-01-11,es,114xlNyBqwTIkOdrU8LajN
140,Ni Gucci Ni Prada,Kenny Man,234258,2019-01-04--2019-01-11,es,32lexhcz93AinKK0qLTZaZ
141,¿Quien Tu Eres?,Bad Bunny,233767,2019-01-04--2019-01-11,es,6kN06eEOblRAuWI0xUUS91
142,Cicatrices,Natos y Waor,233250,2019-01-04--2019-01-11,es,19OsDvOm2hw28Bqg7wo4Ox
143,Me Gusta,Natti Natasha,231325,2019-01-04--2019-01-11,es,2hNwoBCLppnljA7HVvwZns
144,FRIENDS,Marshmello,230048,2019-01-04--2019-01-11,es,08bNPGLD8AhKpnnERrAc6G
145,Brindemos,Anuel AA,229506,2019-01-04--2019-01-11,es,7LeQ55Z5jPBB0ggYJtAiYO
146,Llorando en la Limo,C. Tangana,228456,2019-01-04--2019-01-11,es,3YURfhPPT7GipmI7pIj0m3
147,Somebody To Love - Remastered 2011,Queen,227623,2019-01-04--2019-01-11,es,6cFZ4PLC19taNlpl9pbGMf
148,Under Pressure - Remastered 2011,Queen,227486,2019-01-04--2019-01-11,es,2fuCquhmrzHpu5xcA1ci9x
149,Amasijo de huesos,Sidecars,226978,2019-01-04--2019-01-11,es,72S6UNewVaLv3XqdcZ5J4L
150,Dieciocho,Dani Martín,226781,2019-01-04--2019-01-11,es,3nN5n70vM1tAMWBDZaRbxS
151,Inventas,Vanesa Martín,225490,2019-01-04--2019-01-11,es,48eeeHvDzNvtJiQh5XDs2N
152,RLNDT,Bad Bunny,225250,2019-01-04--2019-01-11,es,6pZHZndlo57dPCYnvlYFOE
153,Salvajes irracionales,Efecto Pasillo,224897,2019-01-04--2019-01-11,es,1Ft3KKDbvXduw91Y9DZ2AB
154,Ojalá,Beret,222972,2019-01-04--2019-01-11,es,0s3kHupM6ZlQGkHzveZSJq
155,Tenemos Que Hablar,Bad Bunny,220865,2019-01-04--2019-01-11,es,5VQpJ2AY2iMzrRZKgcvNjh
156,Perfect,Ed Sheeran,219658,2019-01-04--2019-01-11,es,0tgVpDi06FyKpA1z0VMD4v
157,SAD!,XXXTENTACION,219519,2019-01-04--2019-01-11,es,3ee8Jmje8o58CHK66QrVC2
158,Havana (feat. Young Thug),Camila Cabello,216805,2019-01-04--2019-01-11,es,1rfofaqEpACxVEHIZBJe6W
159,Moonlight,XXXTENTACION,216307,2019-01-04--2019-01-11,es,0JP9xo3adEtGSdUEISiszL
160,La reina del local (feat. Manuel Delgado),Sergio Contreras,215847,2019-01-04--2019-01-11,es,11jKfAyVtsZlo1vtlrui8G
161,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,213840,2019-01-04--2019-01-11,es,5CLGzJsGqhCEECcpnFQA8x
162,X,Nicky Jam,213184,2019-01-04--2019-01-11,es,39N9RPD9MRb5WmoLzNzPeA
163,Electricity (with Dua Lipa),Silk City,212938,2019-01-04--2019-01-11,es,5N4erncE7kuUccm7zEmwzk
164,High Hopes,Panic! At The Disco,212790,2019-01-04--2019-01-11,es,1rqqCSm0Qe4I9rUvWncaom
165,Ser Bichote,Bad Bunny,212594,2019-01-04--2019-01-11,es,4UEuIEv9Wc3wtiWUplGJ7q
166,Criminal,Natti Natasha,209673,2019-01-04--2019-01-11,es,6Za3190Sbw39BBC77WSS1C
167,Brillo,J Balvin,209162,2019-01-04--2019-01-11,es,3vgiIJW3iSQRRvgYiW86i9
168,Madura (feat. Bad Bunny),Cosculluela,208503,2019-01-04--2019-01-11,es,0r9d60ZYPAlFHq8qnUtkXN
169,2002,Anne-Marie,208493,2019-01-04--2019-01-11,es,2BgEsaKNfHUdlh97KmvFyo
170,Llegaste Tú,CNCO,207481,2019-01-04--2019-01-11,es,6tT4Ks1N04Ut0lSQ3xjSaZ
171,Ta To Gucci,Cauty,206345,2019-01-04--2019-01-11,es,1YG3JOm9UizAMDGqbWTJjR
172,Soldadito marinero,Fito y Fitipaldis,206333,2019-01-04--2019-01-11,es,0eVborSuxUeSg0meWYd9dZ
173,La llave (feat. Piso 21),Pablo Alborán,203856,2019-01-04--2019-01-11,es,0nJUoF6tA031X6zvX9ee4R
174,Natural,Imagine Dragons,203656,2019-01-04--2019-01-11,es,2FY7b99s15jUprqC0M5NCT
175,Princesas,Pereza,202307,2019-01-04--2019-01-11,es,3hlWUNjAlbZ6nOjAbrivBv
176,El Patio,Pablo López,201327,2019-01-04--2019-01-11,es,5Z2OHghVzPn8qyCyIbDy4m
177,Puntos Suspensivos,Piso 21,199443,2019-01-04--2019-01-11,es,04cd1MHVq1D8v1nuTZoCdv
178,Shotgun,George Ezra,198144,2019-01-04--2019-01-11,es,4ofwffwvvnbSkrMSCKQDaC
179,Believer,Imagine Dragons,197721,2019-01-04--2019-01-11,es,0pqnGHJpmpxLKifKRmU6WP
180,Azukita,Steve Aoki,197057,2019-01-04--2019-01-11,es,6FeTled691bl3j2Npf7oo8
181,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,196151,2019-01-04--2019-01-11,es,1j6xOGusnyXq3l6IryKF3G
182,Perdona (Ahora Sí Que Sí),Carolina Durante,194177,2019-01-04--2019-01-11,es,1AODZVWUeYlsKoFTo2iyEA
183,Epa Wei,Danny Ocean,191692,2019-01-04--2019-01-11,es,2QmsKag0YaqhAbpR9Nwmpn
184,Me Haces Falta,Antonio José,191113,2019-01-04--2019-01-11,es,7wCqmkAjudO0oKRASmv8Wg
185,Sirenas,Taburete,190582,2019-01-04--2019-01-11,es,4unOsvr9C2NqI9aJXrxpCy
186,Síguelo Bailando,Ozuna,190296,2019-01-04--2019-01-11,es,5Y9fnynLlIvqtM710MHzfz
187,Vuelve,Beret,189241,2019-01-04--2019-01-11,es,3hZYJIRDVCq6Cg9d01B12j
188,La Puerta Violeta,Rozalén,188918,2019-01-04--2019-01-11,es,42ZASSKlh3UtYCgwZb8lBS
189,Me Dijeron De Pequeño,Manuel Carrasco,188915,2019-01-04--2019-01-11,es,5C5BBcHPPK95HC3Qvg9nmH
190,Ficción,Costa,188329,2019-01-04--2019-01-11,es,4AJg5mpsG8tIFnI7vWiUhK
191,Domingo (feat. Cosculluela),Reykon,187751,2019-01-04--2019-01-11,es,6ayCEojiJIe5d8DwXVlGU4
192,Sirena,Cali Y El Dandee,187009,2019-01-04--2019-01-11,es,1juHIWqgFiDFAKuEBP24Lt
193,New Rules,Dua Lipa,186935,2019-01-04--2019-01-11,es,2xJCMIJfcNYDc5iR0sAm2O
194,Bad Liar,Imagine Dragons,186818,2019-01-04--2019-01-11,es,2RSHsoi04658QL5xgQVov3
195,imagine,Ariana Grande,186454,2019-01-04--2019-01-11,es,0todbbT9g5uQGbeFCiBf2F
196,Be Alright,Dean Lewis,185969,2019-01-04--2019-01-11,es,3EPXxR3ImUwfayaurPi3cm
197,Beautiful (feat. Camila Cabello),Bazzi,185930,2019-01-04--2019-01-11,es,4VUwkH455At9kENOfzTqmF
198,Corazón (feat. Nego do Borel),Maluma,185007,2019-01-04--2019-01-11,es,5cepAtqnEQ6yVG6088zMMu
199,Buenos Genes,Rels B,184636,2019-01-04--2019-01-11,es,5I2I0xdHPV5opTDQbItBIb
200,We Will Rock You - Remastered,Queen,184530,2019-01-04--2019-01-11,es,4pbJqGIASGPr0ZpGpnWkDn
1,Adan y Eva,Paulo Londra,2488343,2019-01-11--2019-01-18,es,6FyRXC8tJUh863JCkyWqtk
2,Calma - Remix,Pedro Capó,2008012,2019-01-11--2019-01-18,es,5iwz1NiezX7WWjnCgY5TH4
3,NI BIEN NI MAL,Bad Bunny,1952258,2019-01-11--2019-01-18,es,278kSqsZIiYp8p3QjYAqa8
4,Adictiva,Daddy Yankee,1905729,2019-01-11--2019-01-18,es,6MJUCumnQsQEKbCy28tbCP
5,MALA,6ix9ine,1789161,2019-01-11--2019-01-18,es,0LQ1J0BCzA2qnAgp9MkkNE
6,Amanece,Anuel AA,1721277,2019-01-11--2019-01-18,es,1LiN0Z98FkR1t0m8KmLcAH
7,Ella Quiere Beber - Remix,Anuel AA,1591737,2019-01-11--2019-01-18,es,2cYnZNzFRFK0H7vSNxPsUq
8,MIA (feat. Drake),Bad Bunny,1555689,2019-01-11--2019-01-18,es,116H0KvKr2Zl4RPuVBruDO
9,Vas A Quedarte,Aitana,1507705,2019-01-11--2019-01-18,es,2b3JxLi8KAiOsD8ehnOxDZ
10,Imposible,Luis Fonsi,1481892,2019-01-11--2019-01-18,es,3ao3OVxHlb3C08vAaApUlm
11,Baila Baila Baila,Ozuna,1480796,2019-01-11--2019-01-18,es,7uH27oIt4a6cIFCA8ZPcyG
12,Booty,C. Tangana,1450398,2019-01-11--2019-01-18,es,4W3FJapn5CD6Fnrlfj4HFe
13,Mujer Bruja,Lola Indigo,1412749,2019-01-11--2019-01-18,es,4R8TsvDoKSSDVERlaphNBA
14,Solo de Mi,Bad Bunny,1258132,2019-01-11--2019-01-18,es,4uP3pUP18ennmz0tb3GphR
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1216469,2019-01-11--2019-01-18,es,4w8niZpiMy6qz1mntFA5uM
16,Ta To Gucci (Remix),Cauty,1157567,2019-01-11--2019-01-18,es,7kuRvjpeUcn6qNV9IBXC2C
17,Bubalu,Becky G,1143861,2019-01-11--2019-01-18,es,7dNwJbsT0sg1le5kVugGJb
18,Replay,Maikel Delacalle,1030151,2019-01-11--2019-01-18,es,07w6jp4Fq8GGqhLoDYoVkb
19,Vaina Loca,Ozuna,955862,2019-01-11--2019-01-18,es,48zFZh27QU5qsrBjn4C2FA
20,Lo siento,Beret,953059,2019-01-11--2019-01-18,es,4S6gJt4RYR34t4sjW8wEah
21,Ibiza,Ozuna,941620,2019-01-11--2019-01-18,es,1h9P5WJwyvK8OB7O2YiXgp
22,Está Rico,Marc Anthony,906640,2019-01-11--2019-01-18,es,2wRkBumdItthjYP9XknImg
23,Antes de Morirme (feat. Rosalía),C. Tangana,892543,2019-01-11--2019-01-18,es,7aFBy1CBLGnZE1Iv6TvEZE
24,Cuando Te Besé,Becky G,880511,2019-01-11--2019-01-18,es,2XXMDz7SPZ4mSFN1PXfHUy
25,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,870319,2019-01-11--2019-01-18,es,4txQPJDlvU72lC6EMhT7m9
26,Desde el Corazón,Bad Bunny,852006,2019-01-11--2019-01-18,es,1R2mapMAUiYqre6jcFX57g
27,Asesina - Remix,Brytiago,848939,2019-01-11--2019-01-18,es,59PYgzOiOjGDzjDT5N5oOX
28,Desconocidos,Mau y Ricky,827718,2019-01-11--2019-01-18,es,0s5DNDV6LAKn2u2Ufa3VjQ
29,Reggaeton,J Balvin,821154,2019-01-11--2019-01-18,es,2D3z17LBMJ2HEHeBFFjTLi
30,Culpables,KAROL G,796983,2019-01-11--2019-01-18,es,6q8Lb50EtqNeeJXXe8mMAH
31,MALAMENTE - Cap.1: Augurio,ROSALÍA,786991,2019-01-11--2019-01-18,es,1B0BQaSRHxhI0AUlItY3LK
32,Devuelveme,Ozuna,761911,2019-01-11--2019-01-18,es,5uvucCRBTkxv7VxIDLOqe7
