Position,Track Name,Artist,date,region,spotify_id
26,Prove Me Wrong,George Shelley,2017-01-01,es,4n7yZllb5M5bJ9bTGPHkEr
27,"Fastlove, Pt. 1",George Michael,2017-01-01,es,6SaeXxdt0Id6ZzmX0ZGTQK
28,Because You Can (Jolene),Chad Cooper,2017-01-01,es,4SSY5kUKYDgnH2DlNsxoT1
29,Mannequin Challenge,Freeze Mob,2017-01-01,es,6kr5C21ek1EOX2imOJvosh
30,Tough Guy,Quaoar,2017-01-01,es,3AiUZgUY3gGnc0BlsDAKda
31,Oh NaNa (Hidden. HUR YOUNG JI),KARD,2017-01-01,es,1ZgfAxHQCXLt8o1VXEHHAt
32,Living On Video - Radio Edit,Stream,2017-01-01,es,3OGdlu0MhHpE6i7Yq0jS36
33,Cosas,Havoc,2017-01-01,es,2EfszxmV6LAX0FBANTlQsu
34,Don't Let The Sun Go Down On Me,Elton John,2017-01-01,es,6YFbJW9ieQHClBf9nFnAd2
35,Careless Whisper,George Michael,2017-01-01,es,6KsgCYcZKPcBRDNGhiZWRR
36,Leonor,Joe la Reina,2017-01-01,es,6333enHxmdOJSJOWAsz8Cp
37,Down (feat. Joi),Run The Jewels,2017-01-01,es,37wue2fDZqVGNccW03p1Sk
38,Somebody to Love,George Michael,2017-01-01,es,1kn8Jj0i9IwyO3yDgDyUSR
39,Soy Peor,Bad Bunny,2017-01-01,es,5MT96Zz0ymUJNm8obKZQr0
40,One More Try - Remastered,George Michael,2017-01-01,es,5932kbyNt445gDTT2chRUS
41,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2017-01-01,es,3NdDpSvN911VPGivFlV5d0
42,Someone In The Crowd,Emma Stone,2017-01-01,es,39ncDMVidHOeQgeC5anYZM
43,I Want Your Sex - Pts. 1 & 2 Remastered,George Michael,2017-01-01,es,6QnFHieoch6U9J8zfv6hml
44,Say You Love Me,Catherine McGrath,2017-01-01,es,62h7JiWTBIjGWEmQplyQgm
45,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,2017-01-01,es,4COGASZEbAxmH6k5gYMo6G
46,Father Figure - Remastered,George Michael,2017-01-01,es,0L0T4tMAaGqLgIVj1MOj9t
47,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,2017-01-01,es,0mb7btREdC3wuIUmuVRgWn
48,Just Hold On,Steve Aoki,2017-01-01,es,3EmmCZoqpWOTY1g2GBwJoR
49,FXXK IT,BIGBANG,2017-01-01,es,0YVsrgp4OOUhFuYMAVQazV
50,42 Gramos,JPelirrojo,2017-01-01,es,0jG5TAEoOG7v0JYJ0MiQZL
1,Tu Sicaria,Ms Nina,2017-01-02,es,6EDeXHQAnkIWIFkjsBsUgC
2,Una Mierda como Un Castillo,Anntona,2017-01-02,es,5hRzeXfIh4WYHjH6flVG0n
3,La gallina Co-co-ua,Enrique Y Ana,2017-01-02,es,3fvMaybsEUfAVaVWa0Pa23
4,Say Something Loving,The xx,2017-01-02,es,1lIrmWLhL9ivA9nYbpDWBv
5,Baby Just Hold On,Royal Bliss,2017-01-02,es,2vXBudVi6vrYystOR9hFgM
6,DM - Remix,Mueka,2017-01-02,es,4xlhd0SpVU3JRULB3Q9s4L
7,Tonight - Remix,The Grooves,2017-01-02,es,7KFiqaAfHpxc3GVgbrRNOY
8,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,2017-01-02,es,0mb7btREdC3wuIUmuVRgWn
9,Yuri on ICE,Taro Umebayashi,2017-01-02,es,4u4t9R8Iky417ZasENaKXX
10,Human,Rag'n'Bone Man,2017-01-02,es,3erAiWBiKsbVG39cqCrsI0
11,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-02,es,5knuzwU65gJK7IF5yJsuaW
12,Libertad,Circles W.,2017-01-02,es,5NZXx5U7smWXjieLzRO9Zn
13,Oh NaNa (Hidden. HUR YOUNG JI),KARD,2017-01-02,es,1ZgfAxHQCXLt8o1VXEHHAt
14,Deu Onda,MC G15,2017-01-02,es,0EPxmvsG1BY5td4aTOkWBF
15,Prove Me Wrong,George Shelley,2017-01-02,es,4n7yZllb5M5bJ9bTGPHkEr
16,Bring Me,Kicks N Licks,2017-01-02,es,7c58X0SUm5CL04RcvAGE2n
17,Tropic of Cancer,Below The Sea,2017-01-02,es,3sqVHMXNNw6f9QGZ2LtIks
18,Moon Child,Nicolai Dunger,2017-01-02,es,0CRF6SXKRj6ixxX7xr11NS
19,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,2017-01-02,es,0fH86zQcE2CmATQju6WpXv
20,Another Day Of Sun,La La Land Cast,2017-01-02,es,5kRBzRZmZTXVg8okC7SJFZ
21,Lookin 4 Love (Dub),Junior Sanchez,2017-01-02,es,4yl2efsYB4r53kU3LfknJb
22,You Feel Me (DMNDZ Remix),Haezer,2017-01-02,es,6ceF6YRNvDREEK5rVzsYSp
23,Woman's World,Gia,2017-01-02,es,2YgFFAEBg98bgWNFXMRWFs
24,Lyrics,NekliFF,2017-01-02,es,5Z41NoEV0JFNicnOm52SRK
25,Tough Guy,Quaoar,2017-01-02,es,3AiUZgUY3gGnc0BlsDAKda
26,Celebrate,Jessica,2017-01-02,es,6bn4n4xfFiqzwaipHMRNFg
27,So Hot,Ron Carroll,2017-01-02,es,43QOPvQLoL5KEq8ulufX9P
28,Riviera Life - Acoustic,Caro Emerald,2017-01-02,es,5NLxoH2o6Rs2IBWXyPblsN
29,Vía de Escape - Acústico,Bely Basarte,2017-01-02,es,5inRi2KtPWXVLuhBVMRwZ6
30,5 fine frøkner,Gabrielle,2017-01-02,es,2tFgv3sLFNc088KLtjxzVa
31,Touch - Adhelm Remix,Otzeki,2017-01-02,es,0LR6KFswvAzcC1IgqKASqZ
32,Down (feat. Joi),Run The Jewels,2017-01-02,es,37wue2fDZqVGNccW03p1Sk
33,Get over It,Les Castizos,2017-01-02,es,41fQgwC470CsALl62x7Zkx
34,Need 2 Know,Lou Van,2017-01-02,es,2fT0lciRHX1ex7m2lEB2qe
35,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,2017-01-02,es,5q2JbCNi4FcnglgPfxcV65
36,Sanctuary - Kenny Dope O'gutta Remix,Kenny Dope,2017-01-02,es,6lfIb8MQjciYk0QxHFCgwY
37,Senza Un Perché,Nada,2017-01-02,es,21S6EicU7LXhS4ampzsOAQ
38,Caile (feat. Zion & De La Ghetto),Revol,2017-01-02,es,626rYyBfeAeleh1F5t4B70
39,Starlight - DJ Sub Zero Remix,The Supermen Lovers,2017-01-02,es,4FfocjADTitzYle9N5QEyi
40,Cosas,Havoc,2017-01-02,es,2EfszxmV6LAX0FBANTlQsu
41,Kisomma - Glenn Morrison Remix,John Monkman,2017-01-02,es,3scwqvyXZtRKGHpH1aJKov
42,Careless Whisper,George Michael,2017-01-02,es,4jDmJ51x1o9NZB5Nxxc7gY
43,Grease,Flo Morrissey,2017-01-02,es,6mAtDhj3Q4Q1Qk26oQhlMH
44,Living On Video - Radio Edit,Stream,2017-01-02,es,3OGdlu0MhHpE6i7Yq0jS36
45,Anonymous - Prefuse 73 Remix,Autolux,2017-01-02,es,3eIRIamHTaHNfROnaJDzxN
46,Last Christmas,Wham!,2017-01-02,es,2FRnf9qhLbvw8fu4IBXx78
47,Diluvio en Mis Ojos,Maka,2017-01-02,es,7LmBYXpzTtSGspIwvFi2zp
48,Someone In The Crowd,Emma Stone,2017-01-02,es,39ncDMVidHOeQgeC5anYZM
49,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,2017-01-02,es,4COGASZEbAxmH6k5gYMo6G
50,Mannequin Challenge,Freeze Mob,2017-01-02,es,6kr5C21ek1EOX2imOJvosh
1,Tu Sicaria,Ms Nina,2017-01-03,es,6EDeXHQAnkIWIFkjsBsUgC
2,Una Mierda como Un Castillo,Anntona,2017-01-03,es,5hRzeXfIh4WYHjH6flVG0n
3,Say Something Loving,The xx,2017-01-03,es,1lIrmWLhL9ivA9nYbpDWBv
4,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,2017-01-03,es,0mb7btREdC3wuIUmuVRgWn
5,La gallina Co-co-ua,Enrique Y Ana,2017-01-03,es,3fvMaybsEUfAVaVWa0Pa23
6,Rooting For You,London Grammar,2017-01-03,es,1qmVC37PtixtGoe99Om1ME
7,Baby Just Hold On,Royal Bliss,2017-01-03,es,2vXBudVi6vrYystOR9hFgM
8,DM - Remix,Mueka,2017-01-03,es,4xlhd0SpVU3JRULB3Q9s4L
9,5 fine frøkner,Gabrielle,2017-01-03,es,2tFgv3sLFNc088KLtjxzVa
10,Oh NaNa (Hidden. HUR YOUNG JI),KARD,2017-01-03,es,1ZgfAxHQCXLt8o1VXEHHAt
11,Tonight - Remix,The Grooves,2017-01-03,es,7KFiqaAfHpxc3GVgbrRNOY
12,Yuri on ICE,Taro Umebayashi,2017-01-03,es,4u4t9R8Iky417ZasENaKXX
13,Riviera Life - Acoustic,Caro Emerald,2017-01-03,es,5NLxoH2o6Rs2IBWXyPblsN
14,Human,Rag'n'Bone Man,2017-01-03,es,3erAiWBiKsbVG39cqCrsI0
15,Another Day Of Sun,La La Land Cast,2017-01-03,es,5kRBzRZmZTXVg8okC7SJFZ
16,Someone In The Crowd,Emma Stone,2017-01-03,es,39ncDMVidHOeQgeC5anYZM
17,Libertad,Circles W.,2017-01-03,es,5NZXx5U7smWXjieLzRO9Zn
18,Deu Onda,MC G15,2017-01-03,es,0EPxmvsG1BY5td4aTOkWBF
19,Prove Me Wrong,George Shelley,2017-01-03,es,4n7yZllb5M5bJ9bTGPHkEr
20,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-03,es,5knuzwU65gJK7IF5yJsuaW
21,Bring Me,Kicks N Licks,2017-01-03,es,7c58X0SUm5CL04RcvAGE2n
22,Tropic of Cancer,Below The Sea,2017-01-03,es,3sqVHMXNNw6f9QGZ2LtIks
23,Vía de Escape - Acústico,Bely Basarte,2017-01-03,es,5inRi2KtPWXVLuhBVMRwZ6
24,Moon Child,Nicolai Dunger,2017-01-03,es,0CRF6SXKRj6ixxX7xr11NS
25,It's Gotta Be You,Isaiah Firebrace,2017-01-03,es,6cAKeFFYW2aClZSUyvqAEW
26,Tough Guy,Quaoar,2017-01-03,es,3AiUZgUY3gGnc0BlsDAKda
27,Lookin 4 Love,Junior Sanchez,2017-01-03,es,5vtbgRDz9rsYJeWdCwG5GD
28,You Feel Me (DMNDZ Remix),Haezer,2017-01-03,es,6ceF6YRNvDREEK5rVzsYSp
29,Caile (feat. Zion & De La Ghetto),Revol,2017-01-03,es,626rYyBfeAeleh1F5t4B70
30,Lyrics,NekliFF,2017-01-03,es,5Z41NoEV0JFNicnOm52SRK
31,Celebrate,Jessica,2017-01-03,es,6bn4n4xfFiqzwaipHMRNFg
32,So Hot,Ron Carroll,2017-01-03,es,43QOPvQLoL5KEq8ulufX9P
33,Touch - Adhelm Remix,Otzeki,2017-01-03,es,0LR6KFswvAzcC1IgqKASqZ
34,Down (feat. Joi),Run The Jewels,2017-01-03,es,37wue2fDZqVGNccW03p1Sk
35,Get over It,Les Castizos,2017-01-03,es,41fQgwC470CsALl62x7Zkx
36,Tonight,The Grooves,2017-01-03,es,32HESKz8RwXAdtJnwT20fx
37,Need 2 Know,Lou Van,2017-01-03,es,2fT0lciRHX1ex7m2lEB2qe
38,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,2017-01-03,es,5q2JbCNi4FcnglgPfxcV65
39,Sanctuary - Kenny Dope O'gutta Remix,Kenny Dope,2017-01-03,es,6lfIb8MQjciYk0QxHFCgwY
40,I Hate Myself for Loving You,Halestorm,2017-01-03,es,1xuEwBaIhnpxaFYMEQTKX9
41,Starlight - DJ Sub Zero Remix,The Supermen Lovers,2017-01-03,es,4FfocjADTitzYle9N5QEyi
42,Living On Video - Radio Edit,Stream,2017-01-03,es,3OGdlu0MhHpE6i7Yq0jS36
43,Kisomma - Glenn Morrison Remix,John Monkman,2017-01-03,es,3scwqvyXZtRKGHpH1aJKov
44,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,2017-01-03,es,0fH86zQcE2CmATQju6WpXv
45,Diluvio en Mis Ojos,Maka,2017-01-03,es,7LmBYXpzTtSGspIwvFi2zp
46,Anonymous - Prefuse 73 Remix,Autolux,2017-01-03,es,3eIRIamHTaHNfROnaJDzxN
47,Cosas,Havoc,2017-01-03,es,2EfszxmV6LAX0FBANTlQsu
48,Senza Un Perché,Nada,2017-01-03,es,21S6EicU7LXhS4ampzsOAQ
49,Mannequin Challenge,Freeze Mob,2017-01-03,es,6kr5C21ek1EOX2imOJvosh
50,Un Amigo,Paco Candela,2017-01-03,es,2UkDS1yUhakEBXMkTK0eDv
1,Tu Sicaria,Ms Nina,2017-01-04,es,6EDeXHQAnkIWIFkjsBsUgC
2,Una Mierda como Un Castillo,Anntona,2017-01-04,es,5hRzeXfIh4WYHjH6flVG0n
3,Say Something Loving,The xx,2017-01-04,es,1lIrmWLhL9ivA9nYbpDWBv
4,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,2017-01-04,es,0mb7btREdC3wuIUmuVRgWn
5,Oh NaNa (Hidden. HUR YOUNG JI),KARD,2017-01-04,es,1ZgfAxHQCXLt8o1VXEHHAt
6,Rooting For You,London Grammar,2017-01-04,es,2M8MVbP38qtWdwFRrsN0mi
7,Rather Be Lonely,I Know Leopard,2017-01-04,es,5a6ChHX6CL6WfUhQaSSRn5
8,Baby Just Hold On,Royal Bliss,2017-01-04,es,2vXBudVi6vrYystOR9hFgM
9,5 fine frøkner,Gabrielle,2017-01-04,es,2tFgv3sLFNc088KLtjxzVa
10,DM - Remix,Mueka,2017-01-04,es,4xlhd0SpVU3JRULB3Q9s4L
11,Tonight - Remix,The Grooves,2017-01-04,es,7KFiqaAfHpxc3GVgbrRNOY
12,Yuri on ICE,Taro Umebayashi,2017-01-04,es,4u4t9R8Iky417ZasENaKXX
13,Someone In The Crowd,Emma Stone,2017-01-04,es,39ncDMVidHOeQgeC5anYZM
14,Another Day Of Sun,La La Land Cast,2017-01-04,es,5kRBzRZmZTXVg8okC7SJFZ
15,Human,Rag'n'Bone Man,2017-01-04,es,3erAiWBiKsbVG39cqCrsI0
16,Riviera Life - Acoustic,Caro Emerald,2017-01-04,es,5NLxoH2o6Rs2IBWXyPblsN
17,Down (feat. Joi),Run The Jewels,2017-01-04,es,37wue2fDZqVGNccW03p1Sk
18,Libertad,Circles W.,2017-01-04,es,5NZXx5U7smWXjieLzRO9Zn
19,Deu Onda,MC G15,2017-01-04,es,0EPxmvsG1BY5td4aTOkWBF
20,It's Gotta Be You,Isaiah Firebrace,2017-01-04,es,6cAKeFFYW2aClZSUyvqAEW
21,Beautiful,Crush,2017-01-04,es,6mzF8HvHdVrzJNd8M1uFCS
22,Prove Me Wrong,George Shelley,2017-01-04,es,4n7yZllb5M5bJ9bTGPHkEr
23,Bring Me,Kicks N Licks,2017-01-04,es,7c58X0SUm5CL04RcvAGE2n
24,Tropic of Cancer,Below The Sea,2017-01-04,es,3sqVHMXNNw6f9QGZ2LtIks
25,Moon Child,Nicolai Dunger,2017-01-04,es,0CRF6SXKRj6ixxX7xr11NS
26,Caile (feat. Zion & De La Ghetto),Revol,2017-01-04,es,626rYyBfeAeleh1F5t4B70
27,Lookin 4 Love,Junior Sanchez,2017-01-04,es,5vtbgRDz9rsYJeWdCwG5GD
28,You Feel Me (DMNDZ Remix),Haezer,2017-01-04,es,6ceF6YRNvDREEK5rVzsYSp
29,Lyrics,NekliFF,2017-01-04,es,5Z41NoEV0JFNicnOm52SRK
30,El Mashup del 2016,David Rees,2017-01-04,es,4eWdxvL9HilQlDshrEz41S
31,City Of Stars,Ryan Gosling,2017-01-04,es,5BMwpS4iYKR30kq9U9beaT
32,Celebrate,Jessica,2017-01-04,es,6bn4n4xfFiqzwaipHMRNFg
33,So Hot,Ron Carroll,2017-01-04,es,43QOPvQLoL5KEq8ulufX9P
34,Touch - Adhelm Remix,Otzeki,2017-01-04,es,0LR6KFswvAzcC1IgqKASqZ
35,Tonight,The Grooves,2017-01-04,es,32HESKz8RwXAdtJnwT20fx
36,Get over It,Les Castizos,2017-01-04,es,41fQgwC470CsALl62x7Zkx
37,HOT DRUM,JOYRYDE,2017-01-04,es,0gcPFlSLjkVqz84RcDhyJk
38,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-04,es,5knuzwU65gJK7IF5yJsuaW
39,Vía de Escape - Acústico,Bely Basarte,2017-01-04,es,5inRi2KtPWXVLuhBVMRwZ6
40,Living On Video - Radio Edit,Stream,2017-01-04,es,3OGdlu0MhHpE6i7Yq0jS36
41,Get Me,Jia Miles,2017-01-04,es,6gHRK5tQK3AAQCm5xsiYSR
42,Need 2 Know,Lou Van,2017-01-04,es,2fT0lciRHX1ex7m2lEB2qe
43,"Shake It Off - From ""Sing"" Original Motion Picture Soundtrack",Nick Kroll,2017-01-04,es,2Q0WZoJaRJlelcxqOvowUc
44,Sanctuary - Kenny Dope O'gutta Remix,Kenny Dope,2017-01-04,es,6lfIb8MQjciYk0QxHFCgwY
45,Starlight - DJ Sub Zero Remix,The Supermen Lovers,2017-01-04,es,4FfocjADTitzYle9N5QEyi
46,I Hate Myself for Loving You,Halestorm,2017-01-04,es,1xuEwBaIhnpxaFYMEQTKX9
47,Kisomma - Glenn Morrison Remix,John Monkman,2017-01-04,es,3scwqvyXZtRKGHpH1aJKov
48,Un Amigo,Paco Candela,2017-01-04,es,2UkDS1yUhakEBXMkTK0eDv
49,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,2017-01-04,es,0fH86zQcE2CmATQju6WpXv
50,Anonymous - Prefuse 73 Remix,Autolux,2017-01-04,es,3eIRIamHTaHNfROnaJDzxN
1,Tu Sicaria,Ms Nina,2017-01-05,es,6EDeXHQAnkIWIFkjsBsUgC
2,Una Mierda como Un Castillo,Anntona,2017-01-05,es,5hRzeXfIh4WYHjH6flVG0n
3,Say Something Loving,The xx,2017-01-05,es,1lIrmWLhL9ivA9nYbpDWBv
4,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,2017-01-05,es,0mb7btREdC3wuIUmuVRgWn
5,Oh NaNa (Hidden. HUR YOUNG JI),KARD,2017-01-05,es,1ZgfAxHQCXLt8o1VXEHHAt
6,Rooting For You,London Grammar,2017-01-05,es,5MHmD8cfTbudNLTWYA5QHJ
7,Someone In The Crowd,Emma Stone,2017-01-05,es,39ncDMVidHOeQgeC5anYZM
8,Rather Be Lonely,I Know Leopard,2017-01-05,es,5a6ChHX6CL6WfUhQaSSRn5
9,5 fine frøkner,Gabrielle,2017-01-05,es,2tFgv3sLFNc088KLtjxzVa
10,Baby Just Hold On,Royal Bliss,2017-01-05,es,2vXBudVi6vrYystOR9hFgM
11,DM - Remix,Mueka,2017-01-05,es,4xlhd0SpVU3JRULB3Q9s4L
12,Rockabye - Acoustic Version,The Mayries,2017-01-05,es,30LDuVfrePWbedYTc1mUCn
13,El Mashup del 2016,David Rees,2017-01-05,es,4eWdxvL9HilQlDshrEz41S
14,Tonight - Remix,The Grooves,2017-01-05,es,7KFiqaAfHpxc3GVgbrRNOY
15,Human,Rag'n'Bone Man,2017-01-05,es,3erAiWBiKsbVG39cqCrsI0
16,Yuri on ICE,Taro Umebayashi,2017-01-05,es,4u4t9R8Iky417ZasENaKXX
17,Romantic - NOTD Remix,Stanaj,2017-01-05,es,1pvgpkMqtQyOGePdYOTt9U
18,Another Day Of Sun,La La Land Cast,2017-01-05,es,5kRBzRZmZTXVg8okC7SJFZ
19,Down (feat. Joi),Run The Jewels,2017-01-05,es,37wue2fDZqVGNccW03p1Sk
20,Beautiful,Crush,2017-01-05,es,6mzF8HvHdVrzJNd8M1uFCS
21,Riviera Life - Acoustic,Caro Emerald,2017-01-05,es,5NLxoH2o6Rs2IBWXyPblsN
22,Libertad,Circles W.,2017-01-05,es,5NZXx5U7smWXjieLzRO9Zn
23,It's Gotta Be You,Isaiah Firebrace,2017-01-05,es,6cAKeFFYW2aClZSUyvqAEW
24,Prove Me Wrong,George Shelley,2017-01-05,es,4n7yZllb5M5bJ9bTGPHkEr
25,Bring Me,Kicks N Licks,2017-01-05,es,7c58X0SUm5CL04RcvAGE2n
26,Caile (feat. Zion & De La Ghetto),Revol,2017-01-05,es,626rYyBfeAeleh1F5t4B70
27,Tropic of Cancer,Below The Sea,2017-01-05,es,3sqVHMXNNw6f9QGZ2LtIks
28,Moon Child,Nicolai Dunger,2017-01-05,es,0CRF6SXKRj6ixxX7xr11NS
29,Lookin 4 Love,Junior Sanchez,2017-01-05,es,5vtbgRDz9rsYJeWdCwG5GD
30,You Feel Me (DMNDZ Remix),Haezer,2017-01-05,es,6ceF6YRNvDREEK5rVzsYSp
31,Lyrics,NekliFF,2017-01-05,es,5Z41NoEV0JFNicnOm52SRK
32,Starboy - Acoustic,Simon Samaeng,2017-01-05,es,2QoyYV4YAuw9T9UgsDoam2
33,Celebrate,Jessica,2017-01-05,es,6bn4n4xfFiqzwaipHMRNFg
34,City Of Stars,Ryan Gosling,2017-01-05,es,5BMwpS4iYKR30kq9U9beaT
35,So Hot,Ron Carroll,2017-01-05,es,43QOPvQLoL5KEq8ulufX9P
36,"Shake It Off - From ""Sing"" Original Motion Picture Soundtrack",Nick Kroll,2017-01-05,es,2Q0WZoJaRJlelcxqOvowUc
37,I Hate Myself for Loving You,Halestorm,2017-01-05,es,1xuEwBaIhnpxaFYMEQTKX9
38,Get Me,Jia Miles,2017-01-05,es,6gHRK5tQK3AAQCm5xsiYSR
39,Living On Video - Radio Edit,Stream,2017-01-05,es,3OGdlu0MhHpE6i7Yq0jS36
40,Touch - Adhelm Remix,Otzeki,2017-01-05,es,0LR6KFswvAzcC1IgqKASqZ
41,HOT DRUM,JOYRYDE,2017-01-05,es,0gcPFlSLjkVqz84RcDhyJk
42,Tonight,The Grooves,2017-01-05,es,32HESKz8RwXAdtJnwT20fx
43,Un Amigo,Paco Candela,2017-01-05,es,2UkDS1yUhakEBXMkTK0eDv
44,Get over It,Les Castizos,2017-01-05,es,41fQgwC470CsALl62x7Zkx
45,Need 2 Know,Lou Van,2017-01-05,es,2fT0lciRHX1ex7m2lEB2qe
46,Vía de Escape - Acústico,Bely Basarte,2017-01-05,es,5inRi2KtPWXVLuhBVMRwZ6
47,Sanctuary - Kenny Dope O'gutta Remix,Kenny Dope,2017-01-05,es,6lfIb8MQjciYk0QxHFCgwY
48,Starlight - DJ Sub Zero Remix,The Supermen Lovers,2017-01-05,es,4FfocjADTitzYle9N5QEyi
49,El Team Rocket Despega de Nuevo,Tu Madre Es Puta,2017-01-05,es,7Cp6Rd9FfhXwTWaxle0gYb
50,Kisomma - Glenn Morrison Remix,John Monkman,2017-01-05,es,3scwqvyXZtRKGHpH1aJKov
1,Tu Sicaria,Ms Nina,2017-01-06,es,6EDeXHQAnkIWIFkjsBsUgC
2,Una Mierda como Un Castillo,Anntona,2017-01-06,es,5hRzeXfIh4WYHjH6flVG0n
3,Say Something Loving,The xx,2017-01-06,es,1lIrmWLhL9ivA9nYbpDWBv
4,El Mashup del 2016,David Rees,2017-01-06,es,4eWdxvL9HilQlDshrEz41S
5,Rooting For You,London Grammar,2017-01-06,es,5MHmD8cfTbudNLTWYA5QHJ
6,Rockabye - Acoustic Version,The Mayries,2017-01-06,es,30LDuVfrePWbedYTc1mUCn
7,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,2017-01-06,es,0mb7btREdC3wuIUmuVRgWn
8,Oh NaNa (Hidden. HUR YOUNG JI),KARD,2017-01-06,es,1ZgfAxHQCXLt8o1VXEHHAt
9,Rather Be Lonely,I Know Leopard,2017-01-06,es,5a6ChHX6CL6WfUhQaSSRn5
10,5 fine frøkner,Gabrielle,2017-01-06,es,2tFgv3sLFNc088KLtjxzVa
11,DM - Remix,Mueka,2017-01-06,es,4xlhd0SpVU3JRULB3Q9s4L
12,Someone In The Crowd,Emma Stone,2017-01-06,es,39ncDMVidHOeQgeC5anYZM
13,Human,Rag'n'Bone Man,2017-01-06,es,3erAiWBiKsbVG39cqCrsI0
14,Yuri on ICE,Taro Umebayashi,2017-01-06,es,4u4t9R8Iky417ZasENaKXX
15,Romantic - NOTD Remix,Stanaj,2017-01-06,es,1pvgpkMqtQyOGePdYOTt9U
16,Another Day Of Sun,La La Land Cast,2017-01-06,es,5kRBzRZmZTXVg8okC7SJFZ
17,Beautiful,Crush,2017-01-06,es,6mzF8HvHdVrzJNd8M1uFCS
18,Down (feat. Joi),Run The Jewels,2017-01-06,es,37wue2fDZqVGNccW03p1Sk
19,City Of Stars,Ryan Gosling,2017-01-06,es,5BMwpS4iYKR30kq9U9beaT
