Position,Track Name,Artist,date,region,spotify_id
47,Hear Me Now,Alok,2017-01-01,it,1a5Yu5L18qNxVhXx38njON
48,Roxanne,George Michael,2017-01-01,it,63rKiGqcfNsMU4kAqmm4uY
49,Million Reasons,Lady Gaga,2017-01-01,it,50PWlIBU7PlGGwzgN8TiFJ
50,Human,Rag'n'Bone Man,2017-01-01,it,3erAiWBiKsbVG39cqCrsI0
1,Amanda Lear,Baustelle,2017-01-02,it,3UdQdK4feSmhMT4ad8FgPr
2,Tranquilla!,Fabrizio Vidale,2017-01-02,it,7D64ejn2d3g6QaahkYdKXH
3,Say Something Loving,The xx,2017-01-02,it,1lIrmWLhL9ivA9nYbpDWBv
4,Quella te,Gazzelle,2017-01-02,it,3e1YRgHajjvfWm2zqTHX9Y
5,La strada di casa,Luca Velletri,2017-01-02,it,1fccFmoMJrZMLUg7OdVfgP
6,Io sono Vaiana,Angela Finocchiaro,2017-01-02,it,5XnwjhTrvORVUNyd6Hvj9s
7,Svapo in Panda - Cloudpuffchasing Mix,DJ/SVAPO,2017-01-02,it,2XxSAINbimCWm7zR4icyjS
8,Careless Whisper,George Michael,2017-01-02,it,4jDmJ51x1o9NZB5Nxxc7gY
9,Logo Te Pate,Olivia Foa'i,2017-01-02,it,29GNq0bPjVrqpISQGwj8Yx
10,hate u love u,Olivia O'Brien,2017-01-02,it,08wURIBZsaN1sCIDewNdrX
11,Liberami dal male,Axos,2017-01-02,it,3UDqySuRgaCcvYT9xUEErr
12,Hell.o,Lenny,2017-01-02,it,0VvwmisQKlu1zqmANZTrDb
13,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-02,it,5knuzwU65gJK7IF5yJsuaW
14,Gece Gölgenin Rahatına Bak,Çağatay Akman,2017-01-02,it,4OENL87N5IgxtV6JplR5fe
15,Fuck tomorrow (feat. Rkomi),Night Skinny,2017-01-02,it,5YJDO5HXkSJPckrr3U780H
16,Panther Like a Panther (Miracle Mix) (feat. Trina),Run The Jewels,2017-01-02,it,0URhioon26PogQkIAHCUK4
17,La verità - Spotify Edit,Brunori Sas,2017-01-02,it,27CeAw9CttzOV1PyzRdWps
18,Freedom! '90,George Michael,2017-01-02,it,1D6nV9TPfMnWm7UdVsDVfI
19,I Feel It Coming,The Weeknd,2017-01-02,it,4RepvCWqsP6zBuzvwYibAS
20,Wait For Me,Luca D'Alberto,2017-01-02,it,3rJdnIgX9rDoRJ5zx0xtTB
21,Romances,Amity Cadet,2017-01-02,it,1RiKbwqb2O03JT7Bu3dIr2
22,Jesus to a Child,George Michael,2017-01-02,it,2SzCxX6M6vDwdEwnHDiTaY
23,Une miss s'immisce,Exotica,2017-01-02,it,403esU4m7Hj6h052uy8rLk
24,Co-Pilot,Exale,2017-01-02,it,0xEdWcdngowM823EW2UMwH
25,Il codice della bellezza,Samuel,2017-01-02,it,1wIbhn8CAONijj5d6WL5Ct
26,Berceuse,Alexandra Streliski,2017-01-02,it,2FcTnvvmvyCfWhSK8BH8HS
27,Hear Me Now,Alok,2017-01-02,it,1a5Yu5L18qNxVhXx38njON
28,Human,Rag'n'Bone Man,2017-01-02,it,3erAiWBiKsbVG39cqCrsI0
29,Million Reasons,Lady Gaga,2017-01-02,it,50PWlIBU7PlGGwzgN8TiFJ
30,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Jordan Fisher,2017-01-02,it,4QpGKXfAEIF8TquT7oF4zA
31,Merry Christmas Mr. Lawrence,David West,2017-01-02,it,4Vu09TiueASvmxn6IeTQmT
32,Ego,Lali,2017-01-02,it,27xe7DYBq1xD5LIfkIrpAj
33,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2017-01-02,it,3NdDpSvN911VPGivFlV5d0
34,Amazing,George Michael,2017-01-02,it,0hsrqeudoR9Kymm7RNiVoq
35,Suvi,Oscar Sundberg,2017-01-02,it,180sqT5oq8Vcxob0B39CIu
36,Down (feat. Joi),Run The Jewels,2017-01-02,it,37wue2fDZqVGNccW03p1Sk
37,Oltre l'orizzonte,Chiara Grispo,2017-01-02,it,4ODtYxlkL5S4E8h3PDLHFW
38,Elefanti,Gomma,2017-01-02,it,16Agr6PKQld3Q6eHsrHuus
39,immortal,Elley Duhé,2017-01-02,it,4gipAzWetrklPX9RlJWO61
40,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,2017-01-02,it,0fH86zQcE2CmATQju6WpXv
41,Rinnegato,Abe Kayn,2017-01-02,it,2ZJIgvwtaRFrBwmtALUpqu
42,A Short Love Story,Somewhere Anywhere,2017-01-02,it,6yi56JNg3XOFzqPL6zrtTx
43,Just Hold On,Steve Aoki,2017-01-02,it,3EmmCZoqpWOTY1g2GBwJoR
44,Completamente,Thegiornalisti,2017-01-02,it,7sh95K3HXkne9mVYDOIRWs
45,One More Try - Remastered,George Michael,2017-01-02,it,5932kbyNt445gDTT2chRUS
46,They Like (feat. YFN Lucci),Yo Gotti,2017-01-02,it,5ZWwLNhwmJXM7yKZJ5sxN1
47,Arcadia - Video Edit,Apparat,2017-01-02,it,5BqxhqlNQKPjR1Dk6FxfmZ
48,Don't Let The Sun Go Down On Me,Elton John,2017-01-02,it,6YFbJW9ieQHClBf9nFnAd2
49,Samba Megamix (12 version),Two Man Sound,2017-01-02,it,3h9GLvqH55IAqUD0kvGE6X
50,Bad and Boujee (feat. Lil Uzi Vert),Migos,2017-01-02,it,1FvU97lrWOG2NRxErh6OZz
1,Amanda Lear,Baustelle,2017-01-03,it,3UdQdK4feSmhMT4ad8FgPr
2,Say Something Loving,The xx,2017-01-03,it,1lIrmWLhL9ivA9nYbpDWBv
3,Tranquilla!,Fabrizio Vidale,2017-01-03,it,7D64ejn2d3g6QaahkYdKXH
4,La strada di casa,Luca Velletri,2017-01-03,it,1fccFmoMJrZMLUg7OdVfgP
5,Io sono Vaiana,Angela Finocchiaro,2017-01-03,it,5XnwjhTrvORVUNyd6Hvj9s
6,Svapo in Panda - Cloudpuffchasing Mix,DJ/SVAPO,2017-01-03,it,2XxSAINbimCWm7zR4icyjS
7,Logo Te Pate,Olivia Foa'i,2017-01-03,it,29GNq0bPjVrqpISQGwj8Yx
8,hate u love u,Olivia O'Brien,2017-01-03,it,08wURIBZsaN1sCIDewNdrX
9,Hell.o,Lenny,2017-01-03,it,0VvwmisQKlu1zqmANZTrDb
10,Echo of the Woods,Giolì,2017-01-03,it,6d8mjJCtnlFtgGv3erEs7c
11,Wait For Me,Luca D'Alberto,2017-01-03,it,3rJdnIgX9rDoRJ5zx0xtTB
12,Rooting For You,London Grammar,2017-01-03,it,1qmVC37PtixtGoe99Om1ME
13,Quella te,Gazzelle,2017-01-03,it,3e1YRgHajjvfWm2zqTHX9Y
14,Ego,Lali,2017-01-03,it,27xe7DYBq1xD5LIfkIrpAj
15,La verità - Spotify Edit,Brunori Sas,2017-01-03,it,27CeAw9CttzOV1PyzRdWps
16,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-03,it,5knuzwU65gJK7IF5yJsuaW
17,A Short Love Story,Somewhere Anywhere,2017-01-03,it,6yi56JNg3XOFzqPL6zrtTx
18,I Feel It Coming,The Weeknd,2017-01-03,it,4RepvCWqsP6zBuzvwYibAS
19,Romances,Amity Cadet,2017-01-03,it,1RiKbwqb2O03JT7Bu3dIr2
20,Elefanti,Gomma,2017-01-03,it,16Agr6PKQld3Q6eHsrHuus
21,Fuck tomorrow (feat. Rkomi),Night Skinny,2017-01-03,it,5YJDO5HXkSJPckrr3U780H
22,Une miss s'immisce,Exotica,2017-01-03,it,403esU4m7Hj6h052uy8rLk
23,Another Day Of Sun,La La Land Cast,2017-01-03,it,5kRBzRZmZTXVg8okC7SJFZ
24,Careless Whisper,George Michael,2017-01-03,it,4jDmJ51x1o9NZB5Nxxc7gY
25,Hear Me Now,Alok,2017-01-03,it,1a5Yu5L18qNxVhXx38njON
26,Panther Like a Panther (Miracle Mix) (feat. Trina),Run The Jewels,2017-01-03,it,0URhioon26PogQkIAHCUK4
27,Suvi,Oscar Sundberg,2017-01-03,it,180sqT5oq8Vcxob0B39CIu
28,Songe (Debut),Novel,2017-01-03,it,4wlotUQTBQRc005LhYpJkN
29,Il codice della bellezza,Samuel,2017-01-03,it,1wIbhn8CAONijj5d6WL5Ct
30,Berceuse,Alexandra Streliski,2017-01-03,it,2FcTnvvmvyCfWhSK8BH8HS
31,Human,Rag'n'Bone Man,2017-01-03,it,3erAiWBiKsbVG39cqCrsI0
32,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Jordan Fisher,2017-01-03,it,4QpGKXfAEIF8TquT7oF4zA
33,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2017-01-03,it,3NdDpSvN911VPGivFlV5d0
34,Co-Pilot,Exale,2017-01-03,it,0xEdWcdngowM823EW2UMwH
35,Merry Christmas Mr. Lawrence,David West,2017-01-03,it,4Vu09TiueASvmxn6IeTQmT
36,Reflection,Brian Eno,2017-01-03,it,7MMXFqR5OagEJbZLzkxTL6
37,Oltre l'orizzonte,Chiara Grispo,2017-01-03,it,4ODtYxlkL5S4E8h3PDLHFW
38,Million Reasons,Lady Gaga,2017-01-03,it,50PWlIBU7PlGGwzgN8TiFJ
39,Bad and Boujee (feat. Lil Uzi Vert),Migos,2017-01-03,it,1FvU97lrWOG2NRxErh6OZz
40,Down (feat. Joi),Run The Jewels,2017-01-03,it,37wue2fDZqVGNccW03p1Sk
41,immortal,Elley Duhé,2017-01-03,it,4gipAzWetrklPX9RlJWO61
42,Rinnegato,Abe Kayn,2017-01-03,it,2ZJIgvwtaRFrBwmtALUpqu
43,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,2017-01-03,it,0fH86zQcE2CmATQju6WpXv
44,Just Hold On,Steve Aoki,2017-01-03,it,3EmmCZoqpWOTY1g2GBwJoR
45,Robespierre,Offlaga Disco Pax,2017-01-03,it,5eei1xWbqp0SMpWJZHCabs
46,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,2017-01-03,it,1Th5b8AsauED9F7pGv8Yxi
47,Shed a Light,Robin Schulz,2017-01-03,it,1cG0umU5TKStygKsPFZ9pY
48,Mad World,Jasmine Thompson,2017-01-03,it,7379a5lsE9tnlU754mpIlk
49,They Like (feat. YFN Lucci),Yo Gotti,2017-01-03,it,5ZWwLNhwmJXM7yKZJ5sxN1
50,Chantaje,Shakira,2017-01-03,it,1WniHvhq9zTkny0WvGXX8o
1,Amanda Lear,Baustelle,2017-01-04,it,3UdQdK4feSmhMT4ad8FgPr
2,Say Something Loving,The xx,2017-01-04,it,1lIrmWLhL9ivA9nYbpDWBv
3,Ego,Lali,2017-01-04,it,27xe7DYBq1xD5LIfkIrpAj
4,Tranquilla!,Fabrizio Vidale,2017-01-04,it,7D64ejn2d3g6QaahkYdKXH
5,La strada di casa,Luca Velletri,2017-01-04,it,1fccFmoMJrZMLUg7OdVfgP
6,Io sono Vaiana,Angela Finocchiaro,2017-01-04,it,5XnwjhTrvORVUNyd6Hvj9s
7,Svapo in Panda - Cloudpuffchasing Mix,DJ/SVAPO,2017-01-04,it,2XxSAINbimCWm7zR4icyjS
8,Logo Te Pate,Olivia Foa'i,2017-01-04,it,29GNq0bPjVrqpISQGwj8Yx
9,Rooting For You,London Grammar,2017-01-04,it,2M8MVbP38qtWdwFRrsN0mi
10,hate u love u,Olivia O'Brien,2017-01-04,it,08wURIBZsaN1sCIDewNdrX
11,Hell.o,Lenny,2017-01-04,it,0VvwmisQKlu1zqmANZTrDb
12,Wait For Me,Luca D'Alberto,2017-01-04,it,3rJdnIgX9rDoRJ5zx0xtTB
13,Echo of the Woods,Giolì,2017-01-04,it,6d8mjJCtnlFtgGv3erEs7c
14,Elefanti,Gomma,2017-01-04,it,16Agr6PKQld3Q6eHsrHuus
15,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-04,it,5knuzwU65gJK7IF5yJsuaW
16,A Short Love Story,Somewhere Anywhere,2017-01-04,it,6yi56JNg3XOFzqPL6zrtTx
17,La verità - Spotify Edit,Brunori Sas,2017-01-04,it,27CeAw9CttzOV1PyzRdWps
18,Fuck tomorrow (feat. Rkomi),Night Skinny,2017-01-04,it,5YJDO5HXkSJPckrr3U780H
19,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Jordan Fisher,2017-01-04,it,4QpGKXfAEIF8TquT7oF4zA
20,Romances,Amity Cadet,2017-01-04,it,1RiKbwqb2O03JT7Bu3dIr2
21,Oltre l'orizzonte,Chiara Grispo,2017-01-04,it,4ODtYxlkL5S4E8h3PDLHFW
22,Suvi,Oscar Sundberg,2017-01-04,it,180sqT5oq8Vcxob0B39CIu
23,Hear Me Now,Alok,2017-01-04,it,1a5Yu5L18qNxVhXx38njON
24,I Feel It Coming,The Weeknd,2017-01-04,it,4RepvCWqsP6zBuzvwYibAS
25,HOT DRUM,JOYRYDE,2017-01-04,it,0gcPFlSLjkVqz84RcDhyJk
26,Reflection,Brian Eno,2017-01-04,it,7MMXFqR5OagEJbZLzkxTL6
27,Berceuse,Alexandra Streliski,2017-01-04,it,2FcTnvvmvyCfWhSK8BH8HS
28,Another Day Of Sun,La La Land Cast,2017-01-04,it,5kRBzRZmZTXVg8okC7SJFZ
29,Songe (Debut),Novel,2017-01-04,it,4wlotUQTBQRc005LhYpJkN
30,Une miss s'immisce,Exotica,2017-01-04,it,403esU4m7Hj6h052uy8rLk
31,Human,Rag'n'Bone Man,2017-01-04,it,3erAiWBiKsbVG39cqCrsI0
32,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,2017-01-04,it,1Th5b8AsauED9F7pGv8Yxi
33,Merry Christmas Mr. Lawrence,David West,2017-01-04,it,4Vu09TiueASvmxn6IeTQmT
34,Panther Like a Panther (Miracle Mix) (feat. Trina),Run The Jewels,2017-01-04,it,0URhioon26PogQkIAHCUK4
35,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2017-01-04,it,3NdDpSvN911VPGivFlV5d0
36,Il codice della bellezza,Samuel,2017-01-04,it,1wIbhn8CAONijj5d6WL5Ct
37,Amarsi Male,Lo Stato Sociale,2017-01-04,it,7fLglRPvlLCflcIsW41dVn
38,Co-Pilot,Exale,2017-01-04,it,0xEdWcdngowM823EW2UMwH
39,Million Reasons,Lady Gaga,2017-01-04,it,50PWlIBU7PlGGwzgN8TiFJ
40,Mad World,Jasmine Thompson,2017-01-04,it,7379a5lsE9tnlU754mpIlk
41,Bad and Boujee (feat. Lil Uzi Vert),Migos,2017-01-04,it,1FvU97lrWOG2NRxErh6OZz
42,All Night,Parov Stelar,2017-01-04,it,6kK2YbF8boQl32Lqkai3Ca
43,Rinnegato,Abe Kayn,2017-01-04,it,2ZJIgvwtaRFrBwmtALUpqu
44,Down (feat. Joi),Run The Jewels,2017-01-04,it,37wue2fDZqVGNccW03p1Sk
45,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,2017-01-04,it,0fH86zQcE2CmATQju6WpXv
46,Robespierre,Offlaga Disco Pax,2017-01-04,it,5eei1xWbqp0SMpWJZHCabs
47,Just Hold On,Steve Aoki,2017-01-04,it,3EmmCZoqpWOTY1g2GBwJoR
48,Shed a Light,Robin Schulz,2017-01-04,it,1cG0umU5TKStygKsPFZ9pY
49,Samba Megamix (12 version),Two Man Sound,2017-01-04,it,3h9GLvqH55IAqUD0kvGE6X
50,Annabelle,Fast Animals and Slow Kids,2017-01-04,it,0q33ddkCJvIsGAW96q65OP
1,Amanda Lear,Baustelle,2017-01-05,it,3UdQdK4feSmhMT4ad8FgPr
2,Say Something Loving,The xx,2017-01-05,it,1lIrmWLhL9ivA9nYbpDWBv
3,Tranquilla!,Fabrizio Vidale,2017-01-05,it,7D64ejn2d3g6QaahkYdKXH
4,Svapo in Panda - Cloudpuffchasing Mix,DJ/SVAPO,2017-01-05,it,2XxSAINbimCWm7zR4icyjS
5,Ego,Lali,2017-01-05,it,27xe7DYBq1xD5LIfkIrpAj
6,Suvi,Oscar Sundberg,2017-01-05,it,180sqT5oq8Vcxob0B39CIu
7,Wait For Me,Luca D'Alberto,2017-01-05,it,3rJdnIgX9rDoRJ5zx0xtTB
8,La strada di casa,Luca Velletri,2017-01-05,it,1fccFmoMJrZMLUg7OdVfgP
9,A Short Love Story,Somewhere Anywhere,2017-01-05,it,6yi56JNg3XOFzqPL6zrtTx
10,Rooting For You,London Grammar,2017-01-05,it,5MHmD8cfTbudNLTWYA5QHJ
11,Logo Te Pate,Olivia Foa'i,2017-01-05,it,29GNq0bPjVrqpISQGwj8Yx
12,Ogni mio passo,Angela Finocchiaro,2017-01-05,it,4yoLMP7QM3EmTbiU3NM6Ol
13,hate u love u,Olivia O'Brien,2017-01-05,it,08wURIBZsaN1sCIDewNdrX
14,Hell.o,Lenny,2017-01-05,it,0VvwmisQKlu1zqmANZTrDb
15,Echo of the Woods,Giolì,2017-01-05,it,6d8mjJCtnlFtgGv3erEs7c
16,Elefanti,Gomma,2017-01-05,it,16Agr6PKQld3Q6eHsrHuus
17,Another Day Of Sun,La La Land Cast,2017-01-05,it,5kRBzRZmZTXVg8okC7SJFZ
18,Reflection,Brian Eno,2017-01-05,it,7MMXFqR5OagEJbZLzkxTL6
19,La verità - Spotify Edit,Brunori Sas,2017-01-05,it,27CeAw9CttzOV1PyzRdWps
20,Hear Me Now,Alok,2017-01-05,it,1a5Yu5L18qNxVhXx38njON
21,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Jordan Fisher,2017-01-05,it,4QpGKXfAEIF8TquT7oF4zA
22,Fuck tomorrow (feat. Rkomi),Night Skinny,2017-01-05,it,5YJDO5HXkSJPckrr3U780H
23,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-05,it,5knuzwU65gJK7IF5yJsuaW
24,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,2017-01-05,it,1Th5b8AsauED9F7pGv8Yxi
25,Berceuse,Alexandra Streliski,2017-01-05,it,2FcTnvvmvyCfWhSK8BH8HS
26,HOT DRUM,JOYRYDE,2017-01-05,it,0gcPFlSLjkVqz84RcDhyJk
27,I Feel It Coming,The Weeknd,2017-01-05,it,4RepvCWqsP6zBuzvwYibAS
28,Songe (Debut),Novel,2017-01-05,it,4wlotUQTBQRc005LhYpJkN
29,Oltre l'orizzonte,Chiara Grispo,2017-01-05,it,4ODtYxlkL5S4E8h3PDLHFW
30,Panther Like a Panther (Miracle Mix) (feat. Trina),Run The Jewels,2017-01-05,it,0URhioon26PogQkIAHCUK4
31,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2017-01-05,it,3NdDpSvN911VPGivFlV5d0
32,Million Reasons,Lady Gaga,2017-01-05,it,50PWlIBU7PlGGwzgN8TiFJ
33,Human,Rag'n'Bone Man,2017-01-05,it,3erAiWBiKsbVG39cqCrsI0
34,Robespierre,Offlaga Disco Pax,2017-01-05,it,5eei1xWbqp0SMpWJZHCabs
35,Amarsi Male,Lo Stato Sociale,2017-01-05,it,7fLglRPvlLCflcIsW41dVn
36,Bad and Boujee (feat. Lil Uzi Vert),Migos,2017-01-05,it,1FvU97lrWOG2NRxErh6OZz
37,Rinnegato,Abe Kayn,2017-01-05,it,2ZJIgvwtaRFrBwmtALUpqu
38,Il codice della bellezza,Samuel,2017-01-05,it,1wIbhn8CAONijj5d6WL5Ct
39,Just Hold On,Steve Aoki,2017-01-05,it,3EmmCZoqpWOTY1g2GBwJoR
40,Down (feat. Joi),Run The Jewels,2017-01-05,it,37wue2fDZqVGNccW03p1Sk
41,Une miss s'immisce,Exotica,2017-01-05,it,403esU4m7Hj6h052uy8rLk
42,Tubature,Giorgio Poi,2017-01-05,it,1JyDE4OPbEKzBianDmLJtN
43,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,2017-01-05,it,1R17cgUv6HeQFa78dzqb7s
44,Mi ripenserai,Cima,2017-01-05,it,5dOyWmMAbaYkumDa6dHErd
45,Shed a Light,Robin Schulz,2017-01-05,it,1cG0umU5TKStygKsPFZ9pY
46,Perfect Strangers,Anne-Caroline Alba,2017-01-05,it,1UKG0rIUuEQ7poqTauYIDQ
47,Oracle,Timmy Trumpet,2017-01-05,it,5oGm8Hm6sUQIlGu0X0p6xS
48,Ulisse,lowlow,2017-01-05,it,6lsPC58c3ErdLk5iL08VJC
49,Veterstift,Hush,2017-01-05,it,1wqbqnWyA8iCvaneEPEJSW
50,goosebumps,Travis Scott,2017-01-05,it,6gBFPUFcJLzWGx4lenP6h2
1,Amanda Lear,Baustelle,2017-01-06,it,3UdQdK4feSmhMT4ad8FgPr
2,Say Something Loving,The xx,2017-01-06,it,1lIrmWLhL9ivA9nYbpDWBv
3,Svapo in Panda - Cloudpuffchasing Mix,DJ/SVAPO,2017-01-06,it,2XxSAINbimCWm7zR4icyjS
4,Ego,Lali,2017-01-06,it,27xe7DYBq1xD5LIfkIrpAj
5,Tranquilla!,Fabrizio Vidale,2017-01-06,it,7D64ejn2d3g6QaahkYdKXH
6,Rooting For You,London Grammar,2017-01-06,it,5MHmD8cfTbudNLTWYA5QHJ
7,Suvi,Oscar Sundberg,2017-01-06,it,180sqT5oq8Vcxob0B39CIu
8,Elefanti,Gomma,2017-01-06,it,16Agr6PKQld3Q6eHsrHuus
9,Wait For Me,Luca D'Alberto,2017-01-06,it,3rJdnIgX9rDoRJ5zx0xtTB
10,A Short Love Story,Somewhere Anywhere,2017-01-06,it,6yi56JNg3XOFzqPL6zrtTx
11,Ogni mio passo,Angela Finocchiaro,2017-01-06,it,4yoLMP7QM3EmTbiU3NM6Ol
12,Echo of the Woods,Giolì,2017-01-06,it,6d8mjJCtnlFtgGv3erEs7c
13,Another Day Of Sun,La La Land Cast,2017-01-06,it,5kRBzRZmZTXVg8okC7SJFZ
14,Reflection,Brian Eno,2017-01-06,it,7MMXFqR5OagEJbZLzkxTL6
15,Hear Me Now,Alok,2017-01-06,it,1a5Yu5L18qNxVhXx38njON
16,Quella te,Gazzelle,2017-01-06,it,3e1YRgHajjvfWm2zqTHX9Y
17,La verità - Spotify Edit,Brunori Sas,2017-01-06,it,27CeAw9CttzOV1PyzRdWps
18,Down (feat. Joi),Run The Jewels,2017-01-06,it,37wue2fDZqVGNccW03p1Sk
19,La strada di casa,Luca Velletri,2017-01-06,it,1fccFmoMJrZMLUg7OdVfgP
20,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Jordan Fisher,2017-01-06,it,4QpGKXfAEIF8TquT7oF4zA
21,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,2017-01-06,it,1Th5b8AsauED9F7pGv8Yxi
22,Berceuse,Alexandra Streliski,2017-01-06,it,2FcTnvvmvyCfWhSK8BH8HS
23,Ella's Lullaby,Enno Aare,2017-01-06,it,4TxfZzrq0dH2Wmfl4dAjN9
