Position,Track Name,Artist,date,region,spotify_id
23,Mi Regalo Mas Bonito,La Ross Maria,2021-01-01,it,3JgGutjAwNXGAxcXaqVgWe
24,Jenny (I Wanna Ruin Our Friendship),Studio Killers,2021-01-01,it,7lgA34nFXxjqQgyLkPUcLv
25,Mille guerre,ARIETE,2021-01-01,it,3CXFLrWD9LoyPbKPTSUkQH
26,Loading,Central Cee,2021-01-01,it,4D0GT8zWuA7Z2em6dpajAn
27,Dancing in My Room,347aidan,2021-01-01,it,6Pgmqg15yVexuOgtzuxwoX
28,Home,Edith Whiskers,2021-01-01,it,18V1UiYRvWYwn01CRDbbuR
29,Don't Worry,Boomdabash,2021-01-01,it,3Bd5A7Yxg4zxFeiKiYlMId
30,Scooby Doo,Pinguini Tattici Nucleari,2021-01-01,it,1P6TlFb8EVH2nCX3luVpZW
31,Promettimi,Roccuzzo,2021-01-01,it,4FRrhtRikhyaKrPe8fJ70I
32,Massimo Troisi Freestyle 2,Nello Taver,2021-01-01,it,6aWVc4qW9huhCTb2Tgg9hK
33,Just the Two of Us,"Grover Washington, Jr.",2021-01-01,it,5fdNHVZHbWB1AaXk4RBGVD
34,WITHOUT YOU,The Kid LAROI,2021-01-01,it,27OeeYzk6klgBh83TSvGMA
35,DÁKITI,Bad Bunny,2021-01-01,it,4MzXwWMhyBbmu6hOcLVD49
36,Given-Taken,ENHYPEN,2021-01-01,it,69WpV0U7OMNFGyq8I63dcC
37,Destri,Gazzelle,2021-01-01,it,0WBg2If3H9nN9RFl2xO2SZ
38,Bad boy,Marwa Loud,2021-01-01,it,0RE4crnT3jRms1xxVlEZx2
39,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2021-01-01,it,7bCfHiRcfUjG0YVVNUL7Ve
40,Baby (with J Balvin),Sfera Ebbasta,2021-01-01,it,4L5ZhW0VJeQ6je2iqvqZ4X
41,Disco samba medley,Baby Land,2021-01-01,it,7fs2ox6WN5ELk8QBEunGgN
42,Touch You,遠野高志,2021-01-01,it,6qWEpnyU43Bcrx3vfbGuVm
43,VENT'ANNI,Måneskin,2021-01-01,it,34r4voojt51Kk6ax5FJI1M
44,Io so guaglione,Rico Femiano,2021-01-01,it,2RjwSGYLIYQ2so89g5hOgk
45,SLATT (feat. Capo Plaza),Rondodasosa,2021-01-01,it,1YvhcTM8aIRTg03AavA2HJ
46,Paradise (feat. Dermot Kennedy),MEDUZA,2021-01-01,it,6ft4hAq6yde8jPZY2i5zLr
47,Line Without a Hook,Ricky Montgomery,2021-01-01,it,5NvOZCjZaGGGL597exlQWv
48,Sensitive,Serena Isioma,2021-01-01,it,0oHEteATZnAZuA9dl1dXF3
49,BEBÉ,Camilo,2021-01-01,it,7D7EH7MGyNHWSkqrszerI1
50,ALTALENE (feat. Mara Sattei & Coez),BLOODY VINYL,2021-01-01,it,2zqxUV6h5y6Y9WhyH0FVvX
1,fools (can't help falling in love) (feat. Sody),Foster,2021-01-02,it,4VEEDnEFLI9dUy5QA51rom
2,Problemas,Paris Boy,2021-01-02,it,2aQJOc2QUTdQl1J2Z9VxYO
3,Concedimi,Matteo Romano,2021-01-02,it,0pFjYM7JdNJhjuooMgesks
4,MIA,Lortex,2021-01-02,it,1SIl1FBbHmGa4PmJu5q6Lm
5,bye bye,Oscar Anton,2021-01-02,it,02q60trEKaNAa9oZbGFBW0
6,Lil Globglogabgalab,MemeMachine,2021-01-02,it,1J3upVHfAcSSEcbbS72jfZ
7,Hecha Pa' Mi,Boza,2021-01-02,it,3VvA1wSxukMLsvXoXtlwWx
8,Mayonaka no Door / Stay With Me,Miki Matsubara,2021-01-02,it,2BHj31ufdEqVK5CkYDp9mA
9,Astronaut In The Ocean,Masked Wolf,2021-01-02,it,0jdso14vaFnpRazMLEZovF
10,Umbrella,Ember Island,2021-01-02,it,2FX5HPP1FNNuLlt2UU9os7
11,Samba Megamix (12 version),Two Man Sound,2021-01-02,it,3h9GLvqH55IAqUD0kvGE6X
12,Forti e Fragili,Deddy,2021-01-02,it,6vTeFU2SLNpZRPIkDIPI22
13,Mmmh,KAI,2021-01-02,it,5dntGTbUtmUO239wQ0k3yM
14,non +,sangiovanni,2021-01-02,it,6Ao7vZdsONH1eGcMEzfvSG
15,Entre tú y yo,Chema Rivas,2021-01-02,it,2nleoafEjZ3h1NUtkz6i1X
16,Boku no Sensou - TV Size,Shinsei Kamattechan,2021-01-02,it,3tRPfCFAEv6wWyQO0YnGGV
17,Loading,Central Cee,2021-01-02,it,4D0GT8zWuA7Z2em6dpajAn
18,Hayloft,Mother Mother,2021-01-02,it,2kS6td1yvmpNgZTt1q5pQq
19,Space Girl,Frances Forever,2021-01-02,it,7FjIYiD53wxlQmzTT6Wdpf
20,Motel (feat. Geolier),Peppe Soks,2021-01-02,it,7DMIzd4ZnSRDWENL414l6J
21,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2021-01-02,it,78SeXVRJ7KCqVmOwTiFjnI
22,Violent,carolesdaughter,2021-01-02,it,7CFfqRW50ffULvBv7lfIIg
23,Mi Regalo Mas Bonito,La Ross Maria,2021-01-02,it,3JgGutjAwNXGAxcXaqVgWe
24,Whoopty,CJ,2021-01-02,it,5vGLcdRuSbUhD8ScwsGSdA
25,Mille guerre,ARIETE,2021-01-02,it,3CXFLrWD9LoyPbKPTSUkQH
26,Jenny (I Wanna Ruin Our Friendship),Studio Killers,2021-01-02,it,7lgA34nFXxjqQgyLkPUcLv
27,Don't Worry,Boomdabash,2021-01-02,it,3Bd5A7Yxg4zxFeiKiYlMId
28,Dancing in My Room,347aidan,2021-01-02,it,6Pgmqg15yVexuOgtzuxwoX
29,Scooby Doo,Pinguini Tattici Nucleari,2021-01-02,it,1P6TlFb8EVH2nCX3luVpZW
30,Massimo Troisi Freestyle 2,Nello Taver,2021-01-02,it,6aWVc4qW9huhCTb2Tgg9hK
31,Promettimi,Roccuzzo,2021-01-02,it,4FRrhtRikhyaKrPe8fJ70I
32,Bad boy,Marwa Loud,2021-01-02,it,0RE4crnT3jRms1xxVlEZx2
33,Just the Two of Us,"Grover Washington, Jr.",2021-01-02,it,5fdNHVZHbWB1AaXk4RBGVD
34,Home,Edith Whiskers,2021-01-02,it,18V1UiYRvWYwn01CRDbbuR
35,DÁKITI,Bad Bunny,2021-01-02,it,4MzXwWMhyBbmu6hOcLVD49
36,Given-Taken,ENHYPEN,2021-01-02,it,69WpV0U7OMNFGyq8I63dcC
37,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2021-01-02,it,7bCfHiRcfUjG0YVVNUL7Ve
38,Sensitive,Serena Isioma,2021-01-02,it,0oHEteATZnAZuA9dl1dXF3
39,Destri,Gazzelle,2021-01-02,it,0WBg2If3H9nN9RFl2xO2SZ
40,WITHOUT YOU,The Kid LAROI,2021-01-02,it,27OeeYzk6klgBh83TSvGMA
41,Touch You,遠野高志,2021-01-02,it,6qWEpnyU43Bcrx3vfbGuVm
42,Disco samba medley,Baby Land,2021-01-02,it,7fs2ox6WN5ELk8QBEunGgN
43,Reaction (feat. Jodie Knight),Nightlapse,2021-01-02,it,4FHxkl2hihkgRUQNRUSHAI
44,Baby (with J Balvin),Sfera Ebbasta,2021-01-02,it,4L5ZhW0VJeQ6je2iqvqZ4X
45,SLATT (feat. Capo Plaza),Rondodasosa,2021-01-02,it,1YvhcTM8aIRTg03AavA2HJ
46,VENT'ANNI,Måneskin,2021-01-02,it,34r4voojt51Kk6ax5FJI1M
47,Prrrum,Cosculluela,2021-01-02,it,23YEpFgAVvr0w3cDm7EQ1Q
48,Paradise (feat. Dermot Kennedy),MEDUZA,2021-01-02,it,6ft4hAq6yde8jPZY2i5zLr
49,Guerra,frambo,2021-01-02,it,00VDE53eYQIA7NgV5joa9H
50,The Business,Tiësto,2021-01-02,it,6f3Slt0GbA2bPZlz0aIFXN
1,fools (can't help falling in love) (feat. Sody),Foster,2021-01-03,it,4VEEDnEFLI9dUy5QA51rom
2,Problemas,Paris Boy,2021-01-03,it,2aQJOc2QUTdQl1J2Z9VxYO
3,Concedimi,Matteo Romano,2021-01-03,it,0pFjYM7JdNJhjuooMgesks
4,Hecha Pa' Mi,Boza,2021-01-03,it,3VvA1wSxukMLsvXoXtlwWx
5,bye bye,Oscar Anton,2021-01-03,it,02q60trEKaNAa9oZbGFBW0
6,Lil Globglogabgalab,MemeMachine,2021-01-03,it,1J3upVHfAcSSEcbbS72jfZ
7,MIA,Lortex,2021-01-03,it,1SIl1FBbHmGa4PmJu5q6Lm
8,Mayonaka no Door / Stay With Me,Miki Matsubara,2021-01-03,it,2BHj31ufdEqVK5CkYDp9mA
9,Samba Megamix (12 version),Two Man Sound,2021-01-03,it,3h9GLvqH55IAqUD0kvGE6X
10,Astronaut In The Ocean,Masked Wolf,2021-01-03,it,0jdso14vaFnpRazMLEZovF
11,Umbrella,Ember Island,2021-01-03,it,2FX5HPP1FNNuLlt2UU9os7
12,Boku no Sensou - TV Size,Shinsei Kamattechan,2021-01-03,it,3tRPfCFAEv6wWyQO0YnGGV
13,Forti e Fragili,Deddy,2021-01-03,it,6vTeFU2SLNpZRPIkDIPI22
14,Mmmh,KAI,2021-01-03,it,5dntGTbUtmUO239wQ0k3yM
15,Entre tú y yo,Chema Rivas,2021-01-03,it,2nleoafEjZ3h1NUtkz6i1X
16,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2021-01-03,it,78SeXVRJ7KCqVmOwTiFjnI
17,Mi Regalo Mas Bonito,La Ross Maria,2021-01-03,it,3JgGutjAwNXGAxcXaqVgWe
18,Hayloft,Mother Mother,2021-01-03,it,2kS6td1yvmpNgZTt1q5pQq
19,Violent,carolesdaughter,2021-01-03,it,7CFfqRW50ffULvBv7lfIIg
20,Loading,Central Cee,2021-01-03,it,4D0GT8zWuA7Z2em6dpajAn
21,Motel (feat. Geolier),Peppe Soks,2021-01-03,it,7DMIzd4ZnSRDWENL414l6J
22,Mille guerre,ARIETE,2021-01-03,it,3CXFLrWD9LoyPbKPTSUkQH
23,Whoopty,CJ,2021-01-03,it,5vGLcdRuSbUhD8ScwsGSdA
24,Bad boy,Marwa Loud,2021-01-03,it,0RE4crnT3jRms1xxVlEZx2
25,non +,sangiovanni,2021-01-03,it,6Ao7vZdsONH1eGcMEzfvSG
26,Space Girl,Frances Forever,2021-01-03,it,7FjIYiD53wxlQmzTT6Wdpf
27,Don't Worry,Boomdabash,2021-01-03,it,3Bd5A7Yxg4zxFeiKiYlMId
28,Just the Two of Us,"Grover Washington, Jr.",2021-01-03,it,5fdNHVZHbWB1AaXk4RBGVD
29,Jenny (I Wanna Ruin Our Friendship),Studio Killers,2021-01-03,it,7lgA34nFXxjqQgyLkPUcLv
30,Scooby Doo,Pinguini Tattici Nucleari,2021-01-03,it,1P6TlFb8EVH2nCX3luVpZW
31,Massimo Troisi Freestyle 2,Nello Taver,2021-01-03,it,6aWVc4qW9huhCTb2Tgg9hK
32,Promettimi,Roccuzzo,2021-01-03,it,4FRrhtRikhyaKrPe8fJ70I
33,Home,Edith Whiskers,2021-01-03,it,18V1UiYRvWYwn01CRDbbuR
34,Dancing in My Room,347aidan,2021-01-03,it,6Pgmqg15yVexuOgtzuxwoX
35,DÁKITI,Bad Bunny,2021-01-03,it,4MzXwWMhyBbmu6hOcLVD49
36,Sensitive,Serena Isioma,2021-01-03,it,0oHEteATZnAZuA9dl1dXF3
37,Destri,Gazzelle,2021-01-03,it,0WBg2If3H9nN9RFl2xO2SZ
38,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2021-01-03,it,7bCfHiRcfUjG0YVVNUL7Ve
39,Touch You,遠野高志,2021-01-03,it,6qWEpnyU43Bcrx3vfbGuVm
40,Given-Taken,ENHYPEN,2021-01-03,it,69WpV0U7OMNFGyq8I63dcC
41,WITHOUT YOU,The Kid LAROI,2021-01-03,it,27OeeYzk6klgBh83TSvGMA
42,SLATT (feat. Capo Plaza),Rondodasosa,2021-01-03,it,1YvhcTM8aIRTg03AavA2HJ
43,Disco samba medley,Baby Land,2021-01-03,it,7fs2ox6WN5ELk8QBEunGgN
44,VENT'ANNI,Måneskin,2021-01-03,it,34r4voojt51Kk6ax5FJI1M
45,Baby (with J Balvin),Sfera Ebbasta,2021-01-03,it,4L5ZhW0VJeQ6je2iqvqZ4X
46,Prrrum,Cosculluela,2021-01-03,it,23YEpFgAVvr0w3cDm7EQ1Q
47,Paradise (feat. Dermot Kennedy),MEDUZA,2021-01-03,it,6ft4hAq6yde8jPZY2i5zLr
48,Doomsday,MF DOOM,2021-01-03,it,7lT1dCz96jANsLAAADlfIg
49,The Business,Tiësto,2021-01-03,it,6f3Slt0GbA2bPZlz0aIFXN
50,Reaction (feat. Jodie Knight),Nightlapse,2021-01-03,it,4FHxkl2hihkgRUQNRUSHAI
1,guccy bag,sangiovanni,2021-01-04,it,755xh1CnKw8zg2m3Uv4TEX
2,Via Padova,Leonardo Lamacchia,2021-01-04,it,6nCxhiCWrxK3D2kLvxXXxp
3,Blue Jeans (feat. Calcutta),Franco126,2021-01-04,it,3teW1cB7e8HMmtHUeWF7Je
4,fools (can't help falling in love) (feat. Sody),Foster,2021-01-04,it,4VEEDnEFLI9dUy5QA51rom
5,Hecha Pa' Mi,Boza,2021-01-04,it,3VvA1wSxukMLsvXoXtlwWx
6,bye bye,Oscar Anton,2021-01-04,it,02q60trEKaNAa9oZbGFBW0
7,Lil Globglogabgalab,MemeMachine,2021-01-04,it,1J3upVHfAcSSEcbbS72jfZ
8,Concedimi,Matteo Romano,2021-01-04,it,0pFjYM7JdNJhjuooMgesks
9,SPLASH (feat. Enzo Dong),MV Killa,2021-01-04,it,0CjTQ01ADXx3BMO07LxpKx
10,Astronaut In The Ocean,Masked Wolf,2021-01-04,it,0jdso14vaFnpRazMLEZovF
11,Samba Megamix (12 version),Two Man Sound,2021-01-04,it,3h9GLvqH55IAqUD0kvGE6X
12,Aries,sir prodige,2021-01-04,it,7ue9k2yP0IiDMOo96wnnE1
13,MIA,Lortex,2021-01-04,it,1SIl1FBbHmGa4PmJu5q6Lm
14,Mayonaka no Door / Stay With Me,Miki Matsubara,2021-01-04,it,2BHj31ufdEqVK5CkYDp9mA
15,Problemas,Paris Boy,2021-01-04,it,2aQJOc2QUTdQl1J2Z9VxYO
16,Umbrella,Ember Island,2021-01-04,it,2FX5HPP1FNNuLlt2UU9os7
17,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2021-01-04,it,78SeXVRJ7KCqVmOwTiFjnI
18,Mmmh,KAI,2021-01-04,it,5dntGTbUtmUO239wQ0k3yM
19,Boku no Sensou - TV Size,Shinsei Kamattechan,2021-01-04,it,3tRPfCFAEv6wWyQO0YnGGV
20,Entre tú y yo,Chema Rivas,2021-01-04,it,2nleoafEjZ3h1NUtkz6i1X
21,Violent,carolesdaughter,2021-01-04,it,7CFfqRW50ffULvBv7lfIIg
22,Bad boy,Marwa Loud,2021-01-04,it,0RE4crnT3jRms1xxVlEZx2
23,Loading,Central Cee,2021-01-04,it,4D0GT8zWuA7Z2em6dpajAn
24,Hayloft,Mother Mother,2021-01-04,it,2kS6td1yvmpNgZTt1q5pQq
25,Mi Regalo Mas Bonito,La Ross Maria,2021-01-04,it,3JgGutjAwNXGAxcXaqVgWe
26,Motel (feat. Geolier),Peppe Soks,2021-01-04,it,7DMIzd4ZnSRDWENL414l6J
27,Forti e Fragili,Deddy,2021-01-04,it,6vTeFU2SLNpZRPIkDIPI22
28,Cosa Non Va,Disme,2021-01-04,it,6KUwArIH35jzp51AjQDnDo
29,Whoopty,CJ,2021-01-04,it,5vGLcdRuSbUhD8ScwsGSdA
30,Promettimi,Roccuzzo,2021-01-04,it,4FRrhtRikhyaKrPe8fJ70I
31,Don't Worry,Boomdabash,2021-01-04,it,3Bd5A7Yxg4zxFeiKiYlMId
32,Blanc Orange (Nanana),Rhove,2021-01-04,it,477eOHpLpnOJyREyNP3dHG
33,Space Girl,Frances Forever,2021-01-04,it,7FjIYiD53wxlQmzTT6Wdpf
34,Cella 2,Baby Gang,2021-01-04,it,2LmVlMGBKvJSjzGs0zmjEX
35,Scooby Doo,Pinguini Tattici Nucleari,2021-01-04,it,1P6TlFb8EVH2nCX3luVpZW
36,Just the Two of Us,"Grover Washington, Jr.",2021-01-04,it,5fdNHVZHbWB1AaXk4RBGVD
37,Mille guerre,ARIETE,2021-01-04,it,3CXFLrWD9LoyPbKPTSUkQH
38,Home,Edith Whiskers,2021-01-04,it,18V1UiYRvWYwn01CRDbbuR
39,Destri,Gazzelle,2021-01-04,it,0WBg2If3H9nN9RFl2xO2SZ
40,non +,sangiovanni,2021-01-04,it,6Ao7vZdsONH1eGcMEzfvSG
41,Plastic,Unghetto Mathieu,2021-01-04,it,7FngYjFnEU6fRYWTZbwoq9
42,DÁKITI,Bad Bunny,2021-01-04,it,4MzXwWMhyBbmu6hOcLVD49
43,Touch You,遠野高志,2021-01-04,it,6qWEpnyU43Bcrx3vfbGuVm
44,Massimo Troisi Freestyle 2,Nello Taver,2021-01-04,it,6aWVc4qW9huhCTb2Tgg9hK
45,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2021-01-04,it,7bCfHiRcfUjG0YVVNUL7Ve
46,Doomsday,MF DOOM,2021-01-04,it,7lT1dCz96jANsLAAADlfIg
47,All Caps,Madvillain,2021-01-04,it,1Y2ExJJ9Dmb9po8K0ybSj3
48,Jenny (I Wanna Ruin Our Friendship),Studio Killers,2021-01-04,it,7lgA34nFXxjqQgyLkPUcLv
49,Disco samba medley,Baby Land,2021-01-04,it,7fs2ox6WN5ELk8QBEunGgN
50,Sensitive,Serena Isioma,2021-01-04,it,0oHEteATZnAZuA9dl1dXF3
1,Via Padova,Leonardo Lamacchia,2021-01-05,it,6nCxhiCWrxK3D2kLvxXXxp
2,guccy bag,sangiovanni,2021-01-05,it,755xh1CnKw8zg2m3Uv4TEX
3,Blue Jeans (feat. Calcutta),Franco126,2021-01-05,it,3teW1cB7e8HMmtHUeWF7Je
4,fools (can't help falling in love) (feat. Sody),Foster,2021-01-05,it,4VEEDnEFLI9dUy5QA51rom
5,Hecha Pa' Mi,Boza,2021-01-05,it,3VvA1wSxukMLsvXoXtlwWx
6,bye bye,Oscar Anton,2021-01-05,it,02q60trEKaNAa9oZbGFBW0
7,Lil Globglogabgalab,MemeMachine,2021-01-05,it,1J3upVHfAcSSEcbbS72jfZ
8,SPLASH (feat. Enzo Dong),MV Killa,2021-01-05,it,0CjTQ01ADXx3BMO07LxpKx
9,Astronaut In The Ocean,Masked Wolf,2021-01-05,it,0jdso14vaFnpRazMLEZovF
10,Concedimi,Matteo Romano,2021-01-05,it,0pFjYM7JdNJhjuooMgesks
11,Aries,sir prodige,2021-01-05,it,7ue9k2yP0IiDMOo96wnnE1
12,Samba Megamix (12 version),Two Man Sound,2021-01-05,it,3h9GLvqH55IAqUD0kvGE6X
13,Problemas,Paris Boy,2021-01-05,it,2aQJOc2QUTdQl1J2Z9VxYO
14,MIA,Lortex,2021-01-05,it,1SIl1FBbHmGa4PmJu5q6Lm
15,Mayonaka no Door / Stay With Me,Miki Matsubara,2021-01-05,it,2BHj31ufdEqVK5CkYDp9mA
16,Violent,carolesdaughter,2021-01-05,it,7CFfqRW50ffULvBv7lfIIg
17,Umbrella,Ember Island,2021-01-05,it,2FX5HPP1FNNuLlt2UU9os7
18,Boku no Sensou - TV Size,Shinsei Kamattechan,2021-01-05,it,3tRPfCFAEv6wWyQO0YnGGV
19,Entre tú y yo,Chema Rivas,2021-01-05,it,2nleoafEjZ3h1NUtkz6i1X
20,Mi Regalo Mas Bonito,La Ross Maria,2021-01-05,it,3JgGutjAwNXGAxcXaqVgWe
21,Mmmh,KAI,2021-01-05,it,5dntGTbUtmUO239wQ0k3yM
22,Bad boy,Marwa Loud,2021-01-05,it,0RE4crnT3jRms1xxVlEZx2
23,Loading,Central Cee,2021-01-05,it,4D0GT8zWuA7Z2em6dpajAn
24,Hayloft,Mother Mother,2021-01-05,it,2kS6td1yvmpNgZTt1q5pQq
25,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2021-01-05,it,78SeXVRJ7KCqVmOwTiFjnI
26,Girls Like You,Vitamin String Quartet,2021-01-05,it,4e7lfvT3Mrwf7dGcX9VDxR
27,Motel (feat. Geolier),Peppe Soks,2021-01-05,it,7DMIzd4ZnSRDWENL414l6J
28,Cosa Non Va,Disme,2021-01-05,it,6KUwArIH35jzp51AjQDnDo
29,bad guy,Vitamin String Quartet,2021-01-05,it,5uLITeb0KGGgP7iYjqGCSL
30,Forti e Fragili,Deddy,2021-01-05,it,6vTeFU2SLNpZRPIkDIPI22
31,Plastic,Unghetto Mathieu,2021-01-05,it,7FngYjFnEU6fRYWTZbwoq9
32,Whoopty,CJ,2021-01-05,it,5vGLcdRuSbUhD8ScwsGSdA
33,Don't Worry,Boomdabash,2021-01-05,it,3Bd5A7Yxg4zxFeiKiYlMId
34,Promettimi,Roccuzzo,2021-01-05,it,4FRrhtRikhyaKrPe8fJ70I
35,Mille guerre,ARIETE,2021-01-05,it,3CXFLrWD9LoyPbKPTSUkQH
36,Just the Two of Us,"Grover Washington, Jr.",2021-01-05,it,5fdNHVZHbWB1AaXk4RBGVD
37,Blanc Orange (Nanana),Rhove,2021-01-05,it,477eOHpLpnOJyREyNP3dHG
38,Scooby Doo,Pinguini Tattici Nucleari,2021-01-05,it,1P6TlFb8EVH2nCX3luVpZW
39,Cella 2,Baby Gang,2021-01-05,it,2LmVlMGBKvJSjzGs0zmjEX
40,Doomsday,MF DOOM,2021-01-05,it,7lT1dCz96jANsLAAADlfIg
41,All Caps,Madvillain,2021-01-05,it,1Y2ExJJ9Dmb9po8K0ybSj3
42,Massimo Troisi Freestyle 2,Nello Taver,2021-01-05,it,6aWVc4qW9huhCTb2Tgg9hK
43,Jenny (I Wanna Ruin Our Friendship),Studio Killers,2021-01-05,it,7lgA34nFXxjqQgyLkPUcLv
44,Home,Edith Whiskers,2021-01-05,it,18V1UiYRvWYwn01CRDbbuR
45,WITHOUT YOU,The Kid LAROI,2021-01-05,it,27OeeYzk6klgBh83TSvGMA
46,Luna,Marchettini,2021-01-05,it,6XXUc1XZ3N4P3roP2I0Zhg
47,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2021-01-05,it,7bCfHiRcfUjG0YVVNUL7Ve
48,Sensitive,Serena Isioma,2021-01-05,it,0oHEteATZnAZuA9dl1dXF3
49,DÁKITI,Bad Bunny,2021-01-05,it,4MzXwWMhyBbmu6hOcLVD49
50,Destri,Gazzelle,2021-01-05,it,0WBg2If3H9nN9RFl2xO2SZ
1,Via Padova,Leonardo Lamacchia,2021-01-06,it,6nCxhiCWrxK3D2kLvxXXxp
2,guccy bag,sangiovanni,2021-01-06,it,755xh1CnKw8zg2m3Uv4TEX
3,Blue Jeans (feat. Calcutta),Franco126,2021-01-06,it,3teW1cB7e8HMmtHUeWF7Je
4,Hecha Pa' Mi,Boza,2021-01-06,it,3VvA1wSxukMLsvXoXtlwWx
5,fools (can't help falling in love) (feat. Sody),Foster,2021-01-06,it,4VEEDnEFLI9dUy5QA51rom
6,bye bye,Oscar Anton,2021-01-06,it,02q60trEKaNAa9oZbGFBW0
7,Lil Globglogabgalab,MemeMachine,2021-01-06,it,1J3upVHfAcSSEcbbS72jfZ
8,Astronaut In The Ocean,Masked Wolf,2021-01-06,it,3Ofmpyhv5UAQ70mENzB277
9,Aries,sir prodige,2021-01-06,it,7ue9k2yP0IiDMOo96wnnE1
10,SPLASH (feat. Enzo Dong),MV Killa,2021-01-06,it,0CjTQ01ADXx3BMO07LxpKx
11,Concedimi,Matteo Romano,2021-01-06,it,0pFjYM7JdNJhjuooMgesks
12,Problemas,Paris Boy,2021-01-06,it,2aQJOc2QUTdQl1J2Z9VxYO
13,Samba Megamix (12 version),Two Man Sound,2021-01-06,it,3h9GLvqH55IAqUD0kvGE6X
14,Mayonaka no Door / Stay With Me,Miki Matsubara,2021-01-06,it,2BHj31ufdEqVK5CkYDp9mA
15,MIA,Lortex,2021-01-06,it,1SIl1FBbHmGa4PmJu5q6Lm
16,Mmmh,KAI,2021-01-06,it,5dntGTbUtmUO239wQ0k3yM
17,Boku no Sensou - TV Size,Shinsei Kamattechan,2021-01-06,it,3tRPfCFAEv6wWyQO0YnGGV
18,Mi Regalo Mas Bonito,La Ross Maria,2021-01-06,it,3JgGutjAwNXGAxcXaqVgWe
19,Violent,carolesdaughter,2021-01-06,it,7CFfqRW50ffULvBv7lfIIg
20,Umbrella,Ember Island,2021-01-06,it,2FX5HPP1FNNuLlt2UU9os7
21,Bad boy,Marwa Loud,2021-01-06,it,0RE4crnT3jRms1xxVlEZx2
22,Entre tú y yo,Chema Rivas,2021-01-06,it,2nleoafEjZ3h1NUtkz6i1X
23,Hayloft,Mother Mother,2021-01-06,it,2kS6td1yvmpNgZTt1q5pQq
24,Girls Like You,Vitamin String Quartet,2021-01-06,it,4e7lfvT3Mrwf7dGcX9VDxR
25,Loading,Central Cee,2021-01-06,it,4D0GT8zWuA7Z2em6dpajAn
26,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2021-01-06,it,78SeXVRJ7KCqVmOwTiFjnI
27,Plastic,Unghetto Mathieu,2021-01-06,it,7FngYjFnEU6fRYWTZbwoq9
28,Cosa Non Va,Disme,2021-01-06,it,6KUwArIH35jzp51AjQDnDo
29,Motel (feat. Geolier),Peppe Soks,2021-01-06,it,7DMIzd4ZnSRDWENL414l6J
