Position,Track Name,Artist,date,region,spotify_id
25,Lady Marmalade,Gisela,2018-01-01,es,3W2cv7J6ry9Ik3M2nFkMYA
26,Bartier Cardi (feat. 21 Savage),Cardi B,2018-01-01,es,75FDPwaULRdYDn4StFN2rT
27,Nasa,Cráneo,2018-01-01,es,1rF6SlxOr7Z0b0uf4humsq
28,A Million Dreams (Reprise),Austyn Johnson,2018-01-01,es,66y7x28jXOPrcmu3D5Zjh6
29,Booty Boo,ODDLIQUOR,2018-01-01,es,5nkjAsPHSymj8jTxzTmhPb
30,Resaca,El Pollito De California,2018-01-01,es,53OnRdprZ9TLK4ipwAJS6A
31,Freedom! '90,The Bellas,2018-01-01,es,14QrhcQmNMpq1RkpewApWb
32,Krill,TBX,2018-01-01,es,17uVE3BHWWx3d2U2HMlXZb
33,Lucía,Manu Tenorio,2018-01-01,es,3SI5vE2pWTdVNwW6ruSZIN
34,Eternal Flame (Déjame Soñar),Geno,2018-01-01,es,67PNYWMEzqyvUcioMq2iR3
35,Gracias Por La Música,Amaia,2018-01-01,es,1tUiMr89sFCoffMm1oTRM6
36,Corazón,Maluma,2018-01-01,es,4lESS6vuruP6a79KWRaQou
37,Rewrite The Stars,Zac Efron,2018-01-01,es,630sXRhIcfwr2e4RdNtjKN
38,Ven a Fraggle Rock,Los Fraggle,2018-01-01,es,301Rsb2EpGpAfgKSA3bEna
39,Downtown,Anitta,2018-01-01,es,3Ga6eKrUFf12ouh9Yw3v2D
40,Bitch Te Quemas,La Zowi,2018-01-01,es,3taK3uECcwjBwniRwpYI23
41,Cena para 4,Pimpinela,2018-01-01,es,3uKmIxl5K2nu0zlo14tgnM
42,Chambea,Bad Bunny,2018-01-01,es,6ElmxV9B2mSNscEjP27M7i
43,Este Dia,Paco Candela,2018-01-01,es,739UiRHMNzoXm2CeeAj7kN
44,Somebody Else's Guy,Gisela,2018-01-01,es,20OSVzhrxRlmFa1b3es5E6
45,Toxic,The Bellas,2018-01-01,es,5I7k1FwAe8jYkXr7pYkwp0
46,Riff Off,The Bellas,2018-01-01,es,51oZrLkVmpbhX9p52gxPdZ
47,Lollypop,Kidd Keo,2018-01-01,es,3EskUzVHawZYf1q6tYlaRv
48,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2018-01-01,es,1bhUWB0zJMIKr9yVPrkEuI
49,Nowadays (feat. Landon Cube),Lil Skies,2018-01-01,es,689uBlyIufk2LUhAwjny4w
50,Sensualidad,Bad Bunny,2018-01-01,es,5hcisvFMidkMJlElTO9Qmw
1,Camina - Operación Triunfo 2017,Operación Triunfo 2017,2018-01-02,es,5RtOTz6tsa5ssYJ084BaLW
2,This Is Me,Keala Settle,2018-01-02,es,2xGjteMU3E1tkEPVFBO08U
3,A Million Dreams,Ziv Zaifman,2018-01-02,es,0RoA7ObU6phWpqhlC9zH4Z
4,Back In Black,Wing,2018-01-02,es,6dWSn5X8gFxuY9TxFoDMv9
5,Date placer con mi cuerpo,La Tigresa del oriente,2018-01-02,es,0rtUXEaWVV9xLeoUVw8izV
6,Never Enough,Loren Allred,2018-01-02,es,0Gl5s8IhMmQE5YQwM8Qx1J
7,Bum Bum Tam Tam,MC Fioti,2018-01-02,es,4zWO4gvuFtw6EJZC5FFGlr
8,The Greatest Show,Hugh Jackman,2018-01-02,es,43ay9lQZ5rfNcOOHhRF2cM
9,"Velaske, Yo Soi Guapa? - Las Meninas Trap Mix",PlayGround Fire,2018-01-02,es,0EmB40Q8RpudBizgNsvJxK
10,Ana y los Pájaros,Christina Rosenvinge,2018-01-02,es,1YfRcVFamAtQTxUBQrhRit
11,"Te Quiero, Te Quiero",Javián,2018-01-02,es,7fGt7C5fZRgGsgRLNfeS0h
12,Adoro,Naím Thomas,2018-01-02,es,7DZAsSKyYAVBSq7etXCyoO
13,Échame La Culpa,Luis Fonsi,2018-01-02,es,1zsG4eaZmkA1dvjDDsAGLK
14,Todo un Pitufo Puedes Ser,Los Pitufos,2018-01-02,es,7fT5flhPP1Hy5kYyO98SU0
15,"Eres agua - En directo, La Riviera, Madrid 2017",Miss Caffeina,2018-01-02,es,76lF8Yt1TgALFgNYM9ee7Z
16,Cheap Thrills,The Bellas,2018-01-02,es,0bQhHV4ANdHl9RDzVwo8Rj
17,La Tetita,Wendy Sulca,2018-01-02,es,7HWDVcCOgbmfOoH0Qfh59t
18,Guerrera,DELLAFUENTE,2018-01-02,es,3Q6zROQvMXRtR9NYfDpNWL
19,River (feat. Ed Sheeran),Eminem,2018-01-02,es,5UEnHoDYpsxlfzWLZIc7LD
20,Krill,TBX,2018-01-02,es,17uVE3BHWWx3d2U2HMlXZb
21,Vete,KHEA,2018-01-02,es,2rZB6indPhp8C5AZK1PpkS
22,Vivo Por Ella,Alex Casademunt,2018-01-02,es,4hvVe7K3JyH1A573Iuhefx
23,Noches De Bohemia,Juan Antonio,2018-01-02,es,6AWZANvWtoOkonszECHM2M
24,Bartier Cardi (feat. 21 Savage),Cardi B,2018-01-02,es,75FDPwaULRdYDn4StFN2rT
25,Freedom! '90,The Bellas,2018-01-02,es,14QrhcQmNMpq1RkpewApWb
26,Nowadays (feat. Landon Cube),Lil Skies,2018-01-02,es,689uBlyIufk2LUhAwjny4w
27,Rewrite The Stars,Zac Efron,2018-01-02,es,630sXRhIcfwr2e4RdNtjKN
28,Don't Let The Sun Go Down On Me,Alejandro Parreño,2018-01-02,es,2l0UYGW79GTeIkS68qEpsK
29,Nasa,Cráneo,2018-01-02,es,1rF6SlxOr7Z0b0uf4humsq
30,A Million Dreams (Reprise),Austyn Johnson,2018-01-02,es,66y7x28jXOPrcmu3D5Zjh6
31,Resaca,El Pollito De California,2018-01-02,es,53OnRdprZ9TLK4ipwAJS6A
32,Eternal Flame (Déjame Soñar),Geno,2018-01-02,es,67PNYWMEzqyvUcioMq2iR3
33,Coño,Puri,2018-01-02,es,7tXCV0UwFwBxqum6i25you
34,Booty Boo,ODDLIQUOR,2018-01-02,es,5nkjAsPHSymj8jTxzTmhPb
35,Downtown,Anitta,2018-01-02,es,3Ga6eKrUFf12ouh9Yw3v2D
36,Kiss Me,Lola Jane,2018-01-02,es,0mGgZ37ykatw88uuoMqAPn
37,Bitch Te Quemas,La Zowi,2018-01-02,es,3taK3uECcwjBwniRwpYI23
38,Corazón,Maluma,2018-01-02,es,4lESS6vuruP6a79KWRaQou
39,The Other Side,Hugh Jackman,2018-01-02,es,2cKovq3l6OJjhVVDbVKOsr
40,Ven a Fraggle Rock,Los Fraggle,2018-01-02,es,301Rsb2EpGpAfgKSA3bEna
41,Cena para 4,Pimpinela,2018-01-02,es,3uKmIxl5K2nu0zlo14tgnM
42,Toxic,The Bellas,2018-01-02,es,5I7k1FwAe8jYkXr7pYkwp0
43,Riff Off,The Bellas,2018-01-02,es,51oZrLkVmpbhX9p52gxPdZ
44,Chambea,Bad Bunny,2018-01-02,es,6ElmxV9B2mSNscEjP27M7i
45,Lollypop,Kidd Keo,2018-01-02,es,3EskUzVHawZYf1q6tYlaRv
46,From Now On,Hugh Jackman,2018-01-02,es,3IkWmgGsXbsafrunwPojXO
47,She Don't Give a FO (feat. Khea),Duki,2018-01-02,es,7ehmaSwhEZv4aaJzxsVMGY
48,Déjate Llevar,Juan Magán,2018-01-02,es,3xWEI23MLJrD0dpDcDUTW6
49,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2018-01-02,es,1bhUWB0zJMIKr9yVPrkEuI
50,Lucía,Manu Tenorio,2018-01-02,es,3SI5vE2pWTdVNwW6ruSZIN
1,This Is Me,Keala Settle,2018-01-03,es,2xGjteMU3E1tkEPVFBO08U
2,A Million Dreams,Ziv Zaifman,2018-01-03,es,0RoA7ObU6phWpqhlC9zH4Z
3,Never Enough,Loren Allred,2018-01-03,es,0Gl5s8IhMmQE5YQwM8Qx1J
4,Camina - Operación Triunfo 2017,Operación Triunfo 2017,2018-01-03,es,5RtOTz6tsa5ssYJ084BaLW
5,Back In Black,Wing,2018-01-03,es,6dWSn5X8gFxuY9TxFoDMv9
6,Date placer con mi cuerpo,La Tigresa del oriente,2018-01-03,es,0rtUXEaWVV9xLeoUVw8izV
7,The Greatest Show,Hugh Jackman,2018-01-03,es,43ay9lQZ5rfNcOOHhRF2cM
8,Bum Bum Tam Tam,MC Fioti,2018-01-03,es,4zWO4gvuFtw6EJZC5FFGlr
9,Ana y los Pájaros,Christina Rosenvinge,2018-01-03,es,1YfRcVFamAtQTxUBQrhRit
10,"Velaske, Yo Soi Guapa? - Las Meninas Trap Mix",PlayGround Fire,2018-01-03,es,0EmB40Q8RpudBizgNsvJxK
11,Todo un Pitufo Puedes Ser,Los Pitufos,2018-01-03,es,7fT5flhPP1Hy5kYyO98SU0
12,"Eres agua - En directo, La Riviera, Madrid 2017",Miss Caffeina,2018-01-03,es,76lF8Yt1TgALFgNYM9ee7Z
13,A Million Dreams (Reprise),Austyn Johnson,2018-01-03,es,66y7x28jXOPrcmu3D5Zjh6
14,Échame La Culpa,Luis Fonsi,2018-01-03,es,1zsG4eaZmkA1dvjDDsAGLK
15,La Tetita,Wendy Sulca,2018-01-03,es,7HWDVcCOgbmfOoH0Qfh59t
16,Rewrite The Stars,Zac Efron,2018-01-03,es,630sXRhIcfwr2e4RdNtjKN
17,"Te Quiero, Te Quiero",Javián,2018-01-03,es,7fGt7C5fZRgGsgRLNfeS0h
18,Cheap Thrills,The Bellas,2018-01-03,es,0bQhHV4ANdHl9RDzVwo8Rj
19,Freedom! '90,The Bellas,2018-01-03,es,14QrhcQmNMpq1RkpewApWb
20,From Now On,Hugh Jackman,2018-01-03,es,3IkWmgGsXbsafrunwPojXO
21,Adoro,Naím Thomas,2018-01-03,es,7DZAsSKyYAVBSq7etXCyoO
22,Nasa,Cráneo,2018-01-03,es,1rF6SlxOr7Z0b0uf4humsq
23,River (feat. Ed Sheeran),Eminem,2018-01-03,es,5UEnHoDYpsxlfzWLZIc7LD
24,Krill,TBX,2018-01-03,es,17uVE3BHWWx3d2U2HMlXZb
25,The Other Side,Hugh Jackman,2018-01-03,es,2cKovq3l6OJjhVVDbVKOsr
26,Guerrera,DELLAFUENTE,2018-01-03,es,3Q6zROQvMXRtR9NYfDpNWL
27,Vivo Por Ella,Alex Casademunt,2018-01-03,es,4hvVe7K3JyH1A573Iuhefx
28,Riff Off,The Bellas,2018-01-03,es,51oZrLkVmpbhX9p52gxPdZ
29,Bartier Cardi (feat. 21 Savage),Cardi B,2018-01-03,es,75FDPwaULRdYDn4StFN2rT
30,Vete,KHEA,2018-01-03,es,2rZB6indPhp8C5AZK1PpkS
31,Resaca,El Pollito De California,2018-01-03,es,53OnRdprZ9TLK4ipwAJS6A
32,Cena para 4,Pimpinela,2018-01-03,es,3uKmIxl5K2nu0zlo14tgnM
33,Kiss Me,Lola Jane,2018-01-03,es,0mGgZ37ykatw88uuoMqAPn
34,Nowadays (feat. Landon Cube),Lil Skies,2018-01-03,es,689uBlyIufk2LUhAwjny4w
35,Ven a Fraggle Rock,Los Fraggle,2018-01-03,es,301Rsb2EpGpAfgKSA3bEna
36,Bitch Te Quemas,La Zowi,2018-01-03,es,3taK3uECcwjBwniRwpYI23
37,Come Alive,Hugh Jackman,2018-01-03,es,5xNUR50KxswPRAvx7S163g
38,Toxic,The Bellas,2018-01-03,es,5I7k1FwAe8jYkXr7pYkwp0
39,Corazón,Maluma,2018-01-03,es,4lESS6vuruP6a79KWRaQou
40,Downtown,Anitta,2018-01-03,es,3Ga6eKrUFf12ouh9Yw3v2D
41,Noches De Bohemia,Juan Antonio,2018-01-03,es,6AWZANvWtoOkonszECHM2M
42,Cake By The Ocean,The Bellas,2018-01-03,es,61YN4MSQQk7CHZA5bHkxUm
43,Chambea,Bad Bunny,2018-01-03,es,6ElmxV9B2mSNscEjP27M7i
44,Booty Boo,ODDLIQUOR,2018-01-03,es,5nkjAsPHSymj8jTxzTmhPb
45,Lollypop,Kidd Keo,2018-01-03,es,3EskUzVHawZYf1q6tYlaRv
46,Eternal Flame (Déjame Soñar),Geno,2018-01-03,es,67PNYWMEzqyvUcioMq2iR3
47,Don't Let The Sun Go Down On Me,Alejandro Parreño,2018-01-03,es,2l0UYGW79GTeIkS68qEpsK
48,Coño,Puri,2018-01-03,es,7tXCV0UwFwBxqum6i25you
49,She Don't Give a FO (feat. Khea),Duki,2018-01-03,es,7ehmaSwhEZv4aaJzxsVMGY
50,Tightrope,Michelle Williams,2018-01-03,es,0GVuLQtPXFaL18ijEOqoAa
1,This Is Me,Keala Settle,2018-01-04,es,2xGjteMU3E1tkEPVFBO08U
2,A Million Dreams,Ziv Zaifman,2018-01-04,es,0RoA7ObU6phWpqhlC9zH4Z
3,Never Enough,Loren Allred,2018-01-04,es,0Gl5s8IhMmQE5YQwM8Qx1J
4,The Greatest Show,Hugh Jackman,2018-01-04,es,43ay9lQZ5rfNcOOHhRF2cM
5,Camina - Operación Triunfo 2017,Operación Triunfo 2017,2018-01-04,es,5RtOTz6tsa5ssYJ084BaLW
6,Date placer con mi cuerpo,La Tigresa del oriente,2018-01-04,es,0rtUXEaWVV9xLeoUVw8izV
7,Back In Black,Wing,2018-01-04,es,6dWSn5X8gFxuY9TxFoDMv9
8,Bum Bum Tam Tam,MC Fioti,2018-01-04,es,4zWO4gvuFtw6EJZC5FFGlr
9,Ana y los Pájaros,Christina Rosenvinge,2018-01-04,es,1YfRcVFamAtQTxUBQrhRit
10,Rewrite The Stars,Zac Efron,2018-01-04,es,630sXRhIcfwr2e4RdNtjKN
11,"Eres agua - En directo, La Riviera, Madrid 2017",Miss Caffeina,2018-01-04,es,76lF8Yt1TgALFgNYM9ee7Z
12,"Velaske, Yo Soi Guapa? - Las Meninas Trap Mix",PlayGround Fire,2018-01-04,es,0EmB40Q8RpudBizgNsvJxK
13,Freedom! '90,The Bellas,2018-01-04,es,14QrhcQmNMpq1RkpewApWb
14,The Other Side,Hugh Jackman,2018-01-04,es,2cKovq3l6OJjhVVDbVKOsr
15,From Now On,Hugh Jackman,2018-01-04,es,3IkWmgGsXbsafrunwPojXO
16,Échame La Culpa,Luis Fonsi,2018-01-04,es,1zsG4eaZmkA1dvjDDsAGLK
17,Nasa,Cráneo,2018-01-04,es,1rF6SlxOr7Z0b0uf4humsq
18,Riff Off,The Bellas,2018-01-04,es,51oZrLkVmpbhX9p52gxPdZ
19,Cheap Thrills,The Bellas,2018-01-04,es,0bQhHV4ANdHl9RDzVwo8Rj
20,A Million Dreams (Reprise),Austyn Johnson,2018-01-04,es,66y7x28jXOPrcmu3D5Zjh6
21,River (feat. Ed Sheeran),Eminem,2018-01-04,es,5UEnHoDYpsxlfzWLZIc7LD
22,Nowadays (feat. Landon Cube),Lil Skies,2018-01-04,es,689uBlyIufk2LUhAwjny4w
23,Krill,TBX,2018-01-04,es,17uVE3BHWWx3d2U2HMlXZb
24,Vete,KHEA,2018-01-04,es,2rZB6indPhp8C5AZK1PpkS
25,Guerrera,DELLAFUENTE,2018-01-04,es,3Q6zROQvMXRtR9NYfDpNWL
26,Adoro,Naím Thomas,2018-01-04,es,7DZAsSKyYAVBSq7etXCyoO
27,Bartier Cardi (feat. 21 Savage),Cardi B,2018-01-04,es,75FDPwaULRdYDn4StFN2rT
28,Shake It Out,Florence + The Machine,2018-01-04,es,7aliOjqVEBd3ZZ8NMkuifd
29,"Te Quiero, Te Quiero",Javián,2018-01-04,es,7fGt7C5fZRgGsgRLNfeS0h
30,La Tetita,Wendy Sulca,2018-01-04,es,7HWDVcCOgbmfOoH0Qfh59t
31,Cena para 4,Pimpinela,2018-01-04,es,3uKmIxl5K2nu0zlo14tgnM
32,Vivo Por Ella,Alex Casademunt,2018-01-04,es,4hvVe7K3JyH1A573Iuhefx
33,She Don't Give a FO (feat. Khea),Duki,2018-01-04,es,7ehmaSwhEZv4aaJzxsVMGY
34,Bitch Te Quemas,La Zowi,2018-01-04,es,3taK3uECcwjBwniRwpYI23
35,Resaca,El Pollito De California,2018-01-04,es,53OnRdprZ9TLK4ipwAJS6A
36,Kiss Me,Lola Jane,2018-01-04,es,0mGgZ37ykatw88uuoMqAPn
37,Come Alive,Hugh Jackman,2018-01-04,es,5xNUR50KxswPRAvx7S163g
38,Toxic,The Bellas,2018-01-04,es,5I7k1FwAe8jYkXr7pYkwp0
39,Downtown,Anitta,2018-01-04,es,3Ga6eKrUFf12ouh9Yw3v2D
40,Corazón,Maluma,2018-01-04,es,4lESS6vuruP6a79KWRaQou
41,Lollypop,Kidd Keo,2018-01-04,es,3EskUzVHawZYf1q6tYlaRv
42,Cake By The Ocean,The Bellas,2018-01-04,es,61YN4MSQQk7CHZA5bHkxUm
43,Chambea,Bad Bunny,2018-01-04,es,6ElmxV9B2mSNscEjP27M7i
44,El Patio,Pablo López,2018-01-04,es,3YWh4qEPAkWYu2830DFcga
45,Coño,Puri,2018-01-04,es,7tXCV0UwFwBxqum6i25you
46,Tightrope,Michelle Williams,2018-01-04,es,0GVuLQtPXFaL18ijEOqoAa
47,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2018-01-04,es,1bhUWB0zJMIKr9yVPrkEuI
48,Vincent,James Blake,2018-01-04,es,2Xt63x3cDcU28YVkfOxlyF
49,Déjate Llevar,Juan Magán,2018-01-04,es,3xWEI23MLJrD0dpDcDUTW6
50,Noches De Bohemia,Juan Antonio,2018-01-04,es,6AWZANvWtoOkonszECHM2M
1,This Is Me,Keala Settle,2018-01-05,es,2xGjteMU3E1tkEPVFBO08U
2,A Million Dreams,Ziv Zaifman,2018-01-05,es,0RoA7ObU6phWpqhlC9zH4Z
3,Never Enough,Loren Allred,2018-01-05,es,0Gl5s8IhMmQE5YQwM8Qx1J
4,The Greatest Show,Hugh Jackman,2018-01-05,es,43ay9lQZ5rfNcOOHhRF2cM
5,Date placer con mi cuerpo,La Tigresa del oriente,2018-01-05,es,0rtUXEaWVV9xLeoUVw8izV
6,Camina - Operación Triunfo 2017,Operación Triunfo 2017,2018-01-05,es,5RtOTz6tsa5ssYJ084BaLW
7,Back In Black,Wing,2018-01-05,es,6dWSn5X8gFxuY9TxFoDMv9
8,Rewrite The Stars,Zac Efron,2018-01-05,es,630sXRhIcfwr2e4RdNtjKN
9,Bum Bum Tam Tam,MC Fioti,2018-01-05,es,4zWO4gvuFtw6EJZC5FFGlr
10,A Million Dreams (Reprise),Austyn Johnson,2018-01-05,es,66y7x28jXOPrcmu3D5Zjh6
11,From Now On,Hugh Jackman,2018-01-05,es,3IkWmgGsXbsafrunwPojXO
12,"Velaske, Yo Soi Guapa? - Las Meninas Trap Mix",PlayGround Fire,2018-01-05,es,0EmB40Q8RpudBizgNsvJxK
13,The Other Side,Hugh Jackman,2018-01-05,es,2cKovq3l6OJjhVVDbVKOsr
14,Cheap Thrills,The Bellas,2018-01-05,es,0bQhHV4ANdHl9RDzVwo8Rj
15,Riff Off,The Bellas,2018-01-05,es,51oZrLkVmpbhX9p52gxPdZ
16,Échame La Culpa,Luis Fonsi,2018-01-05,es,1zsG4eaZmkA1dvjDDsAGLK
17,Freedom! '90,The Bellas,2018-01-05,es,14QrhcQmNMpq1RkpewApWb
18,River (feat. Ed Sheeran),Eminem,2018-01-05,es,5UEnHoDYpsxlfzWLZIc7LD
19,Shake It Out,Florence + The Machine,2018-01-05,es,7aliOjqVEBd3ZZ8NMkuifd
20,Nowadays (feat. Landon Cube),Lil Skies,2018-01-05,es,689uBlyIufk2LUhAwjny4w
21,"Eres agua - En directo, La Riviera, Madrid 2017",Miss Caffeina,2018-01-05,es,76lF8Yt1TgALFgNYM9ee7Z
22,Vete,KHEA,2018-01-05,es,2rZB6indPhp8C5AZK1PpkS
23,"Te Quiero, Te Quiero",Javián,2018-01-05,es,7fGt7C5fZRgGsgRLNfeS0h
24,Fuego,Kevin & Karla,2018-01-05,es,7jyFq2M0LwcmO4xXPOfXvt
25,Vivo Por Ella,Alex Casademunt,2018-01-05,es,4hvVe7K3JyH1A573Iuhefx
26,Guerrera,DELLAFUENTE,2018-01-05,es,3Q6zROQvMXRtR9NYfDpNWL
27,Come Alive,Hugh Jackman,2018-01-05,es,5xNUR50KxswPRAvx7S163g
28,La Tetita,Wendy Sulca,2018-01-05,es,7HWDVcCOgbmfOoH0Qfh59t
29,Ana y los Pájaros,Christina Rosenvinge,2018-01-05,es,1YfRcVFamAtQTxUBQrhRit
30,She Don't Give a FO (feat. Khea),Duki,2018-01-05,es,7ehmaSwhEZv4aaJzxsVMGY
31,Bartier Cardi (feat. 21 Savage),Cardi B,2018-01-05,es,75FDPwaULRdYDn4StFN2rT
32,Resaca,El Pollito De California,2018-01-05,es,53OnRdprZ9TLK4ipwAJS6A
33,Golpe de Sueños (Barcelona),Ciao Marina,2018-01-05,es,3AhG3jtSpnv8J12zbDsOBa
34,Tightrope,Michelle Williams,2018-01-05,es,0GVuLQtPXFaL18ijEOqoAa
35,El Patio,Pablo López,2018-01-05,es,3YWh4qEPAkWYu2830DFcga
36,Kiss Me,Lola Jane,2018-01-05,es,0mGgZ37ykatw88uuoMqAPn
37,Vincent,James Blake,2018-01-05,es,2Xt63x3cDcU28YVkfOxlyF
38,How A Heart Unbreaks,Evermoist,2018-01-05,es,4ToJ7ZWxYas182TBDYtoNq
39,Toxic,The Bellas,2018-01-05,es,5I7k1FwAe8jYkXr7pYkwp0
40,Adoro,Naím Thomas,2018-01-05,es,7DZAsSKyYAVBSq7etXCyoO
41,Downtown,Anitta,2018-01-05,es,3Ga6eKrUFf12ouh9Yw3v2D
42,Nasa,Cráneo,2018-01-05,es,1rF6SlxOr7Z0b0uf4humsq
43,Déjate Llevar,Juan Magán,2018-01-05,es,3xWEI23MLJrD0dpDcDUTW6
44,Corazón,Maluma,2018-01-05,es,4lESS6vuruP6a79KWRaQou
45,Chambea,Bad Bunny,2018-01-05,es,6ElmxV9B2mSNscEjP27M7i
46,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2018-01-05,es,1bhUWB0zJMIKr9yVPrkEuI
47,I Need You,Miss Nine,2018-01-05,es,5XltnNQYvoTV4gCJ7usYr2
48,Lollypop,Kidd Keo,2018-01-05,es,3EskUzVHawZYf1q6tYlaRv
49,"Loca (feat. Duki, Cazzu)",KHEA,2018-01-05,es,0vnrhysrKKRdNYFKLAGzRc
50,Sensualidad,Bad Bunny,2018-01-05,es,5hcisvFMidkMJlElTO9Qmw
1,A Million Dreams,Ziv Zaifman,2018-01-06,es,0RoA7ObU6phWpqhlC9zH4Z
2,This Is Me,Keala Settle,2018-01-06,es,2xGjteMU3E1tkEPVFBO08U
3,Never Enough,Loren Allred,2018-01-06,es,0Gl5s8IhMmQE5YQwM8Qx1J
4,The Greatest Show,Hugh Jackman,2018-01-06,es,43ay9lQZ5rfNcOOHhRF2cM
5,Date placer con mi cuerpo,La Tigresa del oriente,2018-01-06,es,0rtUXEaWVV9xLeoUVw8izV
6,Back In Black,Wing,2018-01-06,es,6dWSn5X8gFxuY9TxFoDMv9
7,Camina - Operación Triunfo 2017,Operación Triunfo 2017,2018-01-06,es,5RtOTz6tsa5ssYJ084BaLW
8,Rewrite The Stars,Zac Efron,2018-01-06,es,630sXRhIcfwr2e4RdNtjKN
9,A Million Dreams (Reprise),Austyn Johnson,2018-01-06,es,66y7x28jXOPrcmu3D5Zjh6
10,Bum Bum Tam Tam,MC Fioti,2018-01-06,es,4zWO4gvuFtw6EJZC5FFGlr
11,From Now On,Hugh Jackman,2018-01-06,es,3IkWmgGsXbsafrunwPojXO
12,The Other Side,Hugh Jackman,2018-01-06,es,2cKovq3l6OJjhVVDbVKOsr
13,Riff Off,The Bellas,2018-01-06,es,51oZrLkVmpbhX9p52gxPdZ
14,"Velaske, Yo Soi Guapa? - Las Meninas Trap Mix",PlayGround Fire,2018-01-06,es,0EmB40Q8RpudBizgNsvJxK
15,Shake It Out,Florence + The Machine,2018-01-06,es,7aliOjqVEBd3ZZ8NMkuifd
16,Échame La Culpa,Luis Fonsi,2018-01-06,es,1zsG4eaZmkA1dvjDDsAGLK
17,Resaca,El Pollito De California,2018-01-06,es,53OnRdprZ9TLK4ipwAJS6A
18,River (feat. Ed Sheeran),Eminem,2018-01-06,es,5UEnHoDYpsxlfzWLZIc7LD
19,Vete,KHEA,2018-01-06,es,2rZB6indPhp8C5AZK1PpkS
20,Fuego,Kevin & Karla,2018-01-06,es,7jyFq2M0LwcmO4xXPOfXvt
21,Come Alive,Hugh Jackman,2018-01-06,es,5xNUR50KxswPRAvx7S163g
22,Cheap Thrills,The Bellas,2018-01-06,es,0bQhHV4ANdHl9RDzVwo8Rj
23,Freedom! '90,The Bellas,2018-01-06,es,14QrhcQmNMpq1RkpewApWb
24,Nowadays (feat. Landon Cube),Lil Skies,2018-01-06,es,689uBlyIufk2LUhAwjny4w
25,"Eres agua - En directo, La Riviera, Madrid 2017",Miss Caffeina,2018-01-06,es,76lF8Yt1TgALFgNYM9ee7Z
26,She Don't Give a FO (feat. Khea),Duki,2018-01-06,es,7ehmaSwhEZv4aaJzxsVMGY
27,Vivo Por Ella,Alex Casademunt,2018-01-06,es,4hvVe7K3JyH1A573Iuhefx
28,Golpe de Sueños (Barcelona),Ciao Marina,2018-01-06,es,3AhG3jtSpnv8J12zbDsOBa
