Position,Track Name,Artist,Streams,date,region,spotify_id
1,Wow.,Post Malone,45079,2019-01-04--2019-01-11,gr,6MWtB6iiXyIwun0YzU6DFP
2,Without Me,Halsey,40635,2019-01-04--2019-01-11,gr,5p7ujcrUXASCNwRaWNHR1C
3,"thank u, next",Ariana Grande,37361,2019-01-04--2019-01-11,gr,2rPE9A1vEgShuZxxzR2tZH
4,SICKO MODE,Travis Scott,34076,2019-01-04--2019-01-11,gr,2xLMifQCjDGFmkHkpNLD9h
5,Going Bad (feat. Drake),Meek Mill,32493,2019-01-04--2019-01-11,gr,2IRZnDFmlqMuOrYOLnZZyc
6,ZEZE (feat. Travis Scott & Offset),Kodak Black,32187,2019-01-04--2019-01-11,gr,0FZ4Dmg8jJJAPJnvBIzD9z
7,Mo Bamba,Sheck Wes,28757,2019-01-04--2019-01-11,gr,1xzBco0xcoJEDXktl7Jxrr
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,27773,2019-01-04--2019-01-11,gr,4w8niZpiMy6qz1mntFA5uM
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,27750,2019-01-04--2019-01-11,gr,3KkXRkHbMCARz0aVfEt68P
10,Shallow,Lady Gaga,27571,2019-01-04--2019-01-11,gr,2VxeLyX666F8uXCJ0dZF8B
11,Sweet but Psycho,Ava Max,22813,2019-01-04--2019-01-11,gr,25sgk305KZfyuqVBQIahim
12,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,22481,2019-01-04--2019-01-11,gr,2LskIZrCeLxRvCiGP8gxlh
13,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,21978,2019-01-04--2019-01-11,gr,27rdGxbavYJeBphck5MZAF
14,High Hopes,Panic! At The Disco,21530,2019-01-04--2019-01-11,gr,1rqqCSm0Qe4I9rUvWncaom
15,Better Now,Post Malone,21257,2019-01-04--2019-01-11,gr,7dt6x5M1jzdTEt8oCbisTK
16,SAD!,XXXTENTACION,20291,2019-01-04--2019-01-11,gr,3ee8Jmje8o58CHK66QrVC2
17,rockstar (feat. 21 Savage),Post Malone,19883,2019-01-04--2019-01-11,gr,0e7ipj03S05BNilyu5bRzt
18,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,19659,2019-01-04--2019-01-11,gr,5JEx7HbmvHQQswJCsoo9rA
19,GANGO,SNIK,19658,2019-01-04--2019-01-11,gr,0szvRsnq2OTYhZwQUKX3Bt
20,when the party's over,Billie Eilish,19404,2019-01-04--2019-01-11,gr,14JzyD6FlBD5z0wV5P07YI
21,imagine,Ariana Grande,19316,2019-01-04--2019-01-11,gr,0todbbT9g5uQGbeFCiBf2F
22,Leave Me Alone,Flipp Dinero,19134,2019-01-04--2019-01-11,gr,14mHfNsSHN0FbLftyjrV9g
23,Look Back at It,A Boogie Wit da Hoodie,18740,2019-01-04--2019-01-11,gr,3Ol2xnObFdKV9pmRD2t9x8
24,I Like It,Cardi B,18582,2019-01-04--2019-01-11,gr,58q2HKrzhC3ozto2nDdN4z
25,Nonstop,Drake,18559,2019-01-04--2019-01-11,gr,0TlLq3lA83rQOYtrqBqSct
26,monster,21 Savage,18554,2019-01-04--2019-01-11,gr,2FUNBaa5DwItJtYEBgAblU
27,Drip Too Hard (Lil Baby & Gunna),Lil Baby,18071,2019-01-04--2019-01-11,gr,78QR3Wp35dqAhFEc2qAGjE
28,Happier,Marshmello,17990,2019-01-04--2019-01-11,gr,2dpaYNEQHiRxtZbfNsse99
29,Taste (feat. Offset),Tyga,17565,2019-01-04--2019-01-11,gr,5IaHrVsrferBYDm0bDyABy
30,Eastside (with Halsey & Khalid),benny blanco,17256,2019-01-04--2019-01-11,gr,7FGq80cy8juXBCD2nrqdWU
31,lovely,Billie Eilish,17103,2019-01-04--2019-01-11,gr,1NJcg626wLln4pGHpiV7mf
32,whoa (mind in awe),XXXTENTACION,17007,2019-01-04--2019-01-11,gr,7pdF27mSDuPWhppnHAmWHa
33,Saturday Nights,Khalid,16732,2019-01-04--2019-01-11,gr,5kfNriitmkNE8mUbZ7gbq8
34,Moonlight,XXXTENTACION,16547,2019-01-04--2019-01-11,gr,0JP9xo3adEtGSdUEISiszL
35,MIA (feat. Drake),Bad Bunny,16469,2019-01-04--2019-01-11,gr,116H0KvKr2Zl4RPuVBruDO
36,God's Plan,Drake,16430,2019-01-04--2019-01-11,gr,6DCZcSspjsKoFjzjrWoCdn
37,no tears left to cry,Ariana Grande,16410,2019-01-04--2019-01-11,gr,2qT1uLXPVPzGgFOx4jtEuo
38,Girls Like You (feat. Cardi B),Maroon 5,16253,2019-01-04--2019-01-11,gr,7fa9MBXhVfQ8P8Df9OEbD8
39,De Me Theloun,Fy,16211,2019-01-04--2019-01-11,gr,5z8K92vYj0FH6C05HAT2Ve
40,Lucid Dreams,Juice WRLD,15858,2019-01-04--2019-01-11,gr,285pBltuF7vW8TeWk8hdRR
41,Money,Cardi B,15711,2019-01-04--2019-01-11,gr,2GGMabyHXnJmjY6CXhhB2e
42,Crushed Up,Future,15625,2019-01-04--2019-01-11,gr,7AYuSG1LoaaFVKjOxsB6Vh
43,In My Mind,Dynoro,15182,2019-01-04--2019-01-11,gr,0E9ZjEAyAwOXZ7wJC0PD33
44,No Stylist (feat. Drake),French Montana,15013,2019-01-04--2019-01-11,gr,04MLEeAMuV9IlHEsD8vF6A
45,In My Feelings,Drake,14822,2019-01-04--2019-01-11,gr,2G7V7zsVDxg1yRsu7Ew9RJ
46,Better,Khalid,14627,2019-01-04--2019-01-11,gr,6zeeWid2sgw4lap2jV61PZ
47,Youngblood,5 Seconds of Summer,13865,2019-01-04--2019-01-11,gr,2iUXsYOEPhVqEBwsqP70rE
48,Kiss and Make Up,Dua Lipa,13775,2019-01-04--2019-01-11,gr,13hvHEstJ4sNbzdroPrPI3
49,GANGSTA,SNIK,13657,2019-01-04--2019-01-11,gr,56hwvng962V4BzUvAuVtAC
50,Wake Up in the Sky,Gucci Mane,13541,2019-01-04--2019-01-11,gr,2G1tXoGBaEMJ7FKGnkf6ud
51,KIKA,6ix9ine,13444,2019-01-04--2019-01-11,gr,6Gy7rXB6Ku5vIWC7WGWsl3
52,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,13397,2019-01-04--2019-01-11,gr,0jAfdqv18goRTUxm3ilRjb
53,Butterfly Doors,Lil Pump,13392,2019-01-04--2019-01-11,gr,4NdXQlDTzxbOMkzJGWFtz3
54,Be Alright,Dean Lewis,13377,2019-01-04--2019-01-11,gr,3EPXxR3ImUwfayaurPi3cm
55,Bad Liar,Imagine Dragons,13358,2019-01-04--2019-01-11,gr,2RSHsoi04658QL5xgQVov3
56,Say My Name,David Guetta,13317,2019-01-04--2019-01-11,gr,0YammaEkYSeo9vQYZ1OwS6
57,a lot,21 Savage,13276,2019-01-04--2019-01-11,gr,2t8yVaLvJ0RenpXUIAC52d
58,Promises (with Sam Smith),Calvin Harris,13197,2019-01-04--2019-01-11,gr,5N5k9nd479b1xpDZ4usjrg
59,Seri,Saske,13158,2019-01-04--2019-01-11,gr,3HwpctuXs78xUNaclgj2Qe
60,Ruin My Life,Zara Larsson,12922,2019-01-04--2019-01-11,gr,5tAa8Uaqr4VvA3693mbIhU
61,idontwannabeyouanymore,Billie Eilish,12866,2019-01-04--2019-01-11,gr,40T5GIqQ1CegGm2PTEl8Bu
62,God is a woman,Ariana Grande,12791,2019-01-04--2019-01-11,gr,5OCJzvD7sykQEKHH7qAC3C
63,Ksero Mana,Saske,12653,2019-01-04--2019-01-11,gr,5HWolqY3ip2Bh7rS6UJ5c0
64,Bohemian Rhapsody - Remastered 2011,Queen,12601,2019-01-04--2019-01-11,gr,7tFiyTwD0nx5a1eklYtX2J
65,Ti Na To Kano,Konstantinos Argiros,12520,2019-01-04--2019-01-11,gr,4SrNCId1Y1AtV8T374FeiI
66,Lucky You (feat. Joyner Lucas),Eminem,12278,2019-01-04--2019-01-11,gr,60SdxE8apGAxMiRrpbmLY0
67,Mosca,Light,12270,2019-01-04--2019-01-11,gr,7Es7jQlj2l3MMkEXCNHFnJ
68,Beautiful (feat. Camila Cabello),Bazzi,12262,2019-01-04--2019-01-11,gr,4VUwkH455At9kENOfzTqmF
69,IDGAF,Dua Lipa,12004,2019-01-04--2019-01-11,gr,76cy1WJvNGJTj78UqeA5zr
70,Let You Love Me,Rita Ora,11881,2019-01-04--2019-01-11,gr,5Fla3zyOCcIRqrDoKLU0DP
71,Call Out My Name,The Weeknd,11831,2019-01-04--2019-01-11,gr,1gm616Plq4ScqNi7TVkZ5N
72,Look Alive (feat. Drake),BlocBoy JB,11790,2019-01-04--2019-01-11,gr,4qKcDkK6siZ7Jp1Jb4m0aL
73,Believer,Imagine Dragons,11788,2019-01-04--2019-01-11,gr,0pqnGHJpmpxLKifKRmU6WP
74,YOSEMITE,Travis Scott,11626,2019-01-04--2019-01-11,gr,7lAK3oHbfEnvUQWosrMMpR
75,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,11557,2019-01-04--2019-01-11,gr,4hQ6UGyWQIGJmHSo0J88JW
76,BAD!,XXXTENTACION,11481,2019-01-04--2019-01-11,gr,22An65gG31JLf9n18qjdhZ
77,Solo (feat. Demi Lovato),Clean Bandit,11457,2019-01-04--2019-01-11,gr,3NuK5xMlSlB6K2Qp16zf3h
78,Medusa,SNIK,11344,2019-01-04--2019-01-11,gr,4dZsxlUWfHgpmIKIGQy9kR
79,I Love It (& Lil Pump),Kanye West,11235,2019-01-04--2019-01-11,gr,4S8d14HvHb70ImctNgVzQQ
80,Natural,Imagine Dragons,11190,2019-01-04--2019-01-11,gr,2FY7b99s15jUprqC0M5NCT
81,FRIENDS,Marshmello,11075,2019-01-04--2019-01-11,gr,08bNPGLD8AhKpnnERrAc6G
82,breathin,Ariana Grande,11001,2019-01-04--2019-01-11,gr,4OafepJy2teCjYJbvFE60J
83,One Kiss (with Dua Lipa),Calvin Harris,10976,2019-01-04--2019-01-11,gr,7ef4DlsgrMEH11cDZd32M6
84,FEFE,6ix9ine,10912,2019-01-04--2019-01-11,gr,4QIyEq7TcTdAcxjI2AFlAK
85,"Fire On Fire - From ""Watership Down""",Sam Smith,10739,2019-01-04--2019-01-11,gr,5rFj8OzffT0iggSjcBaeND
86,Venom - Music From The Motion Picture,Eminem,10732,2019-01-04--2019-01-11,gr,2SL6oP2YAEQbqsrkOzRGO4
87,Havana (feat. Young Thug),Camila Cabello,10682,2019-01-04--2019-01-11,gr,1rfofaqEpACxVEHIZBJe6W
88,Thunder,Imagine Dragons,10388,2019-01-04--2019-01-11,gr,1zB4vmk8tFRmM9UULNzbLB
89,2002,Anne-Marie,10268,2019-01-04--2019-01-11,gr,2BgEsaKNfHUdlh97KmvFyo
90,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,10205,2019-01-04--2019-01-11,gr,7ycWLEP1GsNjVvcjawXz3z
91,Space Cadet (feat. Gunna),Metro Boomin,10151,2019-01-04--2019-01-11,gr,1fewSx2d5KIZ04wsooEBOz
92,Trampoline,SHAED,10027,2019-01-04--2019-01-11,gr,0lsRatBUs9HNIZAmoGABzk
93,The Middle,Zedd,9914,2019-01-04--2019-01-11,gr,09IStsImFySgyp0pIQdqAc
94,Woman Like Me (feat. Nicki Minaj),Little Mix,9820,2019-01-04--2019-01-11,gr,222B3aljXx6fFwKmFjuBED
95,Thunderclouds,Sia,9717,2019-01-04--2019-01-11,gr,2c7GlMNmF7pbohjykutmLP
96,Tora Ti Na To Kano,Nikos Oikonomopoulos,9670,2019-01-04--2019-01-11,gr,6aZEcKdTM0o1EmNTnVEPmY
97,Jocelyn Flores,XXXTENTACION,9650,2019-01-04--2019-01-11,gr,7m9OqQk4RVRkw9JJdeAw96
98,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,9643,2019-01-04--2019-01-11,gr,6wWaVoUOzLQJHd3bWAUpdZ
99,Eime Enas Allos - Original,Nino Xypolitas,9586,2019-01-04--2019-01-11,gr,6WmvWYAnshYAAXZRD1hqck
100,Happy Now,Kygo,9479,2019-01-04--2019-01-11,gr,14sOS5L36385FJ3OL8hew4
101,I Like Me Better,Lauv,9475,2019-01-04--2019-01-11,gr,2P91MQbaiQOfbiz9VqhqKQ
102,New Rules,Dua Lipa,9364,2019-01-04--2019-01-11,gr,2xJCMIJfcNYDc5iR0sAm2O
103,Project Dreams,Marshmello,9323,2019-01-04--2019-01-11,gr,0PowxVSTY2uh1CPc8EPKyX
104,bellyache,Billie Eilish,9290,2019-01-04--2019-01-11,gr,51NFxnQvaosfDDutk0tams
105,Ric Flair Drip (& Metro Boomin),Offset,9267,2019-01-04--2019-01-11,gr,7sO5G9EABYOXQKNPNiE9NR
106,I'm a Mess,Bebe Rexha,9154,2019-01-04--2019-01-11,gr,04ZTP5KsCypmtCmQg5tH9R
107,HUMBLE.,Kendrick Lamar,9129,2019-01-04--2019-01-11,gr,7KXjTSCq5nL1LoYtL7XAwS
108,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,9125,2019-01-04--2019-01-11,gr,4Uy3kNxW2kB8AEoXljEcth
109,goosebumps,Travis Scott,9050,2019-01-04--2019-01-11,gr,6gBFPUFcJLzWGx4lenP6h2
110,all my friends,21 Savage,8887,2019-01-04--2019-01-11,gr,4paAidoE8VAemwU4jgCc6l
111,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,8885,2019-01-04--2019-01-11,gr,6mQLN3zRtAp6ovjusyYKrV
112,All The Stars (with SZA),Kendrick Lamar,8709,2019-01-04--2019-01-11,gr,3GCdLUSnKSMJhs4Tj6CV3s
113,Too Good At Goodbyes,Sam Smith,8577,2019-01-04--2019-01-11,gr,1mXVgsBdtIVeCLJnSnmtdV
114,Body (feat. brando),Loud Luxury,8526,2019-01-04--2019-01-11,gr,7K7MUBCnzgBAvMVW2RTWNs
115,Wolves,Selena Gomez,8442,2019-01-04--2019-01-11,gr,0tBbt8CrmxbjRP0pueQkyU
116,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,8387,2019-01-04--2019-01-11,gr,1KVczjazCcCCgM3gXXUl47
117,changes,XXXTENTACION,8293,2019-01-04--2019-01-11,gr,7AFASza1mXqntmGtbxXprO
118,Nevermind,Dennis Lloyd,8274,2019-01-04--2019-01-11,gr,63SevszngYpZOwf63o61K4
119,Unforgettable,French Montana,8247,2019-01-04--2019-01-11,gr,3B54sVLJ402zGa6Xm4YGNe
120,STARGAZING,Travis Scott,8246,2019-01-04--2019-01-11,gr,7wBJfHzpfI3032CSD7CE2m
121,Flames,David Guetta,8245,2019-01-04--2019-01-11,gr,66BjcDhhwWCcQIBxHMpKXh
122,Shape of You,Ed Sheeran,8208,2019-01-04--2019-01-11,gr,7qiZfU4dY1lWllzX7mPBI3
123,MAMA,6ix9ine,8194,2019-01-04--2019-01-11,gr,1oJ8EDr2pv94IvSd6ZmDgo
124,In My Blood,Shawn Mendes,8179,2019-01-04--2019-01-11,gr,2QZ7WLBE8h2y1Y5Fb8RYbH
125,Another One Bites The Dust - Remastered 2011,Queen,8164,2019-01-04--2019-01-11,gr,5vdp5UmvTsnMEMESIF2Ym7
126,In My Head,Peter Manos,8070,2019-01-04--2019-01-11,gr,1tT55K6VEyO6XFDxK4lDQe
127,'Till I Collapse,Eminem,8042,2019-01-04--2019-01-11,gr,4xkOaSrkexMciUUogZKVTS
128,Falling Down - Bonus Track,Lil Peep,8030,2019-01-04--2019-01-11,gr,4jvjzW7Hm0yK4LvvE0Paz9
129,Tómame,Eleni Foureira,8029,2019-01-04--2019-01-11,gr,3W1zKHubKEMhjjt2PM3lNc
130,Love Lies (with Normani),Khalid,7951,2019-01-04--2019-01-11,gr,45Egmo7icyopuzJN0oMEdk
131,Armed And Dangerous,Juice WRLD,7943,2019-01-04--2019-01-11,gr,5wujBwqG7INdStqGd4tRMX
132,Calma - Remix,Pedro Capó,7932,2019-01-04--2019-01-11,gr,5iwz1NiezX7WWjnCgY5TH4
133,Gigi,Rina,7832,2019-01-04--2019-01-11,gr,3o8iPofGw7RfVfhRSBSV5e
134,SOLO,JENNIE,7788,2019-01-04--2019-01-11,gr,2wVDWtLKXunswWecARNILj
135,Jackie Chan,Tiësto,7787,2019-01-04--2019-01-11,gr,4kWO6O1BUXcZmaxitpVUwp
136,Hope,The Chainsmokers,7772,2019-01-04--2019-01-11,gr,4BiiOzZCrXEzHRLYcYFiD5
137,Dusk Till Dawn - Radio Edit,ZAYN,7742,2019-01-04--2019-01-11,gr,1j4kHkkpqZRBwE0A4CN4Yv
138,Starboy,The Weeknd,7700,2019-01-04--2019-01-11,gr,7MXVkk9YMctZqd1Srtv4MB
139,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,7670,2019-01-04--2019-01-11,gr,74lnM5V6ecvoTPV0fvptx9
140,Psycho (feat. Ty Dolla $ign),Post Malone,7634,2019-01-04--2019-01-11,gr,3swc6WTsr7rl9DqQKQA55C
141,Electricity (with Dua Lipa),Silk City,7623,2019-01-04--2019-01-11,gr,5N4erncE7kuUccm7zEmwzk
142,XO Tour Llif3,Lil Uzi Vert,7609,2019-01-04--2019-01-11,gr,7GX5flRQZVHRAGd6B4TmDO
143,Hurts Like Hell (feat. Offset),Madison Beer,7607,2019-01-04--2019-01-11,gr,3WefHNGtjexZvi66ZEx9u4
144,KONTRA / LOUMIDIS,iLLEOo,7562,2019-01-04--2019-01-11,gr,3TDSZ8tNk895DgIM7RlSWh
145,Walk It Talk It,Migos,7514,2019-01-04--2019-01-11,gr,6n4U3TlzUGhdSFbUUhTvLP
146,Liwma,Konstantinos Argiros,7419,2019-01-04--2019-01-11,gr,6EvJBdadGYUSne9iVQfdQA
147,Treat You Better,Shawn Mendes,7375,2019-01-04--2019-01-11,gr,3QGsuHI8jO1Rx4JWLUh9jd
148,There You Are,ZAYN,7368,2019-01-04--2019-01-11,gr,155EsNGoXo7XSVF84oTPam
149,Let You Down,NF,7366,2019-01-04--2019-01-11,gr,52okn5MNA47tk87PeZJLEL
150,Someone You Loved,Lewis Capaldi,7347,2019-01-04--2019-01-11,gr,2TIlqbIneP0ZY1O0EzYLlc
151,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,7297,2019-01-04--2019-01-11,gr,5Gu0PDLN4YJeW75PpBSg9p
152,Rise,Jonas Blue,7210,2019-01-04--2019-01-11,gr,3KLygy1YWhmrQx0GRs7IOx
153,River (feat. Ed Sheeran),Eminem,7191,2019-01-04--2019-01-11,gr,1cS0TgbR263ey9jn0MwD2s
154,One Last Time,Ariana Grande,7161,2019-01-04--2019-01-11,gr,1CAksvEO6oRHd9bBKWAfuY
155,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,7122,2019-01-04--2019-01-11,gr,5CLGzJsGqhCEECcpnFQA8x
156,Look At Me!,XXXTENTACION,7093,2019-01-04--2019-01-11,gr,6eYxmK9fdL4hwLnXG2zY3s
157,Adan y Eva,Paulo Londra,7065,2019-01-04--2019-01-11,gr,6FyRXC8tJUh863JCkyWqtk
158,Kinitro,Mad Clip,7038,2019-01-04--2019-01-11,gr,75LKhuJQZbT0cudT1e38y8
159,Say You Won't Let Go,James Arthur,7003,2019-01-04--2019-01-11,gr,5uCax9HTNlzGybIStD3vDh
160,Nice For What,Drake,6982,2019-01-04--2019-01-11,gr,3CA9pLiwRIGtUBiMjbZmRw
161,Giati,Melisses,6911,2019-01-04--2019-01-11,gr,7KwHhpDG3j7pDIJZDica1N
162,Don't Stop Me Now - Remastered 2011,Queen,6903,2019-01-04--2019-01-11,gr,5T8EDUDqKcs6OSOwEsfqG7
163,Fuck Love (feat. Trippie Redd),XXXTENTACION,6903,2019-01-04--2019-01-11,gr,7AQim7LbvFVZJE3O8TYgf2
164,ocean eyes,Billie Eilish,6831,2019-01-04--2019-01-11,gr,2uIX8YMNjGMD7441kqyyNU
165,Noticed,Lil Mosey,6809,2019-01-04--2019-01-11,gr,6JQvHMSaR8flFsN53ypOfP
166,Do I Wanna Know?,Arctic Monkeys,6803,2019-01-04--2019-01-11,gr,3rq5w4bQGigXOfdN30ATJt
167,BUTTERFLY EFFECT,Travis Scott,6780,2019-01-04--2019-01-11,gr,6xcJyGpfZbuuiequtnlKt4
168,Him & I (with Halsey),G-Eazy,6767,2019-01-04--2019-01-11,gr,5k38wzpLb15YgncyWdTZE4
169,Lie To Me,5 Seconds of Summer,6758,2019-01-04--2019-01-11,gr,3567eNX2L3RkkMkwspncMH
170,Ocean (feat. Khalid),Martin Garrix,6756,2019-01-04--2019-01-11,gr,3nc420PXjTdBV5TN0gCFkS
171,Everybody Dies In Their Nightmares,XXXTENTACION,6752,2019-01-04--2019-01-11,gr,3GVkPk8mqxz0itaAriG1L7
172,Solo de Mi,Bad Bunny,6734,2019-01-04--2019-01-11,gr,4uP3pUP18ennmz0tb3GphR
173,Silence,Marshmello,6710,2019-01-04--2019-01-11,gr,7vGuf3Y35N4wmASOKLUVVU
174,My Life Is Going On - Música Original De La Serie De TV La Casa De Papel / Money Heist,Cecilia Krull,6699,2019-01-04--2019-01-11,gr,5ZEQjTroORCu6uWvZrdeNc
175,Killshot,Eminem,6692,2019-01-04--2019-01-11,gr,1jo3TwNGCXfNdB5uba3ZVv
176,Love Someone,Lukas Graham,6674,2019-01-04--2019-01-11,gr,3id2EVGKc3eFAMn9nFnB0r
177,Under Pressure - Remastered 2011,Queen,6673,2019-01-04--2019-01-11,gr,2fuCquhmrzHpu5xcA1ci9x
178,Bodak Yellow,Cardi B,6650,2019-01-04--2019-01-11,gr,6KBYefIoo7KydImq1uUQlL
179,Perfect,Ed Sheeran,6591,2019-01-04--2019-01-11,gr,0tgVpDi06FyKpA1z0VMD4v
180,Calling My Spirit,Kodak Black,6552,2019-01-04--2019-01-11,gr,2MShy1GSSgbmGUxADNIao5
181,More Than You Know,Axwell /\ Ingrosso,6498,2019-01-04--2019-01-11,gr,6h5PAsRni4IRlxWr6uDPTP
182,Don’t Matter To Me (with Michael Jackson),Drake,6476,2019-01-04--2019-01-11,gr,6G8kHiVZ1jW7vHMPVRNZU0
183,Feel It Still,Portugal. The Man,6460,2019-01-04--2019-01-11,gr,6QgjcU0zLnzq5OrUoSZ3OK
184,Primo,Light,6426,2019-01-04--2019-01-11,gr,2sn75JSuPH3cX9jmZ9Fecu
185,Congratulations,Post Malone,6414,2019-01-04--2019-01-11,gr,3a1lNhkSLSkpJE4MSHpDu9
186,Splashin,Rich The Kid,6358,2019-01-04--2019-01-11,gr,79OEIr4J4FHV0O3KrhaXRb
187,1950,King Princess,6347,2019-01-04--2019-01-11,gr,0CZ8lquoTX2Dkg7Ak2inwA
188,So Close,NOTD,6335,2019-01-04--2019-01-11,gr,7FjZU7XFs7P9jHI9Z0yRhK
189,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,6328,2019-01-04--2019-01-11,gr,5Z01UMMf7V1o0MzF86s6WJ
190,Mine,Bazzi,6318,2019-01-04--2019-01-11,gr,7uzmGiiJyRfuViKKK3lVmR
191,Closer,The Chainsmokers,6309,2019-01-04--2019-01-11,gr,7BKLCZ1jbUBVqRi2FVlTVw
192,you should see me in a crown,Billie Eilish,6303,2019-01-04--2019-01-11,gr,6vsV4D8BM6PioRr1UOx0n2
193,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,6285,2019-01-04--2019-01-11,gr,4e4fqjx0Izh4svvTef1z7e
194,10 Freaky Girls (with 21 Savage),Metro Boomin,6283,2019-01-04--2019-01-11,gr,0AluA5RNsa4Cx6XRhf2hWZ
195,Always Remember Us This Way,Lady Gaga,6275,2019-01-04--2019-01-11,gr,2rbDhOo9Fh61Bbu23T2qCk
196,Bella ciao - HUGEL Remix,El Profesor,6218,2019-01-04--2019-01-11,gr,1MFSD0AkPk8Yq7TDEhrHcb
197,Let Me Down Slowly,Alec Benjamin,6204,2019-01-04--2019-01-11,gr,2qxmye6gAegTMjLKEBoR3d
198,Pray For Me (with Kendrick Lamar),The Weeknd,6198,2019-01-04--2019-01-11,gr,77UjLW8j5UAGAGVGhR5oUK
199,Into You,Ariana Grande,6193,2019-01-04--2019-01-11,gr,76FZM38RC8XaAjJ77CVTNe
200,Thinking out Loud,Ed Sheeran,6163,2019-01-04--2019-01-11,gr,1Slwb6dOYkBlWal1PGtnNg
1,Wow.,Post Malone,49828,2019-01-11--2019-01-18,gr,6MWtB6iiXyIwun0YzU6DFP
2,Lost in the Fire,Gesaffelstein,47775,2019-01-11--2019-01-18,gr,7wFybC8jBH3zE139OpCtpG
3,Without Me,Halsey,47413,2019-01-11--2019-01-18,gr,5p7ujcrUXASCNwRaWNHR1C
4,"thank u, next",Ariana Grande,37424,2019-01-11--2019-01-18,gr,2rPE9A1vEgShuZxxzR2tZH
5,Going Bad (feat. Drake),Meek Mill,36149,2019-01-11--2019-01-18,gr,2IRZnDFmlqMuOrYOLnZZyc
6,SICKO MODE,Travis Scott,32858,2019-01-11--2019-01-18,gr,2xLMifQCjDGFmkHkpNLD9h
7,ZEZE (feat. Travis Scott & Offset),Kodak Black,32279,2019-01-11--2019-01-18,gr,0FZ4Dmg8jJJAPJnvBIzD9z
8,Dancing With A Stranger (with Normani),Sam Smith,31440,2019-01-11--2019-01-18,gr,6Qs4SXO9dwPj5GKvVOv8Ki
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,31113,2019-01-11--2019-01-18,gr,3KkXRkHbMCARz0aVfEt68P
10,Shallow,Lady Gaga,30979,2019-01-11--2019-01-18,gr,2VxeLyX666F8uXCJ0dZF8B
11,Mo Bamba,Sheck Wes,30645,2019-01-11--2019-01-18,gr,1xzBco0xcoJEDXktl7Jxrr
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,28481,2019-01-11--2019-01-18,gr,4w8niZpiMy6qz1mntFA5uM
13,Look Back at It,A Boogie Wit da Hoodie,25946,2019-01-11--2019-01-18,gr,3Ol2xnObFdKV9pmRD2t9x8
14,Sweet but Psycho,Ava Max,25210,2019-01-11--2019-01-18,gr,25sgk305KZfyuqVBQIahim
15,High Hopes,Panic! At The Disco,24055,2019-01-11--2019-01-18,gr,1rqqCSm0Qe4I9rUvWncaom
16,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,23698,2019-01-11--2019-01-18,gr,2LskIZrCeLxRvCiGP8gxlh
17,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,22169,2019-01-11--2019-01-18,gr,27rdGxbavYJeBphck5MZAF
18,Better Now,Post Malone,21966,2019-01-11--2019-01-18,gr,7dt6x5M1jzdTEt8oCbisTK
19,Saturday Nights,Khalid,21198,2019-01-11--2019-01-18,gr,5kfNriitmkNE8mUbZ7gbq8
20,when the party's over,Billie Eilish,20724,2019-01-11--2019-01-18,gr,14JzyD6FlBD5z0wV5P07YI
21,SAD!,XXXTENTACION,20288,2019-01-11--2019-01-18,gr,3ee8Jmje8o58CHK66QrVC2
22,Leave Me Alone,Flipp Dinero,20259,2019-01-11--2019-01-18,gr,14mHfNsSHN0FbLftyjrV9g
23,Butterfly Doors,Lil Pump,19782,2019-01-11--2019-01-18,gr,4NdXQlDTzxbOMkzJGWFtz3
24,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,19340,2019-01-11--2019-01-18,gr,5JEx7HbmvHQQswJCsoo9rA
25,rockstar (feat. 21 Savage),Post Malone,19335,2019-01-11--2019-01-18,gr,0e7ipj03S05BNilyu5bRzt
26,Taste (feat. Offset),Tyga,19190,2019-01-11--2019-01-18,gr,5IaHrVsrferBYDm0bDyABy
27,Drip Too Hard (Lil Baby & Gunna),Lil Baby,18944,2019-01-11--2019-01-18,gr,78QR3Wp35dqAhFEc2qAGjE
