Position,Track Name,Artist,Streams,date,region,spotify_id
20,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,45808,2020-01-03--2020-01-10,gr,7h0d2h0fUmzbs7zeFigJPn
21,Lalala,Y2K,43992,2020-01-03--2020-01-10,gr,51Fjme0JiitpyXKuyQiCDo
22,Hustla,Mad Clip,43506,2020-01-03--2020-01-10,gr,6qz9ENCPWflD7aAeltENLV
23,bad guy,Billie Eilish,42180,2020-01-03--2020-01-10,gr,2Fxmhks0bxGSBdJ92vM42m
24,BOP,DaBaby,41069,2020-01-03--2020-01-10,gr,6Ozh9Ok6h4Oi1wUSLtBseN
25,Netflix,TOQUEL,40969,2020-01-03--2020-01-10,gr,2JwQnJFhBVjX6XR9d0bq7S
26,Sandra,TOQUEL,40941,2020-01-03--2020-01-10,gr,73KYTCSbVlj5E02qWj8DPF
27,Heartless,The Weeknd,40630,2020-01-03--2020-01-10,gr,57vxBYXtHMk6H1aD29V7PU
28,Deja Vu,Hawk,39915,2020-01-03--2020-01-10,gr,5A1uS1PcKcMsMG36KgAq1d
29,Montecristo,Mad Clip,38385,2020-01-03--2020-01-10,gr,0g3fKXiX2AANAX3k6FnKib
30,Señorita,Shawn Mendes,37582,2020-01-03--2020-01-10,gr,6v3KW9xbzN5yKLt9YKDYA2
31,Kilo,SNIK,36703,2020-01-03--2020-01-10,gr,6KRoKgWrly4FHndE6E1Ent
32,Cyan,Saske,36634,2020-01-03--2020-01-10,gr,7lOk3JSaMnbZhG381VLa6C
33,Ekali,Billy Sio,35598,2020-01-03--2020-01-10,gr,2AyvZAuL5w7f9H7aZvF6Oo
34,Mosca,Light,35222,2020-01-03--2020-01-10,gr,3rwuYQM6eEqTLWapNYAeZD
35,Circles,Post Malone,34769,2020-01-03--2020-01-10,gr,21jGcNKet2qwijlDFuPiPb
36,Tipota Ston Kosmo,LEX,34083,2020-01-03--2020-01-10,gr,6WCkbrjSG16OJTlMayNmqU
37,Someone You Loved,Lewis Capaldi,33560,2020-01-03--2020-01-10,gr,7qEHsqek33rTcFNT9PFqLf
38,Adore You,Harry Styles,33259,2020-01-03--2020-01-10,gr,3jjujdWJ72nww5eGnfs2E7
39,Memories,Maroon 5,31616,2020-01-03--2020-01-10,gr,2b8fOow8UzyDFAE27YhOZM
40,Mama?,Sin Boy,31533,2020-01-03--2020-01-10,gr,6m69YzoQgEkhPnWIhXswcJ
41,No Idea,Don Toliver,31259,2020-01-03--2020-01-10,gr,3VyjsVV24RmBIbWJAeUJNu
42,Watermelon Sugar,Harry Styles,30036,2020-01-03--2020-01-10,gr,6UelLqGlWMcVH1E5c4H7lY
43,De Me Theloun,Fy,29574,2020-01-03--2020-01-10,gr,5z8K92vYj0FH6C05HAT2Ve
44,Medusa,SNIK,29348,2020-01-03--2020-01-10,gr,6Badwn5YIbXhRnBg88LLya
45,Lose You To Love Me,Selena Gomez,29255,2020-01-03--2020-01-10,gr,1HfMVBKM75vxSfsQ5VefZ5
46,MVP Freestyle,Light,28751,2020-01-03--2020-01-10,gr,7JFHUJUtOP9xCdkcK935OZ
47,Bandit (with YoungBoy Never Broke Again),Juice WRLD,28618,2020-01-03--2020-01-10,gr,6Gg1gjgKi2AK4e0qzsR7sd
48,Ride It,Regard,28255,2020-01-03--2020-01-10,gr,2tnVG71enUj33Ic2nFN6kZ
49,Roses - Imanbek Remix,SAINt JHN,27869,2020-01-03--2020-01-10,gr,24Yi9hE78yPEbZ4kxyoXAI
50,RITMO (Bad Boys For Life),Black Eyed Peas,27602,2020-01-03--2020-01-10,gr,6cy3ki60hLwimwIje7tALf
51,GANG GANG,JACKBOYS,27547,2020-01-03--2020-01-10,gr,6uJONCdr2rC65BNmCnTBWK
52,Sientelo,Sin Boy,27282,2020-01-03--2020-01-10,gr,72LbDyLOLImnk1YJEDkqfF
53,Motto,MG,27184,2020-01-03--2020-01-10,gr,1Dg4K5rscxqz6LyMDGMuED
54,OUT WEST (feat. Young Thug),JACKBOYS,26437,2020-01-03--2020-01-10,gr,6gi6y1xwmVszDWkUqab1qw
55,Ta Leme Meta,TOQUEL,26021,2020-01-03--2020-01-10,gr,3ucPVIMQmNsnLkuoTmUAvf
56,Futsal Shuffle 2020,Lil Uzi Vert,25861,2020-01-03--2020-01-10,gr,2Ec33AVlkTTq8BHFgBTdQs
57,Lose Control,MEDUZA,25221,2020-01-03--2020-01-10,gr,7CHi4DtfK4heMlQaudCuHK
58,7 rings,Ariana Grande,24210,2020-01-03--2020-01-10,gr,6ocbgoVGwYJhOv1GgI9NsF
59,Ksero Mana,Saske,23740,2020-01-03--2020-01-10,gr,5HWolqY3ip2Bh7rS6UJ5c0
60,Lucid Dreams,Juice WRLD,23654,2020-01-03--2020-01-10,gr,285pBltuF7vW8TeWk8hdRR
61,Ransom,Lil Tecca,23613,2020-01-03--2020-01-10,gr,1lOe9qE0vR9zwWQAOk6CoO
62,Angelina,Sin Boy,23483,2020-01-03--2020-01-10,gr,5dNfStj0Ffn3EaJy2GpMW6
63,#31#,Sin Boy,22980,2020-01-03--2020-01-10,gr,4ds6k3is0RNjqZoZC8T9z7
64,lovely (with Khalid),Billie Eilish,22959,2020-01-03--2020-01-10,gr,0u2P5u6lvoDfwTYjAADbn4
65,hot girl bummer,blackbear,22564,2020-01-03--2020-01-10,gr,7aiClxsDWFRQ0Kzk5KI5ku
66,GATTI,JACKBOYS,22317,2020-01-03--2020-01-10,gr,40mjsnRjCpycdUw3xhS20g
67,I Don't Care (with Justin Bieber),Ed Sheeran,22235,2020-01-03--2020-01-10,gr,0hVXuCcriWRGvwMV1r5Yn9
68,How Do You Sleep?,Sam Smith,22112,2020-01-03--2020-01-10,gr,6b2RcmUt1g9N9mQ3CbjX2Y
69,Vgazei Story,Sele,22071,2020-01-03--2020-01-10,gr,7IqAw0ffDEuOBxImNdInvp
70,Niotho Entona,Logos Timis,22047,2020-01-03--2020-01-10,gr,6qORigbQnwgs7Ova9uBWtp
71,Old Town Road - Remix,Lil Nas X,21910,2020-01-03--2020-01-10,gr,2YpeDb67231RjR0MgVLzsG
72,Before You Go,Lewis Capaldi,21827,2020-01-03--2020-01-10,gr,2gMXnyrvIjhVBUZwvLZDMP
73,SICKO MODE,Travis Scott,21821,2020-01-03--2020-01-10,gr,2xLMifQCjDGFmkHkpNLD9h
74,GANGSTA,SNIK,21722,2020-01-03--2020-01-10,gr,56hwvng962V4BzUvAuVtAC
75,Money In The Grave (Drake ft. Rick Ross),Drake,21432,2020-01-03--2020-01-10,gr,5ry2OE6R2zPQFDO85XkgRb
76,Vittorio,LEX,21317,2020-01-03--2020-01-10,gr,403xU330P0QnP2k9gt2icn
77,777,TOQUEL,21030,2020-01-03--2020-01-10,gr,76Ed6NIq5ZxpUKtPsg4DBe
78,Mavro Range,Mente Fuerte,20978,2020-01-03--2020-01-10,gr,6v9Cigr3hxwlfh7xkpDDsU
79,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,20948,2020-01-03--2020-01-10,gr,4ea9w8c4ROqiZpJVhfBA3m
80,VIBEZ,DaBaby,20935,2020-01-03--2020-01-10,gr,0fySG6A6qLE8IvDpayb5bM
81,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,20740,2020-01-03--2020-01-10,gr,4vUmTMuQqjdnvlZmAH61Qk
82,Drugs N Roses,Pepe Frantik,20551,2020-01-03--2020-01-10,gr,5WXpYhtjZd4XJ6zrndMNYT
83,Cuba Libre,Mente Fuerte,20416,2020-01-03--2020-01-10,gr,5yJkVWNDz5sWCHKskwJphc
84,Kolasi,TOQUEL,20295,2020-01-03--2020-01-10,gr,13yoLiwo2aUB3Mluf8uVQ0
85,WHAT TO DO? (feat. Don Toliver),JACKBOYS,20223,2020-01-03--2020-01-10,gr,4AO1XhrgJczQ9bNVxdfKQe
86,when the party's over,Billie Eilish,20219,2020-01-03--2020-01-10,gr,43zdsphuZLzwA9k4DJhU0I
87,Trampoline (with ZAYN),SHAED,19938,2020-01-03--2020-01-10,gr,1iQDltZqI7BXnHrFy4Qo1k
88,Pantha - Remix,Dappy,19884,2020-01-03--2020-01-10,gr,5stBsOR6RPnwlA3rN6fqcI
89,Beautiful People (feat. Khalid),Ed Sheeran,19758,2020-01-03--2020-01-10,gr,70eFcWOvlMObDhURTqT4Fv
90,Americana,Sin Boy,19644,2020-01-03--2020-01-10,gr,1j4E8eVGtbgFYfBtaoItVj
91,Gigi,Rina,19475,2020-01-03--2020-01-10,gr,2ySWuhmNR789tk5AN2EUc3
92,Megistanas,Mad Clip,19387,2020-01-03--2020-01-10,gr,2ZA3n7f1KRu3EtIObv7dEZ
93,Primo,Light,19183,2020-01-03--2020-01-10,gr,2sn75JSuPH3cX9jmZ9Fecu
94,MONO XASIS,iLLEOo,19021,2020-01-03--2020-01-10,gr,6Srt53woZCtfAorEg1RkUJ
95,In Greece We Trap,Moose,18110,2020-01-03--2020-01-10,gr,2StcANxwpmrm5JdaFsbg1j
96,goosebumps,Travis Scott,17763,2020-01-03--2020-01-10,gr,6gBFPUFcJLzWGx4lenP6h2
97,Ju Ju,Sin Boy,17622,2020-01-03--2020-01-10,gr,5GZYZB1pFqcageFCNW0RlB
98,Monos Mou,SNIK,17555,2020-01-03--2020-01-10,gr,6SsXWxlT0AA33EFXap4OJG
99,Ballin' (with Roddy Ricch),Mustard,17474,2020-01-03--2020-01-10,gr,3QzAOrNlsabgbMwlZt7TAY
100,Falling,Harry Styles,17441,2020-01-03--2020-01-10,gr,1ZMiCix7XSAbfAJlEZWMCp
101,Look At Her Now,Selena Gomez,17360,2020-01-03--2020-01-10,gr,4yI3HpbSFSgFZtJP2kDe5m
102,Comsi Comsa,Sin Boy,16927,2020-01-03--2020-01-10,gr,3eCKzIrdswhrI82p3aYyDm
103,Sportex,Mente Fuerte,16828,2020-01-03--2020-01-10,gr,4JAYVHUCf3TTTDV6sdQ4V6
104,Mousiki Gia Tsoglanous,LEX,16717,2020-01-03--2020-01-10,gr,4q8OAoLINDQjjuPPn8PlpB
105,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,16536,2020-01-03--2020-01-10,gr,6osaMSJh9NguagEDQcZaKx
106,No IQ,Fy,16338,2020-01-03--2020-01-10,gr,6tNQgvv9ddqvXL9ps3bPju
107,Keef,iLLEOo,16326,2020-01-03--2020-01-10,gr,6bY6dH41XY2EDvXsIGLT7J
108,Say So,Doja Cat,16321,2020-01-03--2020-01-10,gr,3Dv1eDb0MEgF93GpLXlucZ
109,Kathimerina,Nikos Oikonomopoulos,16237,2020-01-03--2020-01-10,gr,7lv4lCunKlvCc677XLLclB
110,LOBY,iLLEOo,16198,2020-01-03--2020-01-10,gr,3NWM2XHcpuAWqXfVlb3P4T
111,bury a friend,Billie Eilish,15968,2020-01-03--2020-01-10,gr,4SSnFejRGlZikf02HLewEF
112,Liar,Camila Cabello,15941,2020-01-03--2020-01-10,gr,073ILU1C3APNRGF66VhtyA
113,Ciao Bella,Sin Boy,15879,2020-01-03--2020-01-10,gr,5mVWme43LeeJuZcZTcLaY3
114,Den Exo Sima,Josephine,15827,2020-01-03--2020-01-10,gr,4NYavqIrCyKIdvpzOoNp68
115,BLOCK,iLLEOo,15733,2020-01-03--2020-01-10,gr,4nTMhZPWuiXrJAN8nDf3jC
116,Oikogeneia,Logos Timis,15591,2020-01-03--2020-01-10,gr,5UTRSgUD07Xir1IsNoYbPQ
117,rockstar (feat. 21 Savage),Post Malone,15459,2020-01-03--2020-01-10,gr,0e7ipj03S05BNilyu5bRzt
118,Yellow Hearts,Ant Saunders,15397,2020-01-03--2020-01-10,gr,2W4yABdLc4Jnds67Poi5Nl
119,The London (feat. J. Cole & Travis Scott),Young Thug,15379,2020-01-03--2020-01-10,gr,3s4mrPrEFFPF0LmAfutW0n
120,Wow.,Post Malone,15363,2020-01-03--2020-01-10,gr,7xQAfvXzm3AkraOtGPWIZg
121,Xorepse Mazi Mou,Saske,15353,2020-01-03--2020-01-10,gr,2P3UGQhJUscOmOz7lNdV4T
122,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,15284,2020-01-03--2020-01-10,gr,0RiRZpuVRbi7oqRdSMwhQY
123,KONTRA / LOUMIDIS,iLLEOo,15250,2020-01-03--2020-01-10,gr,6ipLMX4CgZHAMxbz3JMsbk
124,Don't Call Me Up,Mabel,15117,2020-01-03--2020-01-10,gr,5WHTFyqSii0lmT9R21abT8
125,Suicidal,YNW Melly,15079,2020-01-03--2020-01-10,gr,1iSqfoUFnQwV0QW1EfUit8
126,Dianikterevo,Giorgos Mazonakis,15079,2020-01-03--2020-01-10,gr,6Dit1erL7lMDu8Y2E8aUnR
127,Boss Moves,Saske,15053,2020-01-03--2020-01-10,gr,1az3tfafp3236CKfx0QNSW
128,Valto Terma,Nikos Oikonomopoulos,15025,2020-01-03--2020-01-10,gr,1AMX9YprkGGcyQPyzOuNbw
129,Piece Of Your Heart,MEDUZA,14943,2020-01-03--2020-01-10,gr,1DFD5Fotzgn6yYXkYsKiGs
130,Alaxe Ta Ola,Giorgos Sabanis,14839,2020-01-03--2020-01-10,gr,7FmkhXVPiLi2FmugNkkK1M
131,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,14716,2020-01-03--2020-01-10,gr,4QPEwDdOMhY7rNS05mTyMR
132,Had Enough (feat. Quavo & Offset),Don Toliver,14633,2020-01-03--2020-01-10,gr,2jrAaawDRCn1JjeouxAyDN
133,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,14632,2020-01-03--2020-01-10,gr,07Oz5StQ7GRoygNLaXs2pd
134,GANGO,SNIK,14605,2020-01-03--2020-01-10,gr,0szvRsnq2OTYhZwQUKX3Bt
135,Without Me,Halsey,14599,2020-01-03--2020-01-10,gr,5p7ujcrUXASCNwRaWNHR1C
136,all the good girls go to hell,Billie Eilish,14451,2020-01-03--2020-01-10,gr,6IRdLKIyS4p7XNiP8r6rsx
137,Graveyard,Halsey,14394,2020-01-03--2020-01-10,gr,6V9fHiv84WlVTg7CSnIVY2
138,ATH,SNIK,14254,2020-01-03--2020-01-10,gr,3hPaHM9D1MWjqsgGKtCk4A
139,Ena Lepto,Christos Mastoras,14253,2020-01-03--2020-01-10,gr,16KYH9f17z1QJ6s5G8XEZy
140,Izy,MG,14212,2020-01-03--2020-01-10,gr,5CwpYhUlWkuzqnbd6DpLxs
141,If the World Was Ending - feat. Julia Michaels,JP Saxe,14167,2020-01-03--2020-01-10,gr,2kJwzbxV2ppxnQoYw4GLBZ
142,Woah,Lil Baby,14133,2020-01-03--2020-01-10,gr,598yNsG1JFrGd4n2kMoz7F
143,Peripoliko,VLOSPA,14078,2020-01-03--2020-01-10,gr,6rif5tdYfgPnXFQNDibSWU
144,Suge,DaBaby,13992,2020-01-03--2020-01-10,gr,2gwkD6igEhQbDQegRCcdoB
145,Polikatoikies,LEX,13875,2020-01-03--2020-01-10,gr,7u5o2NxE8OHEr0eqSKAUU2
146,Shallow,Lady Gaga,13821,2020-01-03--2020-01-10,gr,2VxeLyX666F8uXCJ0dZF8B
147,Up All Night,Khalid,13727,2020-01-03--2020-01-10,gr,1mpD5Q8IM32I4bF6eCpU74
148,Kinitro,Mad Clip,13687,2020-01-03--2020-01-10,gr,75LKhuJQZbT0cudT1e38y8
149,Morena,Mente Fuerte,13662,2020-01-03--2020-01-10,gr,4kCjokPJtcds5OZQpB7oqA
150,Death,Trippie Redd,13657,2020-01-03--2020-01-10,gr,3Kd6Wp3lG5HXMB2dlvuy7y
151,SAD!,XXXTENTACION,13630,2020-01-03--2020-01-10,gr,3ee8Jmje8o58CHK66QrVC2
152,Karolina,TOQUEL,13625,2020-01-03--2020-01-10,gr,4y3gtl0VyiCb7LasGuinRz
153,Lights Up,Harry Styles,13591,2020-01-03--2020-01-10,gr,4jAIqgrPjKLTY9Gbez25Qb
154,Rap Tou 90,Logos Timis,13542,2020-01-03--2020-01-10,gr,6ILpWIkxZjhRmvlvHPqxKQ
155,Tetancion,Sin Boy,13534,2020-01-03--2020-01-10,gr,3EmmAgMPHo5qktd3H5IzgX
156,CHEATCODE,GODSQUAD,13434,2020-01-03--2020-01-10,gr,3n1m8zyuY16cG3APx4fIUh
157,M' Ena Sou Vlema,Giorgos Sabanis,13242,2020-01-03--2020-01-10,gr,0oTfSEFnYxriVPSKkNWEsD
158,Tusa,KAROL G,13237,2020-01-03--2020-01-10,gr,7k4t7uLgtOxPwTpFmtJNTY
159,FENDI,iLLEOo,13181,2020-01-03--2020-01-10,gr,6v59J7QcB8sm0agoFLHvxd
160,Sweet but Psycho,Ava Max,13158,2020-01-03--2020-01-10,gr,25sgk305KZfyuqVBQIahim
161,Celebrity,Fy,13154,2020-01-03--2020-01-10,gr,5wX56wELtieUnvVEGZ14yi
162,Taste (feat. Offset),Tyga,13112,2020-01-03--2020-01-10,gr,2toVe5hfuIi97ytDPDbQFt
163,Going Bad (feat. Drake),Meek Mill,13111,2020-01-03--2020-01-10,gr,2IRZnDFmlqMuOrYOLnZZyc
164,Sucker,Jonas Brothers,13103,2020-01-03--2020-01-10,gr,22vgEDb5hykfaTwLuskFGD
165,Dealer,Mad Clip,13100,2020-01-03--2020-01-10,gr,6ysUxySNJqsSPYAer5R5jt
166,OJ,Light,13081,2020-01-03--2020-01-10,gr,4Vb4gcsam1ApxVFlsNybF0
167,Poios Eimai,Light,13059,2020-01-03--2020-01-10,gr,0dv47SJ47rDjyxhBD5b144
168,BUTTERFLY EFFECT,Travis Scott,13043,2020-01-03--2020-01-10,gr,6xcJyGpfZbuuiequtnlKt4
169,Nice To Meet Ya,Niall Horan,13017,2020-01-03--2020-01-10,gr,3cphb8kdsjElYR7r5icK3H
170,Bye Bye,EPITHE,12938,2020-01-03--2020-01-10,gr,7jrIGtjzmmyf7XLEARiFGn
171,"Alone, Pt. II",Alan Walker,12928,2020-01-03--2020-01-10,gr,0bMbDctzMmTyK2j74j3nF3
172,Πέτα Τα,Light,12867,2020-01-03--2020-01-10,gr,7G0t3pjW4JdjkLzNF5bYqX
173,MIDDLE CHILD,J. Cole,12817,2020-01-03--2020-01-10,gr,2JvzF1RMd7lE3KmFlsyZD8
174,Let Me Down Slowly,Alec Benjamin,12769,2020-01-03--2020-01-10,gr,2qxmye6gAegTMjLKEBoR3d
175,SUGAR,BROCKHAMPTON,12729,2020-01-03--2020-01-10,gr,6U0FIYXCQ3TGrk4tFpLrEA
176,Goodbyes (Feat. Young Thug),Post Malone,12615,2020-01-03--2020-01-10,gr,6vBdBCoOhKHiYDDOcorfNo
177,Lora,Mente Fuerte,12536,2020-01-03--2020-01-10,gr,4Jio5F07FiBLar6gdNFuNR
178,Moonlight,XXXTENTACION,12523,2020-01-03--2020-01-10,gr,0JP9xo3adEtGSdUEISiszL
179,wish you were gay,Billie Eilish,12467,2020-01-03--2020-01-10,gr,3Fj47GNK2kUF0uaEDgXLaD
180,VALENTINO,24kGoldn,12385,2020-01-03--2020-01-10,gr,6piAUJJQFD8oHDUr0b7l7q
181,Mean It,Lauv,12290,2020-01-03--2020-01-10,gr,5ACkb3CikcSZPF0h7FSZAp
182,Family,The Chainsmokers,12286,2020-01-03--2020-01-10,gr,3TKpJrY9q49Mj1JOsM9zGL
183,Candy,Doja Cat,12276,2020-01-03--2020-01-10,gr,1VJwtWR6z7SpZRwipI12be
184,Dancing With A Stranger (with Normani),Sam Smith,12151,2020-01-03--2020-01-10,gr,6Qs4SXO9dwPj5GKvVOv8Ki
185,Hate Me (with Juice WRLD),Ellie Goulding,12143,2020-01-03--2020-01-10,gr,6kls8cSlUyHW2BUOkDJIZE
186,Happier,Marshmello,12084,2020-01-03--2020-01-10,gr,2dpaYNEQHiRxtZbfNsse99
187,Better Now,Post Malone,11965,2020-01-03--2020-01-10,gr,7dt6x5M1jzdTEt8oCbisTK
188,Gallika & Piano,iLLEOo,11932,2020-01-03--2020-01-10,gr,0TmOk5yFwlUoPT2KttsOWb
189,Magia,Josephine,11789,2020-01-03--2020-01-10,gr,1nM0L0TTuZSl1jGHSUznJo
190,i love you,Billie Eilish,11788,2020-01-03--2020-01-10,gr,6CcJMwBtXByIz4zQLzFkKc
191,Den Eho Idea,Christos Mastoras,11743,2020-01-03--2020-01-10,gr,1bpyEuVZPS5uWSnpkm3dW0
192,Hartopolemos,Natasa Theodoridou,11652,2020-01-03--2020-01-10,gr,5BpfuPKqOpY3fdggbKQtv2
193,Mo Bamba,Sheck Wes,11589,2020-01-03--2020-01-10,gr,1xzBco0xcoJEDXktl7Jxrr
194,Ta Skylia,Logos Timis,11514,2020-01-03--2020-01-10,gr,0Qsqjf7rQpVCm2XH3pwRmV
195,July,Noah Cyrus,11508,2020-01-03--2020-01-10,gr,5a6pdCHlWS2ekOOQ70QnAr
196,Call Out My Name,The Weeknd,11470,2020-01-03--2020-01-10,gr,09mEdoA6zrmBPgTEN5qXmN
197,Ti,Josephine,11437,2020-01-03--2020-01-10,gr,5eeQPMKbELpE8ZXLEKT937
198,Korakia,LEX,11407,2020-01-03--2020-01-10,gr,4BCjxdM0hXbCEFf0Ck1Dod
199,ocean eyes,Billie Eilish,11360,2020-01-03--2020-01-10,gr,2uIX8YMNjGMD7441kqyyNU
200,Poso?,Konstantinos Argiros,11310,2020-01-03--2020-01-10,gr,0ZL8evDYp5hVE8cbpunQqA
1,The Box,Roddy Ricch,111391,2020-01-10--2020-01-17,gr,0nbXyq5TXYPCO7pr3N8S4I
2,Life Is Good (feat. Drake),Future,107623,2020-01-10--2020-01-17,gr,5yY9lUy8nbvjM1Uyo1Uqoc
3,Dance Monkey,Tones And I,89120,2020-01-10--2020-01-17,gr,1rgnBhdG2JDFTbYkYRZAku
4,BIG MAN,SNIK,83992,2020-01-10--2020-01-17,gr,7qd01xrME77eyWqGPumC2J
5,Falling,Trevor Daniel,74249,2020-01-10--2020-01-17,gr,4TnjEaWOeW0eKTKIEvJyCa
6,Oxi Simera,LEX,70143,2020-01-10--2020-01-17,gr,0dD17UWACV5aYTyeS6af1k
7,HIGHEST IN THE ROOM,Travis Scott,69972,2020-01-10--2020-01-17,gr,3eekarcy7kvN4yt5ZFzltW
8,Yummy,Justin Bieber,67243,2020-01-10--2020-01-17,gr,41L3O37CECZt3N7ziG2z7l
9,Ayy Macarena,Tyga,64525,2020-01-10--2020-01-17,gr,6LcauUZjF1eXQrgqMUecHX
10,Senorita,SNIK,63340,2020-01-10--2020-01-17,gr,4Wc7eARS7kCa4oX2lQ8AxT
11,everything i wanted,Billie Eilish,62331,2020-01-10--2020-01-17,gr,3ZCTVFBt2Brf31RLEnCkWJ
12,Blinding Lights,The Weeknd,58026,2020-01-10--2020-01-17,gr,0sf12qNH5qcw8qpgymFOqD
13,Guccci,Mad Clip,57298,2020-01-10--2020-01-17,gr,4AcWoNZHJ6tLBcKWifiTbC
14,Don't Start Now,Dua Lipa,57198,2020-01-10--2020-01-17,gr,6WrI0LAC5M1Rw2MnX2ZvEg
15,ROXANNE,Arizona Zervas,56514,2020-01-10--2020-01-17,gr,696DnlkuDOXcMAnKlTgXXK
16,Caliente,Mente Fuerte,53600,2020-01-10--2020-01-17,gr,3wjl3uPGckJUAeI5cRG0bZ
17,Rare,Selena Gomez,52611,2020-01-10--2020-01-17,gr,7HMmFQsKsljwTw8bS7lu19
18,Colpo Grosso,SNIK,50136,2020-01-10--2020-01-17,gr,4lCwnBZurX0OIqMKBOHRlS
19,Stars,TOQUEL,48798,2020-01-10--2020-01-17,gr,3MkDbpHIHxmxOzqUAClMj3
20,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,47489,2020-01-10--2020-01-17,gr,7h0d2h0fUmzbs7zeFigJPn
21,BOP,DaBaby,47093,2020-01-10--2020-01-17,gr,6Ozh9Ok6h4Oi1wUSLtBseN
22,Business,TOQUEL,46445,2020-01-10--2020-01-17,gr,3gN3eHqeAp9NSQUAT9xtzg
23,My Oh My (feat. DaBaby),Camila Cabello,44745,2020-01-10--2020-01-17,gr,3yOlyBJuViE2YSGn3nVE1K
24,Lalala,Y2K,44609,2020-01-10--2020-01-17,gr,51Fjme0JiitpyXKuyQiCDo
25,Hustla,Mad Clip,42490,2020-01-10--2020-01-17,gr,6qz9ENCPWflD7aAeltENLV
26,bad guy,Billie Eilish,42175,2020-01-10--2020-01-17,gr,2Fxmhks0bxGSBdJ92vM42m
27,Netflix,TOQUEL,41249,2020-01-10--2020-01-17,gr,2JwQnJFhBVjX6XR9d0bq7S
28,Sandra,TOQUEL,41057,2020-01-10--2020-01-17,gr,73KYTCSbVlj5E02qWj8DPF
29,Deja Vu,Hawk,41053,2020-01-10--2020-01-17,gr,5A1uS1PcKcMsMG36KgAq1d
30,Lose You To Love Me,Selena Gomez,40630,2020-01-10--2020-01-17,gr,4l0Mvzj72xxOpRrp6h8nHi
31,Heartless,The Weeknd,39747,2020-01-10--2020-01-17,gr,57vxBYXtHMk6H1aD29V7PU
32,Roses - Imanbek Remix,SAINt JHN,39072,2020-01-10--2020-01-17,gr,24Yi9hE78yPEbZ4kxyoXAI
33,Montecristo,Mad Clip,38725,2020-01-10--2020-01-17,gr,0g3fKXiX2AANAX3k6FnKib
34,Kilo,SNIK,37736,2020-01-10--2020-01-17,gr,6KRoKgWrly4FHndE6E1Ent
35,Señorita,Shawn Mendes,37532,2020-01-10--2020-01-17,gr,6v3KW9xbzN5yKLt9YKDYA2
36,Mosca,Light,37172,2020-01-10--2020-01-17,gr,3rwuYQM6eEqTLWapNYAeZD
