Position,Track Name,Artist,date,region,spotify_id
44,Coco Jamboo,Mr. President,2019-01-01,gr,5fRvePkRGdpn2nKacG7I6d
45,Roumi Anana,Hawk,2019-01-01,gr,032seT1B0E1OdURhzK5Mdj
46,POP/STARS,K/DA,2019-01-01,gr,5sbooPcNgIE22DwO0VNGUJ
47,Sweet but Psycho,Ava Max,2019-01-01,gr,25sgk305KZfyuqVBQIahim
48,Project Dreams,Marshmello,2019-01-01,gr,0PowxVSTY2uh1CPc8EPKyX
49,Lora,Mente Fuerte,2019-01-01,gr,4Jio5F07FiBLar6gdNFuNR
50,Hurts Like Hell (feat. Offset),Madison Beer,2019-01-01,gr,3WefHNGtjexZvi66ZEx9u4
1,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-02,gr,27rdGxbavYJeBphck5MZAF
2,De Me Theloun,Fy,2019-01-02,gr,5z8K92vYj0FH6C05HAT2Ve
3,Trampoline,SHAED,2019-01-02,gr,0lsRatBUs9HNIZAmoGABzk
4,Going Bad (feat. Drake),Meek Mill,2019-01-02,gr,2IRZnDFmlqMuOrYOLnZZyc
5,Calma - Remix,Pedro Capó,2019-01-02,gr,5iwz1NiezX7WWjnCgY5TH4
6,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,2019-01-02,gr,74lnM5V6ecvoTPV0fvptx9
7,Adan y Eva,Paulo Londra,2019-01-02,gr,6FyRXC8tJUh863JCkyWqtk
8,"thank u, next",Ariana Grande,2019-01-02,gr,2rPE9A1vEgShuZxxzR2tZH
9,Kinitro,Mad Clip,2019-01-02,gr,75LKhuJQZbT0cudT1e38y8
10,Bitch Lasagna,Party in Backyard,2019-01-02,gr,0xGl8HKFncXK7aFZRTGZsr
11,Space Cadet (feat. Gunna),Metro Boomin,2019-01-02,gr,1fewSx2d5KIZ04wsooEBOz
12,Shallow,Lady Gaga,2019-01-02,gr,2VxeLyX666F8uXCJ0dZF8B
13,Without Me,Halsey,2019-01-02,gr,5p7ujcrUXASCNwRaWNHR1C
14,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2019-01-02,gr,1KVczjazCcCCgM3gXXUl47
15,80s,Joker Two-Face,2019-01-02,gr,6D97DtKfhAX0Ake7qefK0Z
16,Splashin,Rich The Kid,2019-01-02,gr,79OEIr4J4FHV0O3KrhaXRb
17,Grip,Seeb,2019-01-02,gr,3gicyfiEVMGONgzygpWjNT
18,Someone You Loved,Lewis Capaldi,2019-01-02,gr,2TIlqbIneP0ZY1O0EzYLlc
19,Saturday Nights,Khalid,2019-01-02,gr,5kfNriitmkNE8mUbZ7gbq8
20,Danza Kuduro,Don Omar,2019-01-02,gr,2a1o6ZejUi8U3wzzOtCOYw
21,In My Head,Peter Manos,2019-01-02,gr,1tT55K6VEyO6XFDxK4lDQe
22,Losing It,FISHER,2019-01-02,gr,6ho0GyrWZN3mhi9zVRW7xi
23,Sds,Fy,2019-01-02,gr,6BEFFcOTHXDOqFnD6sy4Ku
24,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,2019-01-02,gr,6fIgsZFtGXiIvxb2Y6oCc7
25,Shea Butter Baby (with J. Cole),Ari Lennox,2019-01-02,gr,1CVAENDG5VY05pEHh0ViXL
26,KIKA,6ix9ine,2019-01-02,gr,6Gy7rXB6Ku5vIWC7WGWsl3
27,Lil Bebe (feat. Lil Baby) - Remix,DaniLeigh,2019-01-02,gr,2fwkl5Z8ujDtAh6qxEA5x0
28,Viomatiko,Slogan,2019-01-02,gr,36EDLzYzCuIB9hVWf7hxBL
29,Twerk (feat. Cardi B),City Girls,2019-01-02,gr,4DyBx5MYoq8RsU33cEAIxT
30,Την Ψυχολογο,Fy,2019-01-02,gr,3Y14pnck4eYpjImPoix1uR
31,whoa (mind in awe),XXXTENTACION,2019-01-02,gr,7pdF27mSDuPWhppnHAmWHa
32,Hurts Like Hell (feat. Offset),Madison Beer,2019-01-02,gr,3WefHNGtjexZvi66ZEx9u4
33,Mo Bamba,Sheck Wes,2019-01-02,gr,1xzBco0xcoJEDXktl7Jxrr
34,10 Freaky Girls (with 21 Savage),Metro Boomin,2019-01-02,gr,0AluA5RNsa4Cx6XRhf2hWZ
35,Fire In My Soul,Oliver Heldens,2019-01-02,gr,0M0FvSNRZmDz0Z769rewlI
36,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,2019-01-02,gr,51w9Jbat1pLeWINGCpnQUR
37,Pure Cocaine,Lil Baby,2019-01-02,gr,577YBGuskWkVDCxZrLRB4v
38,Mosca,Light,2019-01-02,gr,7Es7jQlj2l3MMkEXCNHFnJ
39,Sweet but Psycho,Ava Max,2019-01-02,gr,25sgk305KZfyuqVBQIahim
40,Ti Na To Kano,Konstantinos Argiros,2019-01-02,gr,4SrNCId1Y1AtV8T374FeiI
41,Gigi,Rina,2019-01-02,gr,3o8iPofGw7RfVfhRSBSV5e
42,Hristougenna Xana,Helena Paparizou,2019-01-02,gr,4h4Euoy5Smiq4nxNqwCW9c
43,Kane Hiliosta Ta Hiliometra,Nikos Makropoulos,2019-01-02,gr,0aA9JAYrC3T35pUyxYHvQH
44,Dirty Dirty,Charlotte Cardin,2019-01-02,gr,4F8Dyy8n9WvCqt68qnQB1y
45,Coco Jamboo,Mr. President,2019-01-02,gr,5fRvePkRGdpn2nKacG7I6d
46,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-02,gr,4w8niZpiMy6qz1mntFA5uM
47,Wakanda,Mente Fuerte,2019-01-02,gr,4tL76SvgLpcDxfcwKUbrAQ
48,Desconocidos,Mau y Ricky,2019-01-02,gr,0s5DNDV6LAKn2u2Ufa3VjQ
49,Project Dreams,Marshmello,2019-01-02,gr,0PowxVSTY2uh1CPc8EPKyX
50,Ksero Ti Kano,Nikiforos,2019-01-02,gr,47EuGBqE3O2JFdg5FNSkz9
1,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-03,gr,27rdGxbavYJeBphck5MZAF
2,Trampoline,SHAED,2019-01-03,gr,0lsRatBUs9HNIZAmoGABzk
3,De Me Theloun,Fy,2019-01-03,gr,5z8K92vYj0FH6C05HAT2Ve
4,Adan y Eva,Paulo Londra,2019-01-03,gr,6FyRXC8tJUh863JCkyWqtk
5,Calma - Remix,Pedro Capó,2019-01-03,gr,5iwz1NiezX7WWjnCgY5TH4
6,Going Bad (feat. Drake),Meek Mill,2019-01-03,gr,2IRZnDFmlqMuOrYOLnZZyc
7,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,2019-01-03,gr,74lnM5V6ecvoTPV0fvptx9
8,Bitch Lasagna,Party in Backyard,2019-01-03,gr,0xGl8HKFncXK7aFZRTGZsr
9,"thank u, next",Ariana Grande,2019-01-03,gr,2rPE9A1vEgShuZxxzR2tZH
10,Without Me,Halsey,2019-01-03,gr,5p7ujcrUXASCNwRaWNHR1C
11,Grip,Seeb,2019-01-03,gr,3gicyfiEVMGONgzygpWjNT
12,Shallow,Lady Gaga,2019-01-03,gr,2VxeLyX666F8uXCJ0dZF8B
13,80s,Joker Two-Face,2019-01-03,gr,6D97DtKfhAX0Ake7qefK0Z
14,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2019-01-03,gr,1KVczjazCcCCgM3gXXUl47
15,Kinitro,Mad Clip,2019-01-03,gr,75LKhuJQZbT0cudT1e38y8
16,Losing It,FISHER,2019-01-03,gr,6ho0GyrWZN3mhi9zVRW7xi
17,Someone You Loved,Lewis Capaldi,2019-01-03,gr,2TIlqbIneP0ZY1O0EzYLlc
18,Danza Kuduro,Don Omar,2019-01-03,gr,2a1o6ZejUi8U3wzzOtCOYw
19,Space Cadet (feat. Gunna),Metro Boomin,2019-01-03,gr,1fewSx2d5KIZ04wsooEBOz
20,Lil Bebe (feat. Lil Baby) - Remix,DaniLeigh,2019-01-03,gr,2fwkl5Z8ujDtAh6qxEA5x0
21,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,2019-01-03,gr,6fIgsZFtGXiIvxb2Y6oCc7
22,Sds,Fy,2019-01-03,gr,6BEFFcOTHXDOqFnD6sy4Ku
23,Sweet but Psycho,Ava Max,2019-01-03,gr,25sgk305KZfyuqVBQIahim
24,Shea Butter Baby (with J. Cole),Ari Lennox,2019-01-03,gr,1CVAENDG5VY05pEHh0ViXL
25,KIKA,6ix9ine,2019-01-03,gr,6Gy7rXB6Ku5vIWC7WGWsl3
26,In My Head,Peter Manos,2019-01-03,gr,1tT55K6VEyO6XFDxK4lDQe
27,Saturday Nights,Khalid,2019-01-03,gr,5kfNriitmkNE8mUbZ7gbq8
28,Gigi,Rina,2019-01-03,gr,3o8iPofGw7RfVfhRSBSV5e
29,Mosca,Light,2019-01-03,gr,7Es7jQlj2l3MMkEXCNHFnJ
30,Viomatiko,Slogan,2019-01-03,gr,36EDLzYzCuIB9hVWf7hxBL
31,Splashin,Rich The Kid,2019-01-03,gr,79OEIr4J4FHV0O3KrhaXRb
32,Twerk (feat. Cardi B),City Girls,2019-01-03,gr,4DyBx5MYoq8RsU33cEAIxT
33,Την Ψυχολογο,Fy,2019-01-03,gr,3Y14pnck4eYpjImPoix1uR
34,Project Dreams,Marshmello,2019-01-03,gr,0PowxVSTY2uh1CPc8EPKyX
35,Hurts Like Hell (feat. Offset),Madison Beer,2019-01-03,gr,3WefHNGtjexZvi66ZEx9u4
36,Mo Bamba,Sheck Wes,2019-01-03,gr,1xzBco0xcoJEDXktl7Jxrr
37,Leave Me Alone,Flipp Dinero,2019-01-03,gr,14mHfNsSHN0FbLftyjrV9g
38,10 Freaky Girls (with 21 Savage),Metro Boomin,2019-01-03,gr,0AluA5RNsa4Cx6XRhf2hWZ
39,Fire In My Soul,Oliver Heldens,2019-01-03,gr,0M0FvSNRZmDz0Z769rewlI
40,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,2019-01-03,gr,51w9Jbat1pLeWINGCpnQUR
41,Pure Cocaine,Lil Baby,2019-01-03,gr,577YBGuskWkVDCxZrLRB4v
42,Coco Jamboo,Mr. President,2019-01-03,gr,5fRvePkRGdpn2nKacG7I6d
43,MIA (feat. Drake),Bad Bunny,2019-01-03,gr,116H0KvKr2Zl4RPuVBruDO
44,Spasto,Joker Two-Face,2019-01-03,gr,7M43TCfa2PZUYW0YWhvlgz
45,Kane Hiliosta Ta Hiliometra,Nikos Makropoulos,2019-01-03,gr,0aA9JAYrC3T35pUyxYHvQH
46,Dirty Dirty,Charlotte Cardin,2019-01-03,gr,4F8Dyy8n9WvCqt68qnQB1y
47,La Câlin,Serhat Durmus,2019-01-03,gr,4wm54RgVLbAtk5v4A9I9x5
48,(It Happens) Sometimes,Jack Back,2019-01-03,gr,4cWafPsRizm6woL5j4HNTD
49,whoa (mind in awe),XXXTENTACION,2019-01-03,gr,7pdF27mSDuPWhppnHAmWHa
50,Desconocidos,Mau y Ricky,2019-01-03,gr,0s5DNDV6LAKn2u2Ufa3VjQ
1,Trampoline,SHAED,2019-01-04,gr,0lsRatBUs9HNIZAmoGABzk
2,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-04,gr,27rdGxbavYJeBphck5MZAF
3,De Me Theloun,Fy,2019-01-04,gr,5z8K92vYj0FH6C05HAT2Ve
4,Adan y Eva,Paulo Londra,2019-01-04,gr,6FyRXC8tJUh863JCkyWqtk
5,Calma - Remix,Pedro Capó,2019-01-04,gr,5iwz1NiezX7WWjnCgY5TH4
6,Going Bad (feat. Drake),Meek Mill,2019-01-04,gr,2IRZnDFmlqMuOrYOLnZZyc
7,Bitch Lasagna,Party in Backyard,2019-01-04,gr,0xGl8HKFncXK7aFZRTGZsr
8,"thank u, next",Ariana Grande,2019-01-04,gr,2rPE9A1vEgShuZxxzR2tZH
9,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,2019-01-04,gr,74lnM5V6ecvoTPV0fvptx9
10,Ti Exeis Na Tous Peis,Fy,2019-01-04,gr,5colc2SxF1H88wrkaxdqhg
11,Eime Enas Allos - Original,Nino Xypolitas,2019-01-04,gr,6WmvWYAnshYAAXZRD1hqck
12,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2019-01-04,gr,1KVczjazCcCCgM3gXXUl47
13,Shallow,Lady Gaga,2019-01-04,gr,2VxeLyX666F8uXCJ0dZF8B
14,Without Me,Halsey,2019-01-04,gr,5p7ujcrUXASCNwRaWNHR1C
15,80s,Joker Two-Face,2019-01-04,gr,6D97DtKfhAX0Ake7qefK0Z
16,Losing It,FISHER,2019-01-04,gr,6ho0GyrWZN3mhi9zVRW7xi
17,Kinitro,Mad Clip,2019-01-04,gr,75LKhuJQZbT0cudT1e38y8
18,Someone You Loved,Lewis Capaldi,2019-01-04,gr,2TIlqbIneP0ZY1O0EzYLlc
19,Grip,Seeb,2019-01-04,gr,3gicyfiEVMGONgzygpWjNT
20,Danza Kuduro,Don Omar,2019-01-04,gr,2a1o6ZejUi8U3wzzOtCOYw
21,Sweet but Psycho,Ava Max,2019-01-04,gr,25sgk305KZfyuqVBQIahim
22,Sds,Fy,2019-01-04,gr,6BEFFcOTHXDOqFnD6sy4Ku
23,Pure Cocaine,Lil Baby,2019-01-04,gr,577YBGuskWkVDCxZrLRB4v
24,Lil Bebe (feat. Lil Baby) - Remix,DaniLeigh,2019-01-04,gr,2fwkl5Z8ujDtAh6qxEA5x0
25,In My Head,Peter Manos,2019-01-04,gr,1tT55K6VEyO6XFDxK4lDQe
26,Saturday Nights,Khalid,2019-01-04,gr,5kfNriitmkNE8mUbZ7gbq8
27,Gigi,Rina,2019-01-04,gr,3o8iPofGw7RfVfhRSBSV5e
28,Viomatiko,Slogan,2019-01-04,gr,36EDLzYzCuIB9hVWf7hxBL
29,Την Ψυχολογο,Fy,2019-01-04,gr,3Y14pnck4eYpjImPoix1uR
30,Project Dreams,Marshmello,2019-01-04,gr,0PowxVSTY2uh1CPc8EPKyX
31,Hurts Like Hell (feat. Offset),Madison Beer,2019-01-04,gr,3WefHNGtjexZvi66ZEx9u4
32,Leave Me Alone,Flipp Dinero,2019-01-04,gr,14mHfNsSHN0FbLftyjrV9g
33,Fire In My Soul,Oliver Heldens,2019-01-04,gr,0M0FvSNRZmDz0Z769rewlI
34,10 Freaky Girls (with 21 Savage),Metro Boomin,2019-01-04,gr,0AluA5RNsa4Cx6XRhf2hWZ
35,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,2019-01-04,gr,51w9Jbat1pLeWINGCpnQUR
36,Shea Butter Baby (with J. Cole),Ari Lennox,2019-01-04,gr,1CVAENDG5VY05pEHh0ViXL
37,Mo Bamba,Sheck Wes,2019-01-04,gr,1xzBco0xcoJEDXktl7Jxrr
38,Space Cadet (feat. Gunna),Metro Boomin,2019-01-04,gr,1fewSx2d5KIZ04wsooEBOz
39,Mosca,Light,2019-01-04,gr,7Es7jQlj2l3MMkEXCNHFnJ
40,Coco Jamboo,Mr. President,2019-01-04,gr,5fRvePkRGdpn2nKacG7I6d
41,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-04,gr,4w8niZpiMy6qz1mntFA5uM
42,Spasto,Joker Two-Face,2019-01-04,gr,7M43TCfa2PZUYW0YWhvlgz
43,Lie To Me,5 Seconds of Summer,2019-01-04,gr,3567eNX2L3RkkMkwspncMH
44,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,2019-01-04,gr,6WkJ2OK163XXS2oARUC9JM
45,Walk,Comethazine,2019-01-04,gr,21kOVEG3bDCVphKhXL8XmQ
46,Kane Hiliosta Ta Hiliometra,Nikos Makropoulos,2019-01-04,gr,0aA9JAYrC3T35pUyxYHvQH
47,(It Happens) Sometimes,Jack Back,2019-01-04,gr,4cWafPsRizm6woL5j4HNTD
48,La Câlin,Serhat Durmus,2019-01-04,gr,4wm54RgVLbAtk5v4A9I9x5
49,So Close,NOTD,2019-01-04,gr,7FjZU7XFs7P9jHI9Z0yRhK
50,Dirty Dirty,Charlotte Cardin,2019-01-04,gr,4F8Dyy8n9WvCqt68qnQB1y
1,Trampoline,SHAED,2019-01-05,gr,0lsRatBUs9HNIZAmoGABzk
2,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-05,gr,27rdGxbavYJeBphck5MZAF
3,De Me Theloun,Fy,2019-01-05,gr,5z8K92vYj0FH6C05HAT2Ve
4,Calma - Remix,Pedro Capó,2019-01-05,gr,5iwz1NiezX7WWjnCgY5TH4
5,Eime Enas Allos - Original,Nino Xypolitas,2019-01-05,gr,6WmvWYAnshYAAXZRD1hqck
6,Adan y Eva,Paulo Londra,2019-01-05,gr,6FyRXC8tJUh863JCkyWqtk
7,Bitch Lasagna,Party in Backyard,2019-01-05,gr,0xGl8HKFncXK7aFZRTGZsr
8,Going Bad (feat. Drake),Meek Mill,2019-01-05,gr,2IRZnDFmlqMuOrYOLnZZyc
9,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2019-01-05,gr,1KVczjazCcCCgM3gXXUl47
10,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,2019-01-05,gr,74lnM5V6ecvoTPV0fvptx9
11,"thank u, next",Ariana Grande,2019-01-05,gr,2rPE9A1vEgShuZxxzR2tZH
12,Shallow,Lady Gaga,2019-01-05,gr,2VxeLyX666F8uXCJ0dZF8B
13,Ti Exeis Na Tous Peis,Fy,2019-01-05,gr,5colc2SxF1H88wrkaxdqhg
14,Losing It,FISHER,2019-01-05,gr,6ho0GyrWZN3mhi9zVRW7xi
15,Without Me,Halsey,2019-01-05,gr,5p7ujcrUXASCNwRaWNHR1C
16,Viomatiko,Slogan,2019-01-05,gr,36EDLzYzCuIB9hVWf7hxBL
17,Kinitro,Mad Clip,2019-01-05,gr,75LKhuJQZbT0cudT1e38y8
18,Grip,Seeb,2019-01-05,gr,3gicyfiEVMGONgzygpWjNT
19,Someone You Loved,Lewis Capaldi,2019-01-05,gr,2TIlqbIneP0ZY1O0EzYLlc
20,Sweet but Psycho,Ava Max,2019-01-05,gr,25sgk305KZfyuqVBQIahim
21,80s,Joker Two-Face,2019-01-05,gr,6D97DtKfhAX0Ake7qefK0Z
22,SOLO,JENNIE,2019-01-05,gr,2wVDWtLKXunswWecARNILj
23,Danza Kuduro,Don Omar,2019-01-05,gr,2a1o6ZejUi8U3wzzOtCOYw
24,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,2019-01-05,gr,51w9Jbat1pLeWINGCpnQUR
25,Lie To Me,5 Seconds of Summer,2019-01-05,gr,3567eNX2L3RkkMkwspncMH
26,Lil Bebe (feat. Lil Baby) - Remix,DaniLeigh,2019-01-05,gr,2fwkl5Z8ujDtAh6qxEA5x0
27,Saturday Nights,Khalid,2019-01-05,gr,5kfNriitmkNE8mUbZ7gbq8
28,Gigi,Rina,2019-01-05,gr,3o8iPofGw7RfVfhRSBSV5e
29,Splashin,Rich The Kid,2019-01-05,gr,79OEIr4J4FHV0O3KrhaXRb
30,Lora,Mente Fuerte,2019-01-05,gr,4Jio5F07FiBLar6gdNFuNR
31,whoa (mind in awe),XXXTENTACION,2019-01-05,gr,7pdF27mSDuPWhppnHAmWHa
32,Την Ψυχολογο,Fy,2019-01-05,gr,3Y14pnck4eYpjImPoix1uR
33,Fire In My Soul,Oliver Heldens,2019-01-05,gr,0M0FvSNRZmDz0Z769rewlI
34,10 Freaky Girls (with 21 Savage),Metro Boomin,2019-01-05,gr,0AluA5RNsa4Cx6XRhf2hWZ
35,Shea Butter Baby (with J. Cole),Ari Lennox,2019-01-05,gr,1CVAENDG5VY05pEHh0ViXL
36,In My Head,Peter Manos,2019-01-05,gr,1tT55K6VEyO6XFDxK4lDQe
37,Space Cadet (feat. Gunna),Metro Boomin,2019-01-05,gr,1fewSx2d5KIZ04wsooEBOz
38,Pure Cocaine,Lil Baby,2019-01-05,gr,577YBGuskWkVDCxZrLRB4v
39,KIKA,6ix9ine,2019-01-05,gr,6Gy7rXB6Ku5vIWC7WGWsl3
40,Coco Jamboo,Mr. President,2019-01-05,gr,5fRvePkRGdpn2nKacG7I6d
41,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-05,gr,4w8niZpiMy6qz1mntFA5uM
42,Mosca,Light,2019-01-05,gr,7Es7jQlj2l3MMkEXCNHFnJ
43,Spasto,Joker Two-Face,2019-01-05,gr,7M43TCfa2PZUYW0YWhvlgz
44,Hurts Like Hell (feat. Offset),Madison Beer,2019-01-05,gr,3WefHNGtjexZvi66ZEx9u4
45,Leave Me Alone,Flipp Dinero,2019-01-05,gr,14mHfNsSHN0FbLftyjrV9g
46,Mo Bamba,Sheck Wes,2019-01-05,gr,1xzBco0xcoJEDXktl7Jxrr
47,Criminal,Natti Natasha,2019-01-05,gr,6Za3190Sbw39BBC77WSS1C
48,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,2019-01-05,gr,6WkJ2OK163XXS2oARUC9JM
49,Infinity 2018,Sean Finn,2019-01-05,gr,3jaFTrMgWgrY5wZQqJwMKN
50,Walk,Comethazine,2019-01-05,gr,21kOVEG3bDCVphKhXL8XmQ
1,Trampoline,SHAED,2019-01-06,gr,0lsRatBUs9HNIZAmoGABzk
2,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-06,gr,27rdGxbavYJeBphck5MZAF
3,Eime Enas Allos - Original,Nino Xypolitas,2019-01-06,gr,6WmvWYAnshYAAXZRD1hqck
4,De Me Theloun,Fy,2019-01-06,gr,5z8K92vYj0FH6C05HAT2Ve
5,Going Bad (feat. Drake),Meek Mill,2019-01-06,gr,2IRZnDFmlqMuOrYOLnZZyc
6,Bitch Lasagna,Party in Backyard,2019-01-06,gr,0xGl8HKFncXK7aFZRTGZsr
7,Adan y Eva,Paulo Londra,2019-01-06,gr,6FyRXC8tJUh863JCkyWqtk
8,Calma - Remix,Pedro Capó,2019-01-06,gr,5iwz1NiezX7WWjnCgY5TH4
9,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2019-01-06,gr,1KVczjazCcCCgM3gXXUl47
10,"thank u, next",Ariana Grande,2019-01-06,gr,2rPE9A1vEgShuZxxzR2tZH
11,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,2019-01-06,gr,74lnM5V6ecvoTPV0fvptx9
12,Shallow,Lady Gaga,2019-01-06,gr,2VxeLyX666F8uXCJ0dZF8B
13,Grip,Seeb,2019-01-06,gr,3gicyfiEVMGONgzygpWjNT
14,Ti Exeis Na Tous Peis,Fy,2019-01-06,gr,5colc2SxF1H88wrkaxdqhg
15,Without Me,Halsey,2019-01-06,gr,5p7ujcrUXASCNwRaWNHR1C
16,Losing It,FISHER,2019-01-06,gr,6ho0GyrWZN3mhi9zVRW7xi
17,Lie To Me,5 Seconds of Summer,2019-01-06,gr,3567eNX2L3RkkMkwspncMH
18,whoa (mind in awe),XXXTENTACION,2019-01-06,gr,7pdF27mSDuPWhppnHAmWHa
19,Someone You Loved,Lewis Capaldi,2019-01-06,gr,2TIlqbIneP0ZY1O0EzYLlc
20,Kinitro,Mad Clip,2019-01-06,gr,75LKhuJQZbT0cudT1e38y8
